DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS,MEMUSED_GB
1723131017,271,85.4,0.024,86.4,810.509,64,1.73
1723131019,1588,85.0,0.047,169.2,135.833,64,1.74
1723131020,2970,84.3,0.071,255.6,105.309,64,1.75
1723131021,4283,85.2,0.118,424.8,115.172,64,1.76
1723131023,5622,86.1,0.142,511.2,99.4253,64,1.77
1723131024,6940,84.9,0.165,594,130.936,64,1.77
1723131025,8261,83.9,0.213,766.8,190.138,64,1.84
1723131027,9582,84.4,0.236,849.6,106.039,64,1.89
1723131028,11165,85.3,0.259,932.4,590.325,64,1.93
1723131030,13018,113.7,0.318,1144.8,6148.77,64,1.96
1723131032,14869,116.0,0.383,1378.8,6272.08,64,1.97
1723131034,16615,117.1,0.447,1609.2,6301.43,64,1.97
1723131035,18285,118.6,0.513,1846.8,6305.29,64,1.96
1723131037,19981,116.9,0.545,1962,6301.49,64,1.96
1723131039,21966,116.8,0.610,2196,6347.81,64,1.96
1723131041,23786,119.1,0.676,2433.6,6385.37,64,1.95
1723131042,25399,117.6,0.741,2667.6,6300.56,64,1.94
1723131044,27246,117.4,0.774,2786.4,6280.65,64,1.93
1723131046,29075,118.1,0.839,3020.4,6324.66,64,1.93
1723131048,30724,117.1,0.905,3258,6289.67,64,1.93
1723131049,32462,117.4,0.970,3492,6339.93,64,1.93
1723131051,34176,117.7,1.003,3610.8,6296.58,64,1.92
1723131053,36118,119.4,1.069,3848.4,6340.9,64,1.92
1723131055,38164,117.5,1.134,4082.4,6367.47,64,1.92
1723131057,39830,117.5,1.200,4320,6285.61,64,1.92
1723131059,41506,118.7,1.265,4554,6279.62,64,1.92
1723131060,43142,117.2,1.298,4672.8,6198.11,64,1.91
1723131062,44862,117.4,1.363,4906.8,6287.56,64,1.91
1723131064,46702,118.6,1.429,5144.4,6321.56,64,1.91
1723131065,48372,119.6,1.495,5382,6320.41,64,1.91
1723131067,50013,117.8,1.528,5500.8,6312.47,64,1.91
1723131069,51733,117.6,1.593,5734.8,6292.45,64,1.91
1723131070,53463,119.0,1.659,5972.4,6293.64,64,1.91
1723131072,55081,117.6,1.692,6091.2,6274.92,64,1.91
1723131074,56732,117.6,1.757,6325.2,6295.57,64,1.91
1723131075,58471,118.1,1.823,6562.8,6308.47,64,1.91
1723131077,60265,119.5,1.856,6681.6,6287.62,64,1.90
1723131079,62012,117.9,1.921,6915.6,6306.36,64,1.90
1723131081,63926,118.1,1.987,7153.2,6368.11,64,1.91
1723131083,65843,119.8,2.054,7394.4,6400,64,1.91
1723131085,67606,118.0,2.119,7628.4,6351.71,64,1.91
1723131086,69382,117.7,2.185,7866,6343,64,1.91
1723131088,71063,119.0,2.218,7984.8,6302.5,64,1.90
1723131090,72792,117.9,2.284,8222.4,6285.63,64,1.91
1723131091,74470,118.1,2.349,8456.4,6300.54,64,1.90
1723131093,76134,118.2,2.382,8575.2,6206.9,64,1.90
1723131095,77797,119.3,2.448,8812.8,6300.56,64,1.91
1723131096,79470,118.2,2.513,9046.8,6301.54,64,1.91
1723131099,81446,118.3,2.579,9284.4,6370.05,64,1.91
1723131100,83298,119.3,2.646,9525.6,6302.47,64,1.91
1723131102,84891,117.6,2.678,9640.8,6181.2,64,1.91
1723131104,86704,118.0,2.744,9878.4,6324.66,64,1.91
1723131105,88303,118.5,2.810,10116,6119.74,64,1.91
1723131107,89991,117.2,2.842,10231.2,5350.6,64,1.92
1723131109,91555,114.4,2.905,10458,5578.78,64,1.92
1723131110,93247,113.9,2.937,10573.2,5835.82,64,1.93
1723131112,94987,119.1,3.002,10807.2,6292.6,64,1.93
1723131114,96851,118.0,3.068,11044.8,6301.49,64,1.93
1723131116,98598,118.3,3.134,11282.4,6353.63,64,1.93
1723131118,100528,118.4,3.200,11520,6331.41,64,1.93
1723131119,102236,119.7,3.233,11638.8,6316.44,64,1.93
1723131121,103985,118.1,3.299,11876.4,6319.43,64,1.93
1723131123,105595,117.7,3.364,12110.4,6250.82,64,1.93
1723131124,107286,118.9,3.397,12229.2,6248.78,64,1.93
1723131126,108983,118.1,3.463,12466.8,6301.52,64,1.93
1723131128,110596,118.2,3.529,12704.4,6295.57,64,1.93
1723131129,112296,118.1,3.595,12942,6304.46,64,1.93
1723131131,114169,119.9,3.628,13060.8,6363.3,64,1.93
1723131133,115962,118.4,3.694,13298.4,6358.62,64,1.93
1723131135,117936,118.1,3.760,13536,6350.26,64,1.93
1723131137,120177,120.1,3.826,13773.6,6400,64,1.93
1723131139,121907,118.3,3.892,14011.2,6343.85,64,1.93
1723131141,123897,118.1,3.958,14248.8,6350.74,64,1.94
1723131143,125986,120.0,4.024,14486.4,6400,64,1.94
1723131145,128157,118.5,4.090,14724,6400,64,1.94
1723131147,129972,118.1,4.156,14961.6,6300.52,64,1.94
1723131149,131628,119.5,4.222,15199.2,6285.61,64,1.94
1723131150,133373,118.4,4.288,15436.8,6346.87,64,1.94
1723131152,135118,118.3,4.321,15555.6,6301.51,64,1.93
1723131154,137055,119.0,4.387,15793.2,6282.62,64,1.93
1723131156,139067,118.5,4.453,16030.8,6388.63,64,1.93
1723131158,140748,118.2,4.519,16268.4,6301.54,64,1.93
