DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS,MEMUSED_GB
1723136156,255,85.9,0.000,0,1096.86,64,1.73
1723136158,1780,105.1,0.053,190.8,3058.71,64,3.57
1723136159,3250,111.3,0.084,302.4,3196.52,64,5.46
1723136161,4801,108.2,0.145,522,3197.52,64,6.36
1723136162,6300,105.0,0.174,626.4,3199.01,64,6.54
1723136164,7932,105.7,0.233,838.8,3258.45,64,3.23
1723136165,9465,109.8,0.294,1058.4,3234.18,64,2.69
1723136167,10928,107.2,0.324,1166.4,3201.49,64,2.70
1723136168,12445,106.3,0.382,1375.2,3210.43,64,2.70
1723136170,14139,105.9,0.412,1483.2,3198.52,64,2.69
1723136171,15499,105.0,0.471,1695.6,3205.47,64,2.82
1723136173,16894,104.2,0.500,1800,3219.4,64,3.07
1723136174,18267,105.3,0.529,1904.4,3166.84,64,3.53
1723136175,19612,102.7,0.587,2113.2,3202.48,64,3.77
1723136177,20978,104.3,0.616,2217.6,3206.94,64,4.04
1723136178,22329,104.7,0.674,2426.4,3198.51,64,4.21
1723136179,23651,104.1,0.703,2530.8,3246.66,64,4.26
1723136181,24983,103.7,0.731,2631.6,3200.99,64,4.27
1723136182,26313,103.7,0.790,2844,3205.95,64,4.35
1723136183,27645,104.3,0.818,2944.8,3200,64,4.45
1723136185,28972,103.1,0.847,3049.2,3241.7,64,4.46
1723136186,30294,103.5,0.876,3153.6,3201.49,64,4.49
1723136187,31617,102.6,0.933,3358.8,3200.99,64,4.65
1723136189,32959,103.9,0.962,3463.2,3205.45,64,4.69
1723136190,34324,103.0,0.990,3564,3239.69,64,4.84
1723136191,35685,103.5,1.048,3772.8,3190.53,64,5.20
1723136193,37002,102.8,1.076,3873.6,3204.47,64,5.29
1723136194,38328,102.3,1.133,4078.8,3200.99,64,5.31
1723136195,39661,103.6,1.162,4183.2,3241.2,64,5.52
1723136197,40987,102.0,1.190,4284,3200.99,64,5.65
1723136198,42305,101.2,1.247,4489.2,3207.94,64,5.65
1723136200,43771,102.4,1.275,4590,3199.01,64,5.77
1723136201,45157,103.6,1.304,4694.4,2605.23,64,5.99
1723136202,46484,102.4,1.361,4899.6,3200.99,64,6.11
1723136204,47809,102.1,1.390,5004,3208.93,64,6.11
1723136205,49260,102.1,1.418,5104.8,3141.15,64,6.26
1723136206,50618,95.3,1.473,5302.8,1093.72,64,6.40
1723136208,51975,91.0,1.498,5392.8,784.877,64,6.51
1723136209,53314,89.5,1.548,5572.8,725.619,64,6.61
1723136210,54680,89.5,1.573,5662.8,725.21,64,6.70
1723136212,56077,89.5,1.598,5752.8,815.264,64,6.81
1723136213,57461,91.3,1.649,5936.4,836.787,64,6.93
1723136215,58830,90.3,1.673,6022.8,834.387,64,7.06
1723136216,60258,89.8,1.698,6112.8,1003.58,64,7.19
1723136218,61748,91.0,1.749,6296.4,1087.62,64,7.35
1723136219,63165,92.9,1.775,6390,958.797,64,7.47
1723136220,64502,89.7,1.825,6570,828.646,64,7.57
1723136222,65823,88.8,1.849,6656.4,1908.36,64,7.62
1723136223,67142,97.4,1.877,6757.2,3229.27,64,7.63
1723136224,68448,98.2,1.930,6948,3201.98,64,7.63
1723136226,69765,97.8,1.958,7048.8,3206.94,64,7.63
1723136227,71081,96.9,1.985,7146,3202.48,64,7.63
1723136228,72392,97.0,2.039,7340.4,3242.64,64,7.64
1723136229,73705,97.0,2.065,7434,3202.48,64,7.64
1723136231,75019,98.4,2.093,7534.8,3204.96,64,7.64
1723136232,76330,97.8,2.147,7729.2,3201.48,64,7.64
1723136233,77648,97.2,2.174,7826.4,3242.18,64,7.65
1723136235,78990,97.1,2.201,7923.6,3206.94,64,7.66
1723136236,80359,99.5,2.258,8128.8,3199.01,64,7.83
1723136237,81734,108.7,2.289,8240.4,3205.46,64,7.94
1723136239,83121,107.8,2.319,8348.4,3233.77,64,8.19
1723136240,84505,106.6,2.378,8560.8,3203.97,64,8.39
1723136242,86122,107.5,2.408,8668.8,3292.79,64,8.75
1723136243,87654,111.1,2.470,8892,3290.49,64,8.77
1723136245,89125,106.5,2.500,9000,3199.5,64,8.77
1723136246,90582,105.2,2.558,9208.8,3206.45,64,8.77
1723136248,92251,105.2,2.587,9313.2,3199.01,64,8.77
1723136250,94205,114.4,2.649,9536.4,5512.38,64,8.87
1723136253,96558,119.4,2.715,9774,6334.6,64,8.93
1723136255,98716,120.1,2.816,10137.6,6330.72,64,8.92
1723136257,101349,120.9,2.884,10382.4,6400,64,8.93
1723136259,103361,120.0,2.950,10620,6202,64,8.93
1723136262,105897,122.6,3.052,10987.2,6300.48,64,8.93
1723136264,108101,121.3,3.119,11228.4,6281.11,64,8.93
1723136267,110549,121.3,3.186,11469.6,6400,64,8.92
1723136269,112999,122.8,3.288,11836.8,6400,64,8.92
1723136271,115529,121.5,3.356,12081.6,6400,64,8.92
1723136274,118001,122.7,3.458,12448.8,6354.07,64,8.94
1723136276,120509,121.3,3.525,12690,6380.86,64,8.93
1723136279,123001,121.3,3.627,13057.2,6400,64,8.94
1723136281,125272,121.0,3.694,13298.4,6358.05,64,8.94
1723136284,127599,121.2,3.761,13539.6,6392.34,64,8.94
1723136286,129900,123.1,3.864,13910.4,6400,64,8.93
1723136288,132192,121.6,3.931,14151.6,6400,64,8.94
1723136291,134658,121.4,3.998,14392.8,6400,64,8.94
1723136293,137091,122.7,4.101,14763.6,6400,64,8.94
1723136295,139289,121.4,4.168,15004.8,6277.83,64,8.94
1723136298,141627,123.2,4.236,15249.6,6347.35,64,8.94
1723136300,143977,122.0,4.338,15616.8,6400,64,8.93
1723136302,146237,121.5,4.406,15861.6,6304.19,64,8.93
1723136304,148442,122.7,4.474,16106.4,6301.47,64,8.93
1723136307,150719,122.6,4.576,16473.6,6400,64,8.93
1723136309,152841,122.2,4.644,16718.4,6308.2,64,8.93
1723136311,155300,121.6,4.712,16963.2,6300.46,64,8.93
1723136314,157567,121.0,4.780,17208,6223.85,64,8.93
1723136316,159882,123.3,4.882,17575.2,6306.07,64,8.94
1723136318,162317,122.1,4.949,17816.4,6400,64,8.94
1723136321,164808,122.2,5.052,18187.2,6371.97,64,8.94
1723136323,167197,122.1,5.120,18432,6400,64,8.95
1723136325,169416,122.1,5.187,18673.2,6400,64,8.95
1723136327,171538,122.8,5.255,18918,6221.62,64,8.95
1723136330,173879,121.4,5.357,19285.2,6302.36,64,8.95
1723136332,176181,121.5,5.424,19526.4,6315.93,64,8.95
1723136335,178740,123.1,5.493,19774.8,6400,64,8.95
1723136337,180992,122.1,5.595,20142,6373.92,64,8.95
1723136339,182784,121.9,5.663,20386.8,6278.07,64,8.95
1723136341,184759,122.6,5.730,20628,6241.79,64,8.95
1723136343,186930,121.8,5.798,20872.8,6307.39,64,8.95
1723136345,189099,123.4,5.866,21117.6,6335.23,64,8.95
1723136347,191350,121.5,5.934,21362.4,6302.44,64,8.95
1723136349,193509,122.0,6.036,21729.6,6338.76,64,8.95
1723136352,195970,123.8,6.104,21974.4,6400,64,8.96
1723136354,198365,122.3,6.172,22219.2,6400,64,8.96
1723136357,200898,122.3,6.274,22586.4,6400,64,8.96
1723136359,203299,122.0,6.343,22834.8,6349.28,64,8.96
1723136361,205578,122.2,6.445,23202,6323.65,64,8.96
1723136364,207901,123.6,6.513,23446.8,6342.97,64,8.96
1723136366,210199,122.2,6.581,23691.6,6400,64,8.97
1723136368,212369,121.8,6.649,23936.4,6301.41,64,8.97
1723136370,214507,123.4,6.717,24181.2,6359.98,64,8.97
1723136373,216981,122.4,6.819,24548.4,6400,64,8.97
1723136375,219309,123.9,6.887,24793.2,6400,64,8.97
1723136378,221646,122.3,6.956,25041.6,6309.24,64,8.97
1723136380,223999,122.0,7.058,25408.8,6308.03,64,8.97
1723136382,226389,123.3,7.126,25653.6,6400,64,8.97
1723136384,228549,122.0,7.228,26020.8,6302.36,64,8.98
1723136387,231025,122.1,7.296,26265.6,6305.24,64,8.97
1723136389,233446,122.2,7.364,26510.4,6362.43,64,8.97
1723136392,235797,122.4,7.466,26877.6,6400,64,8.98
1723136394,238300,123.3,7.535,27126,6400,64,8.98
1723136397,240677,122.1,7.637,27493.2,6302.41,64,8.98
1723136399,243259,122.4,7.705,27738,6339.71,64,8.98
1723136402,245638,122.6,7.773,27982.8,6388.51,64,8.98
1723136404,248161,122.5,7.876,28353.6,6400,64,8.98
1723136406,250498,123.1,7.944,28598.4,6300.45,64,8.98
1723136409,252951,122.6,8.046,28965.6,6400,64,8.98
1723136411,255547,123.9,8.115,29214,6375.12,64,8.97
1723136414,257867,122.4,8.217,29581.2,6400,64,8.98
1723136416,260413,122.4,8.285,29826,6400,64,8.98
1723136419,262725,123.0,8.387,30193.2,6301.38,64,8.98
1723136421,265189,122.3,8.456,30441.6,6396.13,64,8.98
1723136424,267577,123.9,8.524,30686.4,6400,64,8.98
1723136426,269960,122.5,8.626,31053.6,6400,64,8.98
1723136428,272298,122.3,8.694,31298.4,6400,64,8.98
1723136431,274879,122.8,8.796,31665.6,6351.17,64,8.97
1723136433,277179,122.4,8.865,31914,6384.54,64,8.98
1723136435,279509,124.0,8.933,32158.8,6400,64,8.98
1723136438,281780,122.2,9.035,32526,6361.72,64,8.97
1723136440,284208,122.3,9.103,32770.8,6333.31,64,8.97
1723136443,286630,123.2,9.172,33019.2,6380.09,64,8.98
1723136445,289097,122.7,9.274,33386.4,6400,64,8.98
1723136447,291559,124.1,9.343,33634.8,6400,64,8.98
1723136450,293910,122.6,9.445,34002,6400,64,8.98
1723136452,296318,122.7,9.513,34246.8,6400,64,8.98
1723136455,298709,123.6,9.616,34617.6,6400,64,8.98
1723136457,301051,122.6,9.684,34862.4,6400,64,8.98
1723136459,303507,124.2,9.753,35110.8,6399.04,64,8.98
1723136462,306090,122.5,9.855,35478,6300.44,64,8.98
1723136464,308568,122.8,9.923,35722.8,6400,64,8.98
1723136466,310701,123.7,10.026,36093.6,6241.08,64,8.98
1723136469,312688,122.1,10.094,36338.4,6202.96,64,8.98
1723136471,315115,122.8,10.164,36590.4,6400,64,8.98
1723136474,317610,122.8,10.231,36831.6,6400,64,8.98
1723136476,319999,122.7,10.333,37198.8,6400,64,8.98
