DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS,MEMUSED_GB
1723134827,251,86.2,0.025,90,1026.32,64,1.65
1723134829,1576,84.7,0.047,169.2,100.108,64,1.69
1723134830,3122,84.9,0.071,255.6,593.298,64,1.77
1723134832,4725,116.8,0.130,468,6250.59,64,1.78
1723134833,6382,118.7,0.195,702,6230.53,64,1.79
1723134835,7996,118.0,0.228,820.8,6297.03,64,1.78
1723134837,9580,118.0,0.294,1058.4,6325.15,64,1.78
1723134838,11205,118.2,0.359,1292.4,6274.24,64,1.78
1723134840,12786,118.7,0.393,1414.8,6317.97,64,1.78
1723134841,14388,118.3,0.458,1648.8,6295.26,64,1.78
1723134843,15983,118.6,0.491,1767.6,6253.54,64,1.78
1723134845,17585,120.3,0.557,2005.2,6321.25,64,1.77
1723134846,19173,119.1,0.624,2246.4,6331.33,64,1.77
1723134848,20771,118.6,0.656,2361.6,6328.19,64,1.77
1723134849,22373,118.7,0.723,2602.8,6302.05,64,1.77
1723134851,24005,120.3,0.756,2721.6,6258.77,64,1.77
1723134853,25642,118.3,0.822,2959.2,6290.93,64,1.77
1723134854,27224,118.5,0.888,3196.8,6261.79,64,1.77
1723134856,28967,118.3,0.920,3312,6307.22,64,1.77
1723134858,30590,119.0,0.987,3553.2,6311.11,64,1.77
1723134859,32219,118.5,1.053,3790.8,6247.81,64,1.77
1723134861,33820,118.7,1.086,3909.6,6275.98,64,1.77
1723134863,35458,120.4,1.152,4147.2,6291.78,64,1.77
1723134864,37040,119.2,1.185,4266,6293.33,64,1.76
1723134866,38612,118.8,1.251,4503.6,6308.98,64,1.77
1723134867,40234,118.9,1.317,4741.2,6318.18,64,1.77
1723134869,41828,120.4,1.351,4863.6,6328.12,64,1.77
1723134870,43433,118.5,1.416,5097.6,6292.27,64,1.77
1723134872,45034,118.4,1.450,5220,6266.71,64,1.77
1723134874,46620,118.6,1.516,5457.6,6301.08,64,1.76
1723134875,48270,120.5,1.582,5695.2,6311.61,64,1.75
1723134877,49854,118.9,1.615,5814,6298.65,64,1.76
1723134879,51461,118.6,1.681,6051.6,6293.08,64,1.76
1723134880,53057,118.6,1.714,6170.4,6300.96,64,1.76
1723134882,54767,119.1,1.780,6408,6255.39,64,1.76
1723134883,56348,118.8,1.847,6649.2,6303.1,64,1.76
1723134885,57934,118.9,1.879,6764.4,6281.5,64,1.76
1723134887,59545,120.5,1.946,7005.6,6280.51,64,1.75
1723134888,61238,119.4,2.012,7243.2,6214.36,64,1.76
1723134890,62908,118.7,2.045,7362,6311.03,64,1.76
1723134892,64516,118.8,2.111,7599.6,6316.97,64,1.76
1723134893,66135,120.6,2.145,7722,6247.07,64,1.76
1723134895,67721,118.7,2.211,7959.6,6310.02,64,1.75
1723134896,69322,119.0,2.276,8193.6,6317.31,64,1.75
1723134898,70915,118.9,2.310,8316,6284.05,64,1.75
1723134900,72499,119.3,2.376,8553.6,6305.81,64,1.76
1723134901,74087,118.9,2.409,8672.4,6330.18,64,1.75
1723134903,75716,119.0,2.475,8910,6326.88,64,1.75
1723134904,77320,118.8,2.542,9151.2,6317.27,64,1.76
1723134906,78926,119.3,2.575,9270,6314.8,64,1.76
1723134908,80516,118.7,2.641,9507.6,6306.93,64,1.76
1723134909,82129,118.9,2.674,9626.4,6309.45,64,1.76
1723134911,83731,120.7,2.741,9867.6,6274.24,64,1.76
1723134912,85375,119.1,2.807,10105.2,6333.11,64,1.76
1723134914,86951,119.0,2.840,10224,6318.16,64,1.75
1723134916,88547,118.6,2.906,10461.6,6272.16,64,1.76
1723134917,90145,120.5,2.939,10580.4,6296.45,64,1.76
1723134919,91767,118.7,3.005,10818,6318.85,64,1.76
1723134920,93372,118.8,3.071,11055.6,6326.05,64,1.76
1723134922,94944,118.9,3.105,11178,6270.97,64,1.76
1723134924,96541,119.4,3.171,11415.6,6323.81,64,1.76
1723134925,98128,118.8,3.204,11534.4,6303.83,64,1.75
1723134927,99719,118.7,3.270,11772,6275.93,64,1.76
1723134928,101311,118.9,3.337,12013.2,6303.87,64,1.76
1723134930,102923,119.4,3.370,12132,6326.3,64,1.75
1723134932,104505,118.6,3.436,12369.6,6264.85,64,1.75
1723134933,106107,118.9,3.469,12488.4,6289.32,64,1.76
1723134935,107706,120.7,3.536,12729.6,6321.91,64,1.75
1723134936,109324,119.3,3.601,12963.6,6337.05,64,1.75
1723134938,110933,118.8,3.635,13086,6305.86,64,1.75
1723134940,112504,118.9,3.700,13320,6329.47,64,1.75
1723134941,114118,120.5,3.734,13442.4,6266.54,64,1.76
1723134943,115700,118.9,3.800,13680,6308.76,64,1.75
1723134944,117292,118.9,3.866,13917.6,6298.16,64,1.76
1723134946,118881,118.9,3.899,14036.4,6278.11,64,1.75
1723134948,120474,119.2,3.966,14277.6,6275.42,64,1.75
1723134949,122094,119.0,3.999,14396.4,6306.87,64,1.76
1723134951,123662,118.6,4.065,14634,6274,64,1.76
1723134952,125350,119.0,4.132,14875.2,6303.74,64,1.76
1723134954,126959,119.3,4.165,14994,6301.95,64,1.75
1723134956,128561,118.8,4.231,15231.6,6293.25,64,1.76
1723134957,130190,118.7,4.297,15469.2,6278.12,64,1.76
1723134959,131863,120.9,4.331,15591.6,6326.9,64,1.76
1723134960,133446,118.8,4.397,15829.2,6271.04,64,1.76
1723134962,135074,118.8,4.430,15948,6323.1,64,1.76
1723134964,136643,118.9,4.496,16185.6,6315.26,64,1.75
1723134965,138204,120.8,4.563,16426.8,6311.88,64,1.75
1723134967,139776,118.8,4.595,16542,6280.15,64,1.75
1723134968,141364,118.8,4.662,16783.2,6312.99,64,1.75
1723134970,142940,118.8,4.694,16898.4,6308.87,64,1.75
1723134972,144554,119.2,4.761,17139.6,6260.98,64,1.75
1723134973,146161,118.9,4.827,17377.2,6319.94,64,1.75
1723134975,147735,118.5,4.860,17496,6257.54,64,1.75
1723134976,149392,120.6,4.927,17737.2,6314.27,64,1.75
1723134978,151024,119.3,4.960,17856,6322.91,64,1.76
1723134980,152617,118.6,5.026,18093.6,6265.92,64,1.75
1723134981,154287,118.7,5.091,18327.6,6280.16,64,1.75
1723134983,155929,120.6,5.125,18450,6261.15,64,1.75
1723134985,157537,118.5,5.191,18687.6,6264.11,64,1.75
1723134986,159123,118.6,5.224,18806.4,6310.04,64,1.75
1723134988,160739,118.8,5.290,19044,6325.14,64,1.75
1723134989,162350,120.6,5.357,19285.2,6290.22,64,1.75
1723134991,163944,118.7,5.390,19404,6308.91,64,1.75
1723134993,165545,118.5,5.456,19641.6,6281.09,64,1.75
1723134994,167172,118.6,5.522,19879.2,6246.34,64,1.76
1723134996,168761,119.2,5.555,19998,6307.87,64,1.76
1723134997,170360,118.7,5.622,20239.2,6328.74,64,1.76
1723134999,171947,118.6,5.654,20354.4,6333.73,64,1.75
1723135001,173583,119.9,5.721,20595.6,6205.13,64,1.76
1723135002,175199,119.3,5.786,20829.6,6337.46,64,1.76
1723135004,176816,118.7,5.820,20952,6285.31,64,1.76
1723135006,178425,118.5,5.885,21186,6244.89,64,1.76
1723135007,180066,120.8,5.919,21308.4,6279.51,64,1.76
1723135009,181682,118.9,5.985,21546,6317.02,64,1.76
1723135010,183376,118.7,6.051,21783.6,6215.64,64,1.76
1723135012,184942,118.9,6.084,21902.4,6339.7,64,1.76
1723135014,186528,119.2,6.151,22143.6,6292.54,64,1.76
1723135015,188141,118.9,6.184,22262.4,6306.69,64,1.76
1723135017,189742,118.7,6.250,22500,6262.04,64,1.76
1723135018,191327,120.3,6.316,22737.6,6244.6,64,1.76
1723135020,192908,119.4,6.349,22856.4,6316.96,64,1.76
1723135022,194513,118.8,6.415,23094,6316.91,64,1.76
1723135023,196156,118.9,6.448,23212.8,6290.13,64,1.76
1723135025,197774,120.6,6.515,23454,6302.01,64,1.76
1723135026,199376,118.3,6.581,23691.6,6236.74,64,1.76
1723135028,200983,118.8,6.614,23810.4,6309.11,64,1.76
1723135030,202588,118.7,6.680,24048,6321.88,64,1.76
1723135031,204206,120.6,6.746,24285.6,6304.22,64,1.76
1723135033,205816,118.7,6.779,24404.4,6255.82,64,1.76
1723135034,207428,118.9,6.845,24642,6336.11,64,1.76
1723135036,209048,118.7,6.878,24760.8,6283.13,64,1.76
1723135038,210635,119.2,6.945,25002,6293.12,64,1.75
1723135039,212315,118.5,7.011,25239.6,6262.34,64,1.76
1723135041,213896,118.9,7.044,25358.4,6289.41,64,1.76
1723135043,215488,120.6,7.111,25599.6,6313.11,64,1.76
1723135044,217097,119.4,7.144,25718.4,6262.44,64,1.76
1723135046,218716,118.7,7.210,25956,6307.01,64,1.76
1723135047,220311,118.7,7.276,26193.6,6313.2,64,1.76
1723135049,221903,120.6,7.309,26312.4,6322.77,64,1.76
1723135051,223535,118.4,7.375,26550,6245.4,64,1.76
1723135052,225120,118.7,7.408,26668.8,6323.01,64,1.76
1723135054,226738,118.5,7.474,26906.4,6291,64,1.76
1723135055,228367,119.3,7.541,27147.6,6265.49,64,1.76
1723135057,229995,118.5,7.574,27266.4,6247.24,64,1.76
1723135059,231602,118.7,7.639,27500.4,6296.23,64,1.76
1723135060,233205,118.6,7.706,27741.6,6275.06,64,1.76
1723135062,234781,119.5,7.739,27860.4,6277.79,64,1.77
1723135063,236386,118.7,7.805,28098,6292.95,64,1.76
1723135065,237975,118.8,7.838,28216.8,6293.78,64,1.76
1723135067,239570,120.4,7.905,28458,6204.72,64,1.76
1723135068,241154,119.0,7.971,28695.6,6239.58,64,1.77
1723135070,242723,118.6,8.004,28814.4,6290.94,64,1.76
1723135071,244298,118.6,8.070,29052,6257.84,64,1.77
1723135073,245909,120.8,8.103,29170.8,6236.81,64,1.76
1723135075,247496,118.7,8.169,29408.4,6272.86,64,1.76
1723135076,249067,118.5,8.202,29527.2,6311.92,64,1.76
1723135078,250665,118.4,8.269,29768.4,6170.75,64,1.76
1723135079,252246,120.4,8.334,30002.4,6265.14,64,1.76
1723135081,253816,118.5,8.368,30124.8,6279.19,64,1.76
1723135082,255434,118.7,8.433,30358.8,6274.25,64,1.76
1723135084,257032,118.7,8.466,30477.6,6224.25,64,1.76
1723135086,258593,119.2,8.533,30718.8,6258.47,64,1.76
1723135087,260244,118.7,8.599,30956.4,6269.65,64,1.76
1723135089,261833,118.2,8.632,31075.2,6208,64,1.76
1723135090,263418,120.6,8.698,31312.8,6318.44,64,1.76
1723135092,265023,119.4,8.731,31431.6,6289.82,64,1.76
1723135094,266656,118.5,8.797,31669.2,6215.93,64,1.78
1723135095,268220,118.9,8.864,31910.4,6227.78,64,1.82
1723135097,269779,120.6,8.897,32029.2,6279.92,64,1.86
1723135098,271399,118.9,8.963,32266.8,6183.36,64,1.91
1723135100,273059,119.0,8.996,32385.6,6260.38,64,1.95
1723135102,274659,119.0,9.062,32623.2,6245.47,64,1.96
1723135103,276245,121.0,9.129,32864.4,6314.14,64,1.96
1723135105,277834,118.7,9.162,32983.2,6308.87,64,1.96
1723135106,279422,118.6,9.228,33220.8,6251.28,64,1.96
1723135108,280982,118.6,9.261,33339.6,6279.38,64,1.96
1723135110,282617,119.5,9.327,33577.2,6314.53,64,1.95
1723135111,284209,118.8,9.393,33814.8,6316.83,64,1.95
1723135113,285800,118.9,9.426,33933.6,6321.76,64,1.95
1723135114,287398,120.7,9.493,34174.8,6311.83,64,1.95
1723135116,288994,119.5,9.526,34293.6,6318.94,64,1.95
1723135118,290625,118.8,9.592,34531.2,6235.18,64,1.95
1723135119,292254,118.7,9.658,34768.8,6308.11,64,1.95
1723135121,293857,120.6,9.692,34891.2,6296.24,64,1.95
1723135123,295472,119.0,9.758,35128.8,6334.71,64,1.95
1723135124,297114,118.8,9.791,35247.6,6286.2,64,1.95
1723135126,298745,118.7,9.857,35485.2,6316.7,64,1.95
1723135127,300400,120.6,9.924,35726.4,6322.04,64,1.95
1723135129,302009,118.9,9.957,35845.2,6273.64,64,1.95
1723135131,303605,118.8,10.022,36079.2,6287.17,64,1.95
1723135132,305223,118.7,10.089,36320.4,6311.48,64,1.95
1723135134,306817,119.3,10.122,36439.2,6273.22,64,1.95
1723135136,308473,118.9,10.188,36676.8,6336.9,64,1.95
1723135137,310076,118.9,10.221,36795.6,6315.02,64,1.95
1723135139,311719,120.6,10.288,37036.8,6305.16,64,1.95
1723135140,313336,120.1,10.354,37274.4,6294.06,64,1.96
1723135142,314921,119.5,10.388,37396.8,6280.35,64,1.95
1723135144,316528,119.5,10.454,37634.4,6318.15,64,1.95
1723135145,318138,121.3,10.488,37756.8,6243.64,64,1.96
1723135147,319745,119.1,10.554,37994.4,6292.89,64,1.95
1723135148,321333,119.3,10.621,38235.6,6290.3,64,1.95
1723135150,322908,119.5,10.654,38354.4,6332.77,64,1.95
1723135152,324525,120.1,10.721,38595.6,6284.26,64,1.95
1723135153,326090,119.4,10.754,38714.4,6308.11,64,1.95
1723135155,327710,119.4,10.821,38955.6,6307.16,64,1.95
1723135156,329339,119.5,10.888,39196.8,6284.36,64,1.95
