DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS,MEMUSED_GB
1723138376,284,85.8,0.000,0,1200.89,64,1.69
1723138378,1612,86.8,0.024,86.4,404.211,64,1.91
1723138379,2938,88.1,0.048,172.8,402.354,64,2.13
1723138380,4263,86.8,0.097,349.2,401.549,64,2.23
1723138382,5575,86.7,0.121,435.6,442.268,64,2.25
1723138383,6970,86.7,0.145,522,398.575,64,1.74
1723138384,8281,88.0,0.194,698.4,408.553,64,1.77
1723138386,9599,88.0,0.218,784.8,400.495,64,1.77
1723138387,10924,86.5,0.242,871.2,444.389,64,1.77
1723138388,12234,86.1,0.290,1044,400.62,64,1.77
1723138390,13543,86.1,0.314,1130.4,405.578,64,1.78
1723138391,14859,87.0,0.338,1216.8,406.696,64,1.80
1723138392,16178,86.9,0.387,1393.2,447.483,64,1.86
1723138394,17518,86.2,0.410,1476,405.327,64,1.88
1723138395,18838,85.9,0.435,1566,403.595,64,1.92
1723138396,20156,86.8,0.483,1738.8,407.372,64,1.94
1723138398,21467,87.6,0.507,1825.2,439.293,64,1.96
1723138399,22783,86.1,0.531,1911.6,405.578,64,1.96
1723138400,24095,85.6,0.579,2084.4,400.682,64,1.96
1723138401,25404,85.8,0.602,2167.2,401.3,64,1.98
1723138403,26728,86.8,0.626,2253.6,438.778,64,1.98
1723138404,28042,87.5,0.675,2430,401.487,64,1.99
1723138405,29351,85.8,0.698,2512.8,406.57,64,2.01
1723138407,30662,85.7,0.722,2599.2,402.416,64,2.01
1723138408,31975,85.5,0.770,2772,446.304,64,2.02
1723138409,33296,87.2,0.794,2858.4,398.76,64,2.07
1723138411,34619,85.7,0.818,2944.8,400.434,64,2.09
1723138412,35926,85.7,0.842,3031.2,402.603,64,2.09
1723138413,37247,85.6,0.889,3200.4,441.345,64,2.11
1723138415,38557,86.7,0.913,3286.8,409.481,64,2.14
1723138416,39872,86.9,0.937,3373.2,405.704,64,2.14
1723138417,41184,85.3,0.984,3542.4,408.426,64,2.14
1723138419,42530,85.5,1.008,3628.8,450.9,64,2.17
1723138420,43896,86.8,1.032,3715.2,400.62,64,2.19
1723138421,45212,86.9,1.081,3891.6,402.541,64,2.20
1723138423,46524,85.6,1.105,3978,402.416,64,2.20
1723138424,47841,85.6,1.128,4060.8,437.564,64,2.24
1723138425,49150,86.2,1.176,4233.6,358.168,64,2.29
1723138427,50510,87.2,1.200,4320,390.292,64,2.33
1723138428,51835,87.8,1.225,4410,372.893,64,2.38
1723138429,53178,85.1,1.272,4579.2,444.045,64,2.38
