DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS,MEMUSED_GB
1723139072,257,86.1,0.000,0,1230.62,64,1.65
1723139073,1564,85.2,0.047,169.2,200.217,64,1.76
1723139075,2876,86.1,0.071,255.6,197.427,64,1.87
1723139076,4223,87.0,0.095,342,242.95,64,1.92
1723139077,5538,84.8,0.142,511.2,197.396,64,1.93
1723139079,6874,85.0,0.166,597.6,204.15,64,1.67
1723139080,8195,85.4,0.190,684,200.217,64,1.69
1723139081,9529,86.6,0.238,856.8,239.058,64,1.68
1723139083,10855,85.2,0.262,943.2,201.177,64,1.68
1723139084,12165,85.0,0.285,1026,201.208,64,1.68
1723139085,13496,84.5,0.332,1195.2,205.172,64,1.69
1723139086,14805,85.5,0.356,1281.6,237.074,64,1.71
1723139088,16126,86.7,0.380,1368,205.491,64,1.74
1723139089,17446,85.1,0.427,1537.2,201.177,64,1.75
1723139090,18780,84.6,0.450,1620,203.253,64,1.77
1723139092,20102,84.7,0.474,1706.4,231.014,64,1.78
1723139093,21425,85.9,0.522,1879.2,201.052,64,1.79
1723139094,22753,84.7,0.545,1962,205.204,64,1.79
1723139096,24076,84.6,0.569,2048.4,199.318,64,1.79
1723139097,25394,84.7,0.616,2217.6,232.042,64,1.80
1723139098,26709,85.4,0.639,2300.4,198.388,64,1.80
1723139100,28034,86.2,0.664,2390.4,206.26,64,1.80
1723139101,29365,84.7,0.710,2556,204.244,64,1.81
1723139102,30687,84.5,0.734,2642.4,222.229,64,1.81
1723139104,32011,85.0,0.757,2725.2,205.363,64,1.81
1723139105,33324,85.4,0.781,2811.6,201.27,64,1.84
1723139106,34637,84.4,0.829,2984.4,208.146,64,1.85
1723139108,35963,84.5,0.852,3067.2,220.143,64,1.85
1723139109,37275,84.8,0.876,3153.6,206.26,64,1.86
1723139110,38600,85.1,0.923,3322.8,202.324,64,1.87
1723139112,39922,85.9,0.946,3405.6,205.141,64,1.87
1723139113,41247,84.4,0.970,3492,218.092,64,1.87
1723139114,42570,84.6,1.017,3661.2,197.672,64,1.88
1723139116,43897,84.7,1.041,3747.6,206.164,64,1.90
1723139117,45220,85.1,1.064,3830.4,203.19,64,1.90
1723139118,46553,84.2,1.112,4003.2,217.1,64,1.90
1723139120,47945,85.0,1.135,4086,205.683,64,1.93
1723139121,49266,85.1,1.158,4168.8,200.156,64,1.95
1723139122,50594,85.5,1.206,4341.6,197.168,64,1.97
1723139124,51906,86.5,1.230,4428,221.512,64,1.99
1723139125,53234,84.6,1.253,4510.8,208.146,64,1.99
1723139126,54559,83.9,1.300,4680,202.136,64,1.99
1723139128,55879,84.0,1.323,4762.8,205.141,64,1.99
1723139129,57211,84.9,1.347,4849.2,214.093,64,1.99
1723139130,58525,83.9,1.394,5018.4,202.168,64,1.99
1723139132,59849,84.1,1.417,5101.2,204.15,64,1.99
1723139133,61177,84.0,1.441,5187.6,201.208,64,1.99
1723139134,62489,84.6,1.488,5356.8,217.1,64,1.99
1723139135,63804,86.2,1.511,5439.6,201.302,64,1.98
1723139137,65117,84.0,1.535,5526,204.403,64,1.99
1723139138,66426,84.1,1.581,5691.6,200.279,64,1.99
1723139139,67741,84.6,1.605,5778,211.218,64,2.00
1723139141,69048,85.8,1.629,5864.4,201.332,64,2.01
1723139142,70356,86.1,1.676,6033.6,203.316,64,2.03
1723139143,71692,84.6,1.700,6120,205.236,64,2.13
1723139145,73045,93.9,1.726,6213.6,2184.13,64,2.24
1723139146,74363,86.8,1.774,6386.4,290.458,64,2.28
1723139147,75679,86.3,1.798,6472.8,200.341,64,2.29
1723139149,76989,84.8,1.821,6555.6,205.236,64,2.29
1723139150,78333,84.9,1.845,6642,201.332,64,2.29
1723139151,79657,85.0,1.892,6811.2,208.404,64,2.30
1723139153,80987,85.5,1.916,6897.6,205.046,64,2.30
1723139154,82308,86.4,1.940,6984,201.146,64,2.30
1723139155,83698,84.7,1.987,7153.2,207.251,64,2.30
1723139157,85017,86.4,2.011,7239.6,358.28,64,2.33
1723139158,86353,86.3,2.035,7326,205.3,64,2.33
1723139159,87667,86.0,2.082,7495.2,200.341,64,2.33
1723139161,88982,84.4,2.106,7581.6,202.262,64,2.34
1723139162,90467,85.9,2.129,7664.4,2028.56,64,2.39
1723139164,92045,101.5,2.183,7858.8,4167.84,64,2.45
1723139166,93889,106.4,2.245,8082,5140.95,64,2.52
1723139167,95683,117.8,2.310,8316,6107.49,64,2.55
1723139169,97669,118.3,2.376,8553.6,6364.9,64,2.56
1723139171,99458,118.9,2.409,8672.4,6219,64,2.58
1723139173,101477,119.5,2.476,8913.6,6226.14,64,2.60
1723139175,103510,119.9,2.542,9151.2,6323.9,64,2.61
1723139178,105753,121.3,2.643,9514.8,6327.16,64,2.61
1723139180,107899,120.7,2.710,9756,6394.26,64,2.62
1723139182,110113,120.2,2.777,9997.2,6337.48,64,2.61
1723139184,112453,122.8,2.845,10242,6400,64,2.61
1723139186,114624,121.1,2.946,10605.6,6301.4,64,2.60
1723139189,116754,120.9,3.013,10846.8,6320.62,64,2.60
1723139191,119174,122.9,3.081,11091.6,6400,64,2.59
1723139193,121314,121.2,3.148,11332.8,6398.11,64,2.59
1723139195,123236,121.6,3.216,11577.6,6268.95,64,2.59
1723139197,125312,120.9,3.283,11818.8,6315.26,64,2.59
1723139200,127694,121.2,3.351,12063.6,6279.58,64,2.59
1723139202,129945,122.3,3.453,12430.8,6390.14,64,2.59
1723139204,132348,121.5,3.520,12672,6399.05,64,2.58
1723139207,134711,121.4,3.588,12916.8,6391.31,64,2.57
1723139209,137066,123.1,3.689,13280.4,6400,64,2.57
1723139211,139329,121.2,3.757,13525.2,6385.36,64,2.56
1723139213,141531,121.7,3.824,13766.4,6398.11,64,2.56
1723139215,143414,120.8,3.892,14011.2,6301.46,64,2.55
1723139217,145256,121.2,3.959,14252.4,6378.53,64,2.55
1723139219,147412,121.7,4.027,14497.2,6328.76,64,2.55
1723139221,149605,121.4,4.128,14860.8,6400,64,2.54
1723139223,151555,121.2,4.196,15105.6,6385.22,64,2.55
1723139225,153631,122.0,4.264,15350.4,6314,64,2.54
1723139227,155697,121.1,4.331,15591.6,6358.46,64,2.54
1723139230,157731,121.2,4.398,15832.8,6344.38,64,2.54
1723139232,160018,122.3,4.466,16077.6,6345.97,64,2.54
1723139234,162300,121.3,4.534,16322.4,6355.97,64,2.54
1723139236,164102,120.7,4.601,16563.6,6286.48,64,2.54
1723139238,166224,122.8,4.669,16808.4,6312.09,64,2.55
1723139240,168512,121.5,4.737,17053.2,6399.05,64,2.55
1723139243,170892,121.5,4.838,17416.8,6354.98,64,2.56
1723139245,173171,121.1,4.906,17661.6,6326.28,64,2.56
1723139247,175619,121.6,4.974,17906.4,6400,64,2.56
1723139250,177922,122.1,5.075,18270,6300.44,64,2.56
1723139252,180236,121.9,5.143,18514.8,6400,64,2.56
1723139254,182491,121.7,5.211,18759.6,6398.11,64,2.57
1723139257,184772,123.5,5.313,19126.8,6400,64,2.57
1723139259,187075,121.6,5.381,19371.6,6400,64,2.56
1723139261,189296,122.6,5.448,19612.8,6398.11,64,2.56
1723139263,191484,121.3,5.516,19857.6,6312.91,64,2.56
1723139266,193680,121.8,5.618,20224.8,6400,64,2.56
1723139268,195932,122.4,5.686,20469.6,6375.35,64,2.56
1723139270,198202,121.8,5.754,20714.4,6400,64,2.55
1723139272,200564,121.7,5.821,20955.6,6400,64,2.55
1723139274,202682,123.5,5.924,21326.4,6400,64,2.55
1723139277,204796,121.2,5.991,21567.6,6361.33,64,2.56
1723139279,207062,121.6,6.058,21808.8,6357.89,64,2.56
1723139281,209313,121.6,6.127,22057.2,6363.02,64,2.56
1723139283,211454,121.5,6.194,22298.4,6344.93,64,2.56
1723139286,213858,122.5,6.296,22665.6,6400,64,2.56
1723139288,215837,121.7,6.364,22910.4,6399.05,64,2.56
1723139290,217762,121.5,6.431,23151.6,6247.32,64,2.57
1723139292,219820,122.3,6.499,23396.4,6308.43,64,2.57
1723139294,222002,121.7,6.567,23641.2,6319.8,64,2.56
1723139296,224135,121.4,6.635,23886,6302.44,64,2.57
1723139298,226241,123.1,6.703,24130.8,6327.5,64,2.57
1723139300,228251,121.6,6.771,24375.6,6301.45,64,2.57
1723139302,230167,121.3,6.838,24616.8,6300.51,64,2.57
1723139304,232182,123.1,6.906,24861.6,6311.21,64,2.57
1723139306,233972,121.4,6.973,25102.8,6282.64,64,2.57
1723139308,235938,121.8,7.041,25347.6,6302.41,64,2.57
1723139310,238301,123.2,7.109,25592.4,6322.25,64,2.57
1723139312,240609,121.2,7.177,25837.2,6348.32,64,2.57
1723139314,242563,121.4,7.245,26082,6255.13,64,2.57
1723139316,244529,123.2,7.313,26326.8,6295.58,64,2.57
1723139318,246551,121.5,7.380,26568,6363.9,64,2.57
1723139321,248922,121.4,7.482,26935.2,6300.46,64,2.57
1723139323,250924,123.2,7.550,27180,6302.44,64,2.57
1723139325,252992,121.2,7.617,27421.2,6252.74,64,2.57
1723139327,254941,122.0,7.685,27666,6300.53,64,2.57
1723139329,256960,121.3,7.753,27910.8,6265.95,64,2.58
1723139331,259032,121.8,7.820,28152,6272.44,64,2.57
1723139333,261295,122.1,7.889,28400.4,6300.48,64,2.57
1723139336,263906,121.5,7.990,28764,6325.09,64,2.57
1723139338,266172,122.0,8.058,29008.8,6400,64,2.57
1723139340,268563,123.6,8.126,29253.6,6400,64,2.57
1723139343,270832,122.1,8.228,29620.8,6400,64,2.57
1723139345,273140,122.8,8.296,29865.6,6400,64,2.57
1723139347,275414,121.9,8.364,30110.4,6399.04,64,2.57
1723139350,277766,122.1,8.466,30477.6,6400,64,2.57
1723139352,280104,122.7,8.535,30726,6400,64,2.57
1723139354,282271,121.9,8.602,30967.2,6400,64,2.58
1723139356,284456,121.5,8.670,31212,6301.41,64,2.58
1723139358,286534,123.2,8.738,31456.8,6302.39,64,2.58
1723139361,288905,121.5,8.805,31698,6302.45,64,2.57
1723139363,291272,122.8,8.908,32068.8,6400,64,2.58
1723139365,293582,122.0,8.976,32313.6,6346.35,64,2.58
1723139368,295935,121.8,9.077,32677.2,6367.14,64,2.58
1723139370,298224,123.8,9.145,32922,6400,64,2.58
1723139372,300491,122.0,9.214,33170.4,6400,64,2.58
1723139375,302791,121.6,9.315,33534,6274.59,64,2.59
1723139377,305038,121.3,9.383,33778.8,6300.44,64,2.58
1723139379,307164,121.8,9.451,34023.6,6300.49,64,2.58
1723139382,309703,122.7,9.553,34390.8,6400,64,2.59
1723139384,312132,122.0,9.620,34632,6400,64,2.58
1723139386,314451,122.1,9.689,34880.4,6400,64,2.58
1723139389,316712,123.6,9.791,35247.6,6370.05,64,2.58
1723139391,318972,121.9,9.859,35492.4,6333.96,64,2.58
1723139393,321362,123.0,9.927,35737.2,6399.06,64,2.58
1723139395,323514,122.1,9.995,35982,6400,64,2.59
1723139398,325833,122.2,10.097,36349.2,6400,64,2.58
1723139400,328082,122.9,10.166,36597.6,6310.11,64,2.58
1723139402,330291,121.6,10.233,36838.8,6302.4,64,2.58
1723139405,332682,122.3,10.335,37206,6400,64,2.59
1723139407,335112,124.0,10.403,37450.8,6400,64,2.58
1723139409,337430,122.3,10.471,37695.6,6400,64,2.58
1723139412,339757,122.9,10.574,38066.4,6363.97,64,2.59
1723139414,342025,122.3,10.642,38311.2,6400,64,2.58
1723139416,344362,122.2,10.709,38552.4,6400,64,2.59
1723139419,346721,123.6,10.812,38923.2,6305.21,64,2.59
1723139421,349204,122.2,10.879,39164.4,6400,64,2.59
1723139423,351593,122.8,10.947,39409.2,6400,64,2.59
1723139425,353603,122.2,11.016,39657.6,6300.49,64,2.59
1723139427,355618,122.0,11.118,40024.8,6301.41,64,2.59
1723139429,357758,122.9,11.186,40269.6,6331.71,64,2.59
1723139432,359892,122.1,11.254,40514.4,6302.48,64,2.59
1723139434,362232,122.3,11.322,40759.2,6400,64,2.59
1723139436,364626,124.2,11.425,41130,6400,64,2.59
1723139438,366405,121.9,11.458,41248.8,6300.53,64,2.59
1723139440,368452,122.0,11.526,41493.6,6336.56,64,2.59
1723139443,370843,124.2,11.629,41864.4,6399.05,64,2.59
1723139445,372974,121.8,11.697,42109.2,6301.39,64,2.59
1723139447,375030,122.6,11.765,42354,6300.51,64,2.59
1723139449,377341,122.6,11.833,42598.8,6400,64,2.59
1723139452,379693,122.5,11.935,42966,6400,64,2.59
1723139454,381950,123.2,12.004,43214.4,6400,64,2.58
1723139456,384355,122.2,12.072,43459.2,6306.12,64,2.59
1723139459,386694,122.0,12.140,43704,6301.42,64,2.59
1723139461,388894,123.8,12.242,44071.2,6303.32,64,2.58
1723139463,390875,122.4,12.310,44316,6207.03,64,2.59
1723139465,392924,122.0,12.378,44560.8,6264.35,64,2.58
1723139467,395386,122.5,12.447,44809.2,6400,64,2.59
1723139469,397669,122.5,12.548,45172.8,6400,64,2.58
1723139472,399841,122.8,12.617,45421.2,6300.46,64,2.58
1723139473,401788,122.4,12.686,45669.6,6353.16,64,2.58
1723139476,403732,123.3,12.754,45914.4,6309.36,64,2.58
1723139478,405982,124.0,12.823,46162.8,6400,64,2.58
1723139480,408362,123.2,12.891,46407.6,6399.04,64,2.58
1723139483,410672,123.1,12.994,46778.4,6400,64,2.58
1723139485,412912,124.9,13.063,47026.8,6400,64,2.58
1723139487,415250,123.3,13.131,47271.6,6400,64,2.59
1723139490,417714,123.8,13.200,47520,6400,64,2.59
1723139492,419891,122.9,13.303,47890.8,6306.22,64,2.59
1723139493,421659,122.7,13.371,48135.6,6273.77,64,2.60
1723139495,423594,123.3,13.405,48258,6300.49,64,2.60
1723139497,425623,122.6,13.508,48628.8,6343.96,64,2.60
1723139499,427499,123.1,13.576,48873.6,6319.78,64,2.61
1723139501,429581,123.0,13.610,48996,6267.57,64,2.61
1723139504,431935,123.2,13.714,49370.4,6400,64,2.61
1723139506,434212,122.6,13.782,49615.2,6389.47,64,2.61
1723139508,436475,124.7,13.851,49863.6,6400,64,2.62
1723139511,438776,122.7,13.953,50230.8,6328.88,64,2.62
1723139514,442124,124.8,14.056,50601.6,6372.24,64,2.62
1723139516,444425,123.1,14.125,50850,6400,64,2.62
1723139519,446754,123.1,14.228,51220.8,6400,64,2.62
1723139521,449020,124.9,14.297,51469.2,6388.63,64,2.62
1723139523,450850,122.9,14.365,51714,6301.49,64,2.62
1723139525,453192,123.8,14.433,51958.8,6400,64,2.62
1723139527,455503,123.1,14.502,52207.2,6400,64,2.62
1723139530,457740,123.1,14.605,52578,6400,64,2.62
1723139532,460051,123.9,14.674,52826.4,6400,64,2.62
