DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS,MEMUSED_GB
1723129280,267,84.2,0.024,86.4,707.078,64,1.77
1723129282,1603,94.7,0.050,180,1412.06,64,2.01
1723129283,3009,94.2,0.076,273.6,1222.14,64,2.08
1723129284,4449,88.9,0.126,453.6,664.077,64,2.17
1723129286,5876,89.5,0.151,543.6,714.362,64,2.26
1723129287,7221,89.7,0.201,723.6,884.448,64,2.37
1723129289,8572,91.4,0.227,817.2,904.096,64,2.51
1723129290,9985,90.8,0.252,907.2,946.995,64,2.64
1723129291,11330,89.3,0.302,1087.2,855.597,64,2.71
1723129293,13066,90.6,0.327,1177.2,1734.41,64,2.93
1723129295,15326,118.2,0.389,1400.4,6400,64,2.96
1723129298,17637,117.0,0.486,1749.6,6266.38,64,2.97
1723129300,19678,117.6,0.552,1987.2,6323.68,64,2.97
1723129302,21731,118.9,0.617,2221.2,6354.16,64,2.96
1723129304,23685,117.3,0.682,2455.2,6375.13,64,2.95
1723129305,25499,117.9,0.748,2692.8,6301.48,64,2.95
1723129307,27329,118.9,0.782,2815.2,6375.62,64,2.94
1723129309,29288,117.5,0.847,3049.2,6297.61,64,2.94
1723129311,31125,117.5,0.912,3283.2,6255.26,64,2.93
1723129313,33306,118.6,0.978,3520.8,6306.37,64,2.93
1723129315,35429,118.2,1.076,3873.6,6342.59,64,2.93
1723129317,37434,118.3,1.110,3996,6377.56,64,2.92
1723129320,39486,119.2,1.209,4352.4,6325.09,64,2.92
1723129321,41382,118.2,1.274,4586.4,6317.09,64,2.92
1723129323,43235,118.5,1.307,4705.2,6392.28,64,2.92
1723129326,45464,119.5,1.407,5065.2,6377.03,64,2.92
1723129328,47626,118.5,1.473,5302.8,6390.52,64,2.92
1723129330,49764,118.6,1.538,5536.8,6400,64,2.92
1723129332,51636,119.3,1.604,5774.4,6226.89,64,2.92
1723129334,54056,118.1,1.670,6012,6385.79,64,2.92
1723129336,56347,119.9,1.736,6249.6,6400,64,2.92
1723129339,58495,118.5,1.835,6606,6391.39,64,2.91
1723129341,60534,118.6,1.901,6843.6,6351.23,64,2.91
1723129343,62994,119.7,1.968,7084.8,6301.42,64,2.91
1723129345,65304,118.7,2.034,7322.4,6400,64,2.91
1723129348,67485,118.6,2.133,7678.8,6400,64,2.91
1723129350,69745,119.9,2.199,7916.4,6400,64,2.91
1723129352,72125,118.7,2.265,8154,6400,64,2.90
