DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS,MEMUSED_GB
1723131434,409,86.7,0.000,0,834.758,64,1.84
1723131436,2032,118.8,0.059,212.4,5482.03,64,2.61
1723131438,4329,123.2,0.126,453.6,6363.32,64,2.81
1723131440,6736,118.7,0.192,691.2,6400,64,2.80
1723131443,9028,119.6,0.258,928.8,6400,64,2.79
1723131445,11377,119.0,0.358,1288.8,6400,64,2.79
1723131447,13605,119.1,0.423,1522.8,6400,64,2.79
1723131449,15726,120.7,0.491,1767.6,6400,64,2.77
1723131452,17897,119.1,0.590,2124,6400,64,2.77
1723131454,20036,119.2,0.656,2361.6,6400,64,2.76
1723131456,22218,120.8,0.723,2602.8,6400,64,2.75
1723131458,24405,119.1,0.789,2840.4,6400,64,2.75
1723131460,26545,120.1,0.855,3078,6400,64,2.75
1723131462,28665,119.2,0.922,3319.2,6400,64,2.75
1723131464,30727,119.1,0.989,3560.4,6400,64,2.74
1723131467,33125,120.2,1.088,3916.8,6400,64,2.74
1723131469,35256,119.3,1.155,4158,6400,64,2.73
1723131471,37516,119.2,1.221,4395.6,6400,64,2.73
1723131473,39676,120.9,1.288,4636.8,6395.26,64,2.73
1723131475,41817,119.3,1.354,4874.4,6400,64,2.73
1723131478,44095,119.3,1.454,5234.4,6400,64,2.73
1723131480,46465,119.2,1.520,5472,6397.16,64,2.73
1723131482,48705,119.3,1.587,5713.2,6400,64,2.72
1723131485,50959,120.2,1.687,6073.2,6400,64,2.72
1723131487,53126,119.4,1.753,6310.8,6400,64,2.72
1723131489,55307,119.3,1.820,6552,6400,64,2.72
1723131491,57566,121.1,1.887,6793.2,6400,64,2.72
1723131493,59695,119.3,1.953,7030.8,6400,64,2.72
1723131496,61876,119.3,2.019,7268.4,6400,64,2.72
1723131498,64076,121.1,2.120,7632,6400,64,2.72
1723131500,66096,119.5,2.186,7869.6,6400,64,2.72
1723131502,68217,119.4,2.253,8110.8,6394.2,64,2.72
1723131504,70459,119.4,2.319,8348.4,6394.31,64,2.72
1723131506,72555,119.3,2.386,8589.6,6400,64,2.72
1723131508,74766,120.2,2.452,8827.2,6400,64,2.72
1723131511,76886,119.5,2.519,9068.4,6400,64,2.72
