DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS,MEMUSED_GB
1723134387,263,85.4,0.000,0,1001.91,64,1.70
1723134388,1590,85.7,0.024,86.4,199.349,64,1.72
1723134390,3308,101.3,0.076,273.6,4032,64,1.80
1723134391,5026,117.2,0.141,507.6,6213.43,64,1.81
1723134393,6639,117.6,0.174,626.4,6298.38,64,1.80
1723134395,8257,119.9,0.240,864,6341.4,64,1.80
1723134396,9881,118.8,0.306,1101.6,6354.14,64,1.79
1723134398,11541,117.7,0.338,1216.8,6335.25,64,1.79
1723134400,13238,118.3,0.404,1454.4,6332.97,64,1.79
1723134401,14988,120.5,0.471,1695.6,6321.84,64,1.79
1723134403,16631,118.6,0.503,1810.8,6363.54,64,1.79
1723134405,18251,118.1,0.569,2048.4,6265.89,64,1.79
1723134406,19932,118.5,0.635,2286,6313.3,64,1.79
1723134408,21568,119.0,0.669,2408.4,6336.86,64,1.79
1723134410,23154,118.3,0.734,2642.4,6315.16,64,1.79
1723134411,24845,118.2,0.800,2880,6268.51,64,1.78
1723134413,26558,120.4,0.833,2998.8,6326,64,1.78
1723134415,28217,118.6,0.899,3236.4,6381.27,64,1.78
1723134416,29823,118.5,0.965,3474,6316.22,64,1.78
1723134418,31532,118.5,0.998,3592.8,6323.8,64,1.78
1723134420,33204,119.1,1.065,3834,6327.33,64,1.78
1723134421,34865,118.5,1.131,4071.6,6295.34,64,1.78
1723134423,36513,118.3,1.163,4186.8,6352.62,64,1.77
1723134425,38121,120.3,1.230,4428,6300.06,64,1.77
1723134426,39745,118.8,1.263,4546.8,6357.57,64,1.77
1723134428,41357,118.3,1.329,4784.4,6307.15,64,1.77
1723134430,43080,118.5,1.395,5022,6332.54,64,1.77
1723134431,44856,120.8,1.428,5140.8,6351.17,64,1.77
1723134433,46472,118.4,1.494,5378.4,6371.11,64,1.77
1723134435,48201,118.3,1.560,5616,6339.28,64,1.77
1723134436,49785,118.7,1.593,5734.8,6316.35,64,1.77
1723134438,51461,118.5,1.659,5972.4,6307.45,64,1.77
1723134440,53142,118.0,1.725,6210,6323.01,64,1.77
1723134441,54812,118.0,1.790,6444,6268.43,64,1.77
1723134443,56427,119.9,1.823,6562.8,6379.08,64,1.77
1723134445,58154,118.2,1.889,6800.4,6356.89,64,1.77
1723134446,59877,118.0,1.955,7038,6365.83,64,1.77
1723134448,61495,118.2,1.988,7156.8,6290.3,64,1.77
1723134450,63166,118.7,2.054,7394.4,6360.17,64,1.77
1723134451,64808,118.2,2.120,7632,6371.39,64,1.77
1723134453,66423,118.2,2.153,7750.8,6316.18,64,1.77
1723134455,68070,120.1,2.219,7988.4,6337.79,64,1.77
1723134456,69757,118.6,2.252,8107.2,6343.12,64,1.77
1723134458,71375,117.7,2.318,8344.8,6288.55,64,1.78
1723134459,73050,118.4,2.384,8582.4,6349.69,64,1.78
1723134461,74842,120.0,2.417,8701.2,6339.92,64,1.77
1723134463,76570,118.2,2.483,8938.8,6330.62,64,1.77
1723134465,78264,118.3,2.548,9172.8,6352.04,64,1.78
1723134466,79898,118.2,2.614,9410.4,6348.7,64,1.77
1723134468,81476,118.8,2.647,9529.2,6338.83,64,1.77
1723134470,83092,118.2,2.713,9766.8,6305.13,64,1.77
1723134471,84684,118.4,2.746,9885.6,6372.9,64,1.77
1723134473,86343,119.9,2.812,10123.2,6283.6,64,1.77
1723134474,87982,118.5,2.878,10360.8,6383.38,64,1.77
1723134476,89725,118.6,2.911,10479.6,6312.12,64,1.77
1723134478,91395,118.1,2.976,10713.6,6329.89,64,1.77
1723134479,93031,120.3,3.043,10954.8,6318.19,64,1.77
1723134481,94701,118.2,3.076,11073.6,6320.84,64,1.77
1723134483,96318,118.0,3.141,11307.6,6287.42,64,1.77
1723134484,97939,118.4,3.208,11548.8,6313.32,64,1.77
1723134486,99638,118.6,3.240,11664,6268.86,64,1.77
1723134488,101277,118.2,3.306,11901.6,6327.95,64,1.77
1723134489,102895,118.2,3.372,12139.2,6338.25,64,1.77
1723134491,104578,120.0,3.405,12258,6335.15,64,1.77
1723134493,106318,118.5,3.471,12495.6,6321.02,64,1.77
1723134494,108035,118.3,3.537,12733.2,6385.2,64,1.77
1723134496,109665,118.4,3.570,12852,6274.64,64,1.77
1723134498,111321,118.5,3.636,13089.6,6316.01,64,1.77
1723134499,113009,118.3,3.702,13327.2,6315.88,64,1.77
