DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS,MEMUSED_GB
1723132956,272,85.0,0.000,0,922.304,64,1.74
1723132957,1646,88.9,0.051,183.6,1655.29,64,1.95
1723132959,3386,111.1,0.082,295.2,6264.92,64,2.03
1723132961,5179,120.0,0.148,532.8,6307.44,64,2.03
1723132963,7062,118.5,0.214,770.4,6366.8,64,2.02
1723132965,8922,118.9,0.280,1008,6255.61,64,2.02
1723132967,11004,119.3,0.346,1245.6,6386.47,64,2.02
1723132968,12686,118.9,0.380,1368,6301.51,64,2.02
1723132970,14355,118.9,0.445,1602,6302.46,64,2.01
1723132972,16119,119.0,0.511,1839.6,6300.47,64,2.00
1723132973,17769,120.8,0.578,2080.8,6249.75,64,2.00
1723132975,19443,119.1,0.611,2199.6,6361.19,64,2.00
1723132977,21309,119.3,0.677,2437.2,6359.03,64,2.00
1723132979,22978,120.5,0.744,2678.4,6267.66,64,1.99
1723132980,24763,119.4,0.777,2797.2,6341.86,64,1.99
1723132982,26460,119.1,0.843,3034.8,6300.51,64,1.99
1723132984,28129,119.5,0.910,3276,6299.5,64,1.98
1723132986,30064,121.0,0.976,3513.6,6294.62,64,1.99
1723132988,31962,119.6,1.043,3754.8,6318.23,64,1.99
1723132989,33768,119.3,1.075,3870,6301.47,64,1.98
1723132991,35492,120.8,1.142,4111.2,6237.44,64,1.98
1723132993,37384,119.3,1.209,4352.4,6331.33,64,1.98
1723132995,39035,119.0,1.275,4590,6302.45,64,1.98
1723132996,40717,119.8,1.308,4708.8,6300.53,64,1.98
1723132998,42442,118.9,1.375,4950,6270.18,64,1.98
1723133000,44121,119.0,1.441,5187.6,6301.45,64,1.98
1723133002,46029,119.2,1.507,5425.2,6384.39,64,1.97
1723133003,47931,121.5,1.574,5666.4,6336.84,64,1.98
1723133005,49718,118.9,1.607,5785.2,6213.63,64,1.98
1723133007,51672,118.9,1.673,6022.8,6231.86,64,1.97
1723133009,53631,121.3,1.740,6264,6306.18,64,1.98
1723133011,55620,118.9,1.807,6505.2,6255.12,64,1.98
1723133013,57672,119.6,1.873,6742.8,6344.4,64,1.98
1723133015,59846,121.6,1.973,7102.8,6400,64,1.98
1723133017,61739,119.3,2.007,7225.2,6347.36,64,1.98
1723133019,63571,119.3,2.073,7462.8,6314.96,64,1.98
1723133021,65327,121.3,2.140,7704,6336.58,64,1.98
1723133023,67119,118.8,2.206,7941.6,6203.8,64,1.98
1723133024,68808,119.2,2.273,8182.8,6300.51,64,1.98
1723133026,70562,120.0,2.306,8301.6,6293.52,64,1.98
1723133028,72390,119.5,2.373,8542.8,6237.26,64,1.98
1723133030,74184,119.2,2.439,8780.4,6301.43,64,1.98
1723133032,76059,120.0,2.505,9018,6374.16,64,1.98
1723133034,77953,121.4,2.573,9262.8,6376.3,64,1.98
1723133036,79941,119.5,2.639,9500.4,6317.48,64,1.98
1723133037,81702,119.4,2.672,9619.2,6263.68,64,1.98
1723133039,83423,121.5,2.739,9860.4,6324.89,64,1.97
1723133041,85173,119.2,2.806,10101.6,6286.68,64,1.97
1723133042,86891,119.8,2.872,10339.2,6287.6,64,1.97
1723133044,88593,120.0,2.905,10458,6276.6,64,1.97
1723133046,90249,119.3,2.972,10699.2,6271.58,64,1.98
1723133047,91932,119.2,3.039,10940.4,6282.28,64,1.98
1723133049,93701,119.0,3.071,11055.6,6198.98,64,1.98
1723133051,95746,121.7,3.139,11300.4,6350.23,64,1.98
1723133053,97554,119.3,3.205,11538,6286.65,64,1.98
1723133055,99439,119.3,3.271,11775.6,6301.47,64,1.98
1723133057,101294,121.3,3.338,12016.8,6304.32,64,1.98
1723133059,103083,119.3,3.404,12254.4,6303.45,64,1.98
1723133060,104772,119.4,3.471,12495.6,6217.73,64,1.98
1723133062,106465,119.6,3.504,12614.4,6276.83,64,1.98
1723133064,108238,119.7,3.571,12855.6,6333.33,64,1.98
1723133066,109988,119.8,3.637,13093.2,6300.53,64,1.98
1723133067,111758,119.8,3.704,13334.4,6300.47,64,1.97
1723133069,113491,121.7,3.738,13456.8,6353.23,64,1.98
1723133071,115212,119.0,3.804,13694.4,6202.98,64,1.98
1723133073,117320,119.6,3.870,13932,6375.85,64,1.98
1723133075,119041,121.6,3.938,14176.8,6355.12,64,1.98
1723133076,120929,120.1,4.005,14418,6399.05,64,1.98
1723133078,122611,119.7,4.037,14533.2,6300.51,64,1.98
1723133080,124331,119.9,4.104,14774.4,6313,64,1.98
1723133082,126181,119.2,4.171,15015.6,6243.43,64,1.98
1723133084,127951,119.2,4.237,15253.2,6289.74,64,1.98
1723133085,129796,119.6,4.270,15372,6300.48,64,1.97
1723133087,131552,121.4,4.337,15613.2,6300.45,64,1.98
1723133089,133328,119.8,4.404,15854.4,6366.83,64,1.98
1723133091,135044,119.2,4.470,16092,6293.55,64,1.98
1723133092,136945,120.1,4.537,16333.2,6309.43,64,1.98
1723133094,138671,119.2,4.570,16452,6262.03,64,1.98
1723133096,140730,119.4,4.637,16693.2,6301.42,64,1.97
1723133098,142711,119.8,4.703,16930.8,6359.4,64,1.98
1723133100,144824,119.6,4.770,17172,6380.1,64,1.98
1723133102,146693,119.3,4.836,17409.6,6253.68,64,1.98
1723133104,148514,119.6,4.903,17650.8,6303.45,64,1.98
1723133106,150463,119.2,4.970,17892,6217.36,64,1.98
1723133108,152692,119.5,5.036,18129.6,6376.3,64,1.98
1723133110,154701,120.0,5.137,18493.2,6307.17,64,1.98
1723133112,156474,119.4,5.170,18612,6328.49,64,1.98
1723133114,158296,119.1,5.236,18849.6,6278.03,64,1.98
1723133116,160124,119.6,5.302,19087.2,6303.39,64,1.98
1723133118,161996,121.6,5.369,19328.4,6184.39,64,1.98
1723133120,163990,119.6,5.436,19569.6,6373.2,64,1.98
1723133121,165847,119.2,5.502,19807.2,6228.93,64,1.98
1723133123,167782,121.4,5.569,20048.4,6301.43,64,1.98
1723133125,169781,119.9,5.635,20286,6400,64,1.98
1723133127,171702,119.6,5.669,20408.4,6301.48,64,1.98
1723133130,173943,121.8,5.736,20649.6,6358.84,64,1.98
1723133132,175962,119.4,5.836,21009.6,6315.14,64,1.98
1723133133,177777,119.5,5.902,21247.2,6285.7,64,1.98
1723133135,179469,121.7,5.936,21369.6,6305.46,64,1.99
1723133137,181121,119.4,6.002,21607.2,6300.53,64,1.98
1723133139,183141,119.4,6.069,21848.4,6285.24,64,1.98
1723133141,185093,121.4,6.136,22089.6,6317.09,64,1.99
1723133143,187104,119.2,6.202,22327.2,6298.56,64,1.98
1723133145,188977,119.8,6.269,22568.4,6322.16,64,1.98
1723133146,190744,120.1,6.336,22809.6,6315.89,64,1.98
1723133148,192774,119.4,6.402,23047.2,6353.1,64,1.98
1723133150,194552,119.2,6.435,23166,6304.38,64,1.98
1723133152,196630,119.8,6.502,23407.2,6286.76,64,1.98
1723133154,198697,119.5,6.568,23644.8,6363.04,64,1.98
1723133157,200982,119.8,6.668,24004.8,6400,64,1.99
1723133159,203022,120.4,6.736,24249.6,6338.14,64,1.98
1723133161,204886,119.8,6.802,24487.2,6293.55,64,1.98
1723133163,206812,119.6,6.868,24724.8,6219.51,64,1.98
1723133164,208812,120.0,6.935,24966,6313.25,64,1.99
1723133166,210712,119.6,6.969,25088.4,6306.39,64,1.98
1723133168,212562,119.5,7.035,25326,6389.37,64,1.99
1723133170,214561,120.0,7.102,25567.2,6342.29,64,1.99
1723133172,216430,119.5,7.168,25804.8,6273.13,64,1.98
1723133174,218300,119.4,7.235,26046,6300.5,64,1.98
1723133176,220236,119.7,7.301,26283.6,6296.54,64,1.98
1723133178,222002,121.4,7.369,26528.4,6330.44,64,1.98
1723133180,223930,119.7,7.435,26766,6353.18,64,1.98
1723133181,225671,119.5,7.468,26884.8,6294.57,64,1.99
1723133183,227781,121.6,7.535,27126,6383.89,64,1.99
1723133185,229787,119.7,7.601,27363.6,6322.49,64,1.99
1723133187,231807,119.4,7.701,27723.6,6354.05,64,1.99
1723133189,233936,121.6,7.768,27964.8,6331.42,64,1.99
1723133191,235753,119.4,7.802,28087.2,6336.6,64,1.99
1723133193,237510,118.9,7.867,28321.2,6264.02,64,1.99
1723133195,239170,121.4,7.935,28566,6365.18,64,1.99
1723133197,241019,119.7,8.001,28803.6,6301.42,64,1.99
1723133198,242878,119.5,8.067,29041.2,6304.28,64,1.99
1723133200,244660,120.0,8.100,29160,6354.14,64,1.99
1723133202,246545,119.7,8.168,29404.8,6340.49,64,1.98
1723133204,248602,119.5,8.234,29642.4,6375.85,64,1.98
1723133206,250435,120.1,8.301,29883.6,6337.94,64,1.99
1723133208,252118,119.3,8.368,30124.8,6301.49,64,1.98
1723133209,253824,119.5,8.434,30362.4,6308.46,64,1.98
1723133211,255541,119.8,8.467,30481.2,6367.49,64,1.98
1723133213,257436,121.1,8.534,30722.4,6299.49,64,1.98
1723133215,259462,119.4,8.601,30963.6,6363.91,64,1.98
1723133217,261570,119.9,8.667,31201.2,6377.34,64,1.98
1723133219,263601,121.5,8.734,31442.4,6388.73,64,1.98
1723133221,265425,119.8,8.801,31683.6,6381.29,64,1.98
1723133223,267146,119.6,8.867,31921.2,6367.17,64,1.98
1723133225,268873,120.0,8.934,32162.4,6307.48,64,1.98
1723133227,270856,119.7,9.001,32403.6,6335.55,64,1.98
1723133228,272799,119.5,9.067,32641.2,6380.85,64,1.99
1723133230,274792,119.7,9.134,32882.4,6382.6,64,1.98
1723133232,276732,119.5,9.167,33001.2,6254.12,64,1.98
1723133234,278537,119.1,9.233,33238.8,6272.61,64,1.98
1723133236,280611,119.7,9.300,33480,6355.98,64,1.98
1723133238,282670,119.6,9.367,33721.2,6394.31,64,1.98
1723133240,284777,119.1,9.433,33958.8,6329.35,64,1.98
1723133242,286713,119.8,9.499,34196.4,6400,64,1.98
1723133244,288602,119.4,9.567,34441.2,6317.73,64,1.98
1723133246,290491,119.5,9.633,34678.8,6303.45,64,1.98
1723133248,292336,119.5,9.699,34916.4,6292.67,64,1.98
1723133250,294169,119.3,9.766,35157.6,6301.45,64,1.98
1723133251,295800,119.1,9.832,35395.2,6246.74,64,1.98
1723133253,297480,119.0,9.865,35514,6277.27,64,1.97
1723133255,299472,121.1,9.932,35755.2,6308.24,64,1.97
1723133257,301358,119.6,9.999,35996.4,6391.22,64,1.98
1723133259,303105,118.6,10.065,36234,6202.92,64,1.98
1723133261,305206,121.6,10.132,36475.2,6399.05,64,1.98
1723133263,307217,119.4,10.198,36712.8,6357.88,64,1.98
1723133265,309104,119.1,10.264,36950.4,6282.48,64,1.98
1723133266,310845,119.9,10.331,37191.6,6300.49,64,1.98
1723133268,312711,119.3,10.364,37310.4,6244.85,64,1.98
1723133270,314500,119.5,10.431,37551.6,6336.56,64,1.98
1723133272,316273,119.5,10.497,37789.2,6300.51,64,1.98
1723133274,317961,121.4,10.564,38030.4,6287.77,64,1.98
1723133276,319950,119.3,10.630,38268,6263.08,64,1.98
1723133277,321830,119.6,10.697,38509.2,6394.2,64,1.98
1723133279,323632,121.1,10.730,38628,6319.23,64,1.98
1723133281,325503,119.4,10.797,38869.2,6339.89,64,1.99
1723133283,327361,119.2,10.863,39106.8,6255.13,64,1.98
1723133285,329212,121.1,10.930,39348,6300.47,64,1.98
1723133287,331092,118.5,10.996,39585.6,6201.06,64,1.98
1723133289,332989,119.5,11.063,39826.8,6271.2,64,1.98
1723133290,334784,119.8,11.129,40064.4,6300.42,64,1.98
1723133292,336489,119.3,11.162,40183.2,6301.47,64,1.98
