DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723113483,159953,120.0,5.148,18532.8,6327.12,64
1723113485,161569,119.0,5.182,18655.2,6300.54,64
1723113487,163186,118.3,5.248,18892.8,6229.7,64
1723113489,165000,119.8,5.281,19011.6,6086.6,64
1723113490,166769,116.7,5.346,19245.6,5674.25,64
1723113492,168667,117.1,5.411,19479.6,5777.93,64
1723113494,170448,118.3,5.476,19713.6,5888.9,64
1723113496,172619,118.1,5.542,19951.2,6207.16,64
1723113498,174649,119.1,5.608,20188.8,6352.8,64
1723113500,176543,120.8,5.674,20426.4,6400,64
1723113502,178571,119.0,5.741,20667.6,6360.99,64
1723113504,180352,119.0,5.807,20905.2,6336.24,64
1723113506,182090,119.3,5.874,21146.4,6300.54,64
1723113507,183783,120.0,5.907,21265.2,6301.52,64
1723113509,185478,118.9,5.973,21502.8,6300.56,64
1723113511,187292,118.5,6.039,21740.4,6245.84,64
1723113512,188923,120.8,6.073,21862.8,6300.54,64
1723113514,190566,119.1,6.139,22100.4,6300.54,64
1723113516,192229,119.2,6.206,22341.6,6360.61,64
1723113517,193882,119.3,6.239,22460.4,6300.54,64
1723113519,195540,120.0,6.305,22698,6301.52,64
1723113521,197360,119.1,6.372,22939.2,6363.29,64
1723113523,198997,119.5,6.438,23176.8,6305.48,64
1723113525,200968,121.0,6.472,23299.2,6400,64
1723113527,203098,119.5,6.538,23536.8,6400,64
1723113528,204941,119.6,6.605,23778,6330.76,64
1723113530,206578,120.7,6.671,24015.6,6301.54,64
1723113532,208271,118.9,6.738,24256.8,6300.54,64
1723113533,209963,119.4,6.804,24494.4,6359.61,64
1723113535,211747,119.1,6.837,24613.2,6301.22,64
1723113537,213412,120.0,6.904,24854.4,6301.54,64
1723113539,215207,119.3,6.970,25092,6314.04,64
1723113540,216930,119.5,7.004,25214.4,6300.54,64
1723113542,218633,120.8,7.070,25452,6301.54,64
1723113544,220370,119.0,7.137,25693.2,6301.52,64
1723113546,222240,119.7,7.203,25930.8,6330.75,64
1723113547,223852,119.3,7.236,26049.6,6301.52,64
1723113549,225479,120.1,7.303,26290.8,6301.54,64
1723113551,227119,119.5,7.369,26528.4,6360.2,64
1723113553,228980,119.6,7.402,26647.2,6400,64
1723113554,230881,120.9,7.469,26888.4,6301.47,64
1723113556,232820,119.2,7.536,27129.6,6324.39,64
1723113558,234631,119.2,7.602,27367.2,6300.51,64
1723113560,236481,120.6,7.669,27608.4,6302.41,64
1723113562,238233,118.8,7.735,27846,6212.92,64
1723113564,240036,119.5,7.768,27964.8,6300.92,64
1723113565,241719,118.0,7.834,28202.4,6005.93,64
1723113567,243460,118.8,7.900,28440,6059.22,64
1723113569,245295,117.6,7.966,28677.6,6018.78,64
1723113570,246916,117.4,8.031,28911.6,5829.21,64
1723113572,248799,119.3,8.064,29030.4,6149.95,64
1723113574,250516,118.8,8.130,29268,6165.77,64
1723113576,252165,119.0,8.196,29505.6,6243.39,64
1723113577,253881,119.5,8.229,29624.4,6242.43,64
1723113579,255650,119.8,8.296,29865.6,6258.66,64
1723113581,257502,119.2,8.362,30103.2,6301.49,64
1723113583,259260,119.5,8.429,30344.4,6384.56,64
1723113585,260972,120.3,8.462,30463.2,6139.39,64
1723113586,262687,119.5,8.528,30700.8,6310.12,64
1723113588,264501,119.0,8.595,30942,6256.22,64
1723113590,266429,120.9,8.662,31183.2,6348.31,64
1723113592,268224,119.5,8.728,31420.8,6378.75,64
1723113594,270311,119.7,8.795,31662,6400,64
1723113596,272167,119.7,8.861,31899.6,6400,64
1723113597,273787,120.3,8.895,32022,6217.68,64
1723113599,275441,119.3,8.961,32259.6,6297.53,64
1723113601,277301,119.5,9.028,32500.8,6296.68,64
1723113602,278875,120.6,9.061,32619.6,6234.91,64
1723113604,280442,118.9,9.128,32860.8,6201.12,64
1723113606,282032,119.2,9.193,33094.8,6201.09,64
1723113607,283860,119.3,9.227,33217.2,6278.66,64
1723113609,285810,120.8,9.294,33458.4,6344.4,64
1723113611,287429,119.4,9.360,33696,6300.56,64
1723113613,289066,119.6,9.426,33933.6,6293.57,64
1723113614,290717,120.8,9.460,34056,6333.65,64
1723113616,292366,119.1,9.526,34293.6,6283.78,64
1723113617,293956,119.1,9.593,34534.8,6246.82,64
1723113619,295719,119.1,9.626,34653.6,6279.26,64
1723113621,297627,120.5,9.693,34894.8,6316.13,64
1723113623,299327,119.3,9.759,35132.4,6307.51,64
1723113625,301309,119.6,9.826,35373.6,6292.79,64
1723113627,303439,121.4,9.893,35614.8,6400,64
1723113629,305276,119.2,9.959,35852.4,6289.82,64
1723113630,306826,119.3,9.992,35971.2,6212,64
1723113632,308560,120.8,10.059,36212.4,6296.58,64
1723113634,310240,120.8,10.126,36453.6,6301.54,64
1723113636,311987,119.6,10.159,36572.4,6300.54,64
1723113637,313880,119.6,10.225,36810,6319.82,64
1723113639,315517,120.4,10.293,37054.8,6300.54,64
1723113641,317137,119.7,10.359,37292.4,6302.5,64
1723113643,319009,118.6,10.392,37411.2,6207.03,64
1723113644,320652,119.0,10.458,37648.8,5974.76,64
1723113646,322398,118.0,10.524,37886.4,6129.79,64
1723113648,324007,118.9,10.590,38124,6024.62,64
1723113649,325782,117.9,10.622,38239.2,6166.21,64
1723113651,327451,117.2,10.688,38476.8,5655.6,64
1723113653,329095,118.7,10.754,38714.4,6088.8,64
1723113655,331070,118.6,10.787,38833.2,6222.38,64
1723113657,333162,121.2,10.888,39196.8,6377.25,64
1723113659,335239,119.6,10.954,39434.4,6361.46,64
1723113661,337329,119.5,11.020,39672,6400,64
1723113663,339301,121.4,11.088,39916.8,6300.5,64
1723113665,341061,119.6,11.154,40154.4,6301.54,64
1723113666,342806,119.6,11.187,40273.2,6301.56,64
1723113668,344489,120.8,11.254,40514.4,6296.56,64
1723113670,346188,120.7,11.321,40755.6,6300.54,64
1723113671,347910,119.6,11.354,40874.4,6300.56,64
1723113673,349549,119.8,11.420,41112,6354.23,64
1723113675,351207,121.4,11.488,41356.8,6301.54,64
1723113677,353200,119.8,11.554,41594.4,6328.8,64
1723113679,354921,119.6,11.620,41832,6361.73,64
1723113681,356981,121.2,11.654,41954.4,6388.41,64
1723113683,359030,119.9,11.721,42195.6,6400,64
1723113685,361179,119.9,11.821,42555.6,6400,64
1723113687,363082,120.8,11.854,42674.4,6286.01,64
1723113689,365279,119.8,11.955,43038,6400,64
1723113691,367340,120.0,12.021,43275.6,6400,64
1723113693,369649,121.5,12.089,43520.4,6400,64
1723113695,371495,119.5,12.155,43758,6322,64
1723113697,373270,119.4,12.222,43999.2,6257.58,64
1723113699,375048,121.3,12.255,44118,6300.56,64
1723113701,377091,119.9,12.322,44359.2,6400,64
1723113702,378931,119.5,12.388,44596.8,6308.28,64
1723113705,380969,121.0,12.455,44838,6305.29,64
1723113707,382998,120.0,12.522,45079.2,6400,64
1723113709,385046,120.0,12.589,45320.4,6400,64
1723113711,387089,121.2,12.689,45680.4,6300.49,64
1723113712,388938,120.0,12.755,45918,6400,64
1723113714,390498,117.7,12.788,46036.8,5629.34,64
1723113716,392083,114.9,12.852,46267.2,5115.62,64
1723113717,393619,112.2,12.883,46378.8,4699.16,64
1723113719,395130,109.4,12.945,46602,4467.21,64
1723113720,396606,110.0,12.975,46710,4543.98,64
1723113722,398084,109.3,13.036,46929.6,4168.83,64
1723113723,399598,109.5,13.066,47037.6,4261.37,64
1723113725,401112,107.1,13.126,47253.6,4025.34,64
1723113726,402591,106.0,13.156,47361.6,3575.24,64
1723113728,404045,104.5,13.213,47566.8,3298.9,64
1723113729,405477,100.9,13.242,47671.2,2249.48,64
1723113730,406904,96.1,13.295,47862,1681.12,64
1723113732,408212,93.2,13.321,47955.6,1197.64,64
1723113733,409552,88.8,13.345,48042,232.114,64
