DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723112928,265,84.6,0.000,0,394.705,64
1723112929,1575,83.8,0.023,82.8,105.064,64
1723112930,2910,84.9,0.070,252,103.29,64
1723112932,4219,83.5,0.094,338.4,145.116,64
1723112933,5554,83.7,0.117,421.2,107.229,64
1723112934,6869,83.5,0.163,586.8,102.202,64
1723112936,8171,85.1,0.186,669.6,128.398,64
1723112937,9624,84.1,0.210,756,597.48,64
1723112939,11117,98.9,0.263,946.8,3192.56,64
1723112940,12656,99.4,0.291,1047.6,3182.04,64
1723112942,14186,100.8,0.346,1245.6,3198.51,64
1723112943,15683,100.8,0.375,1350,3247.82,64
1723112945,17180,99.3,0.430,1548,3197.52,64
1723112946,18680,99.6,0.458,1648.8,3197.52,64
1723112948,20184,101.0,0.513,1846.8,3197.52,64
1723112949,21680,101.1,0.541,1947.6,3206.95,64
1723112951,23135,99.4,0.596,2145.6,3199.01,64
1723112952,24604,99.9,0.624,2246.4,3197.02,64
1723112954,26105,99.8,0.680,2448,3236.26,64
1723112955,27592,100.8,0.708,2548.8,3197.52,64
1723112957,29089,99.9,0.764,2750.4,3197.02,64
1723112958,30599,99.9,0.791,2847.6,3200,64
1723112960,32082,100.0,0.847,3049.2,3253.63,64
1723112961,33583,100.8,0.876,3153.6,3196.03,64
1723112963,35080,100.0,0.931,3351.6,3197.02,64
1723112964,36556,100.0,0.959,3452.4,3197.52,64
1723112966,38073,100.4,1.015,3654,3219.86,64
1723112967,39579,100.8,1.043,3754.8,3198.02,64
1723112969,41084,100.1,1.098,3952.8,3200,64
1723112970,42577,100.1,1.126,4053.6,3232.76,64
1723112972,44070,100.6,1.182,4255.2,3208.41,64
1723112973,45568,100.8,1.210,4356,3197.02,64
1723112975,47065,100.1,1.265,4554,3196.52,64
1723112976,48559,100.3,1.293,4654.8,3256.1,64
1723112977,49989,100.4,1.350,4860,3197.52,64
1723112979,51413,100.8,1.377,4957.2,3200.99,64
1723112980,52908,100.1,1.405,5058,3197.52,64
1723112982,54411,100.5,1.461,5259.6,3241.21,64
1723112983,55914,100.1,1.517,5461.2,3197.02,64
1723112985,57396,100.7,1.545,5562,3197.02,64
1723112986,58887,100.2,1.573,5662.8,3209.93,64
1723112988,60381,100.2,1.628,5860.8,3196.52,64
1723112989,61861,100.2,1.656,5961.6,3200,64
1723112991,63405,100.7,1.713,6166.8,3197.02,64
1723112992,64890,100.3,1.740,6264,3254.62,64
1723112994,66379,100.0,1.796,6465.6,3198.02,64
1723112995,67801,100.2,1.824,6566.4,3197.02,64
1723112997,69317,100.8,1.880,6768,3196.52,64
1723112998,70825,100.6,1.908,6868.8,3249.14,64
1723113000,72291,100.0,1.964,7070.4,3200,64
1723113001,73793,100.3,1.991,7167.6,3197.02,64
1723113003,75292,100.8,2.048,7372.8,3200.99,64
1723113004,76795,100.8,2.076,7473.6,3197.02,64
1723113006,78297,100.0,2.131,7671.6,3197.02,64
1723113007,79811,100.3,2.159,7772.4,3196.03,64
1723113009,81303,101.1,2.215,7974,3251.65,64
1723113010,82792,100.4,2.243,8074.8,3200.5,64
1723113012,84257,100.0,2.299,8276.4,3161.2,64
1723113013,85733,99.9,2.327,8377.2,2847.1,64
1723113015,87228,99.9,2.382,8575.2,3061.26,64
1723113016,88717,100.2,2.410,8676,3198.51,64
1723113018,90233,100.0,2.466,8877.6,3197.52,64
1723113019,91772,100.3,2.494,8978.4,3202.98,64
1723113021,93267,100.9,2.550,9180,3198.02,64
1723113022,94795,100.5,2.578,9280.8,3198.51,64
1723113024,96298,100.2,2.634,9482.4,3197.02,64
1723113025,97732,100.5,2.661,9579.6,3248.68,64
1723113027,99205,100.9,2.718,9784.8,3198.51,64
1723113028,100710,100.4,2.746,9885.6,3198.02,64
1723113030,102141,100.0,2.802,10087.2,3196.52,64
1723113031,103631,100.8,2.829,10184.4,3250.15,64
1723113033,105103,102.1,2.887,10393.2,3198.51,64
1723113034,106595,100.6,2.914,10490.4,3198.02,64
1723113036,108063,100.4,2.970,10692,3193.04,64
1723113037,109541,100.9,2.997,10789.2,3198.02,64
1723113039,111036,102.1,3.054,10994.4,3197.52,64
1723113040,112515,100.4,3.082,11095.2,3218.86,64
1723113042,114023,100.7,3.138,11296.8,3250.15,64
1723113043,115487,100.4,3.165,11394,3182.53,64
1723113044,116984,102.1,3.222,11599.2,3196.52,64
1723113046,118429,100.3,3.250,11700,3203.44,64
1723113047,119940,100.6,3.306,11901.6,3252.15,64
1723113049,121474,100.3,3.333,11998.8,3197.02,64
1723113050,122977,102.2,3.390,12204,3200.99,64
1723113052,124471,100.4,3.418,12304.8,3198.51,64
1723113053,125948,101.0,3.474,12506.4,3205.96,64
1723113055,127448,100.4,3.502,12607.2,3181.04,64
1723113056,128948,102.1,3.558,12808.8,3198.02,64
1723113058,130439,100.5,3.586,12909.6,3246.66,64
1723113059,131950,101.0,3.642,13111.2,3197.52,64
1723113061,133414,100.4,3.670,13212,3200,64
1723113062,134917,102.2,3.698,13312.8,3198.02,64
1723113064,136411,100.9,3.754,13514.4,3251.66,64
1723113065,137919,100.6,3.782,13615.2,3196.52,64
1723113067,139423,100.4,3.838,13816.8,3197.02,64
1723113068,140933,102.2,3.866,13917.6,3198.51,64
1723113070,142414,100.7,3.922,14119.2,3207.94,64
1723113071,143900,100.6,3.950,14220,3200,64
1723113073,145385,100.4,4.006,14421.6,3197.52,64
1723113074,146873,102.2,4.034,14522.4,3239.21,64
1723113076,148394,100.2,4.090,14724,3198.02,64
1723113077,149898,100.5,4.118,14824.8,3196.52,64
1723113079,151427,100.3,4.174,15026.4,3197.02,64
1723113080,152925,102.5,4.231,15231.6,3253.13,64
1723113082,154426,100.4,4.258,15328.8,3200.5,64
1723113083,155924,100.5,4.314,15530.4,3197.52,64
1723113085,157450,100.4,4.342,15631.2,3198.51,64
1723113086,158951,102.8,4.399,15836.4,3186.12,64
1723113088,160446,100.3,4.426,15933.6,3144.7,64
1723113089,161905,100.0,4.454,16034.4,2960.16,64
1723113091,163407,99.8,4.509,16232.4,3115.85,64
1723113092,164927,102.1,4.538,16336.8,3177.66,64
1723113094,166418,100.4,4.594,16538.4,3196.52,64
1723113095,167917,100.5,4.622,16639.2,3196.52,64
1723113097,169404,100.9,4.677,16837.2,3251.62,64
1723113098,170885,102.1,4.706,16941.6,3198.02,64
1723113100,172381,100.3,4.762,17143.2,3197.52,64
1723113101,173882,100.5,4.790,17244,3199.01,64
1723113103,175361,100.7,4.846,17445.6,3206.45,64
1723113104,176843,102.1,4.874,17546.4,3197.02,64
1723113106,178338,100.1,4.930,17748,3197.52,64
1723113107,179768,100.5,4.958,17848.8,3239.23,64
1723113109,181256,100.1,5.013,18046.8,3197.02,64
1723113110,182774,102.2,5.042,18151.2,3197.52,64
1723113112,184290,100.2,5.098,18352.8,3201.49,64
1723113113,185774,100.7,5.126,18453.6,3257.57,64
1723113115,187259,100.1,5.182,18655.2,3197.02,64
1723113116,188762,102.1,5.210,18756,3198.02,64
1723113118,190206,100.1,5.266,18957.6,3198.02,64
1723113119,191667,100.9,5.294,19058.4,3224.83,64
1723113121,193166,100.2,5.350,19260,3197.02,64
1723113122,194662,102.1,5.378,19360.8,3200,64
1723113124,196184,100.3,5.434,19562.4,3224.81,64
1723113125,197686,100.9,5.462,19663.2,3198.02,64
1723113127,199179,100.1,5.518,19864.8,3198.51,64
1723113128,200685,102.2,5.546,19965.6,3197.02,64
1723113130,202178,100.6,5.602,20167.2,3256.58,64
