DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723117561,546797,83.1,12.710,45756,138.019,64
1723117567,552108,83.2,12.849,46256.4,137.624,64
1723117572,557413,83.0,12.965,46674,139.786,64
1723117577,562707,83.3,13.081,47091.6,137.823,64
1723117582,568010,83.3,13.220,47592,137.836,64
1723117588,573307,83.5,0.023,82.8,138.062,64
1723117593,578609,84.8,0.139,500.4,136.65,64
1723117598,583920,83.5,0.278,1000.8,139.03,64
1723117604,589227,83.8,0.393,1414.8,138.053,64
1723117609,594544,83.1,0.509,1832.4,141.21,64
1723117614,599843,82.6,0.625,2250,138.197,64
1723117620,605161,83.7,0.765,2754,137.823,64
1723117625,610477,83.8,0.881,3171.6,136.561,64
1723117630,615777,83.8,0.998,3592.8,138.431,64
1723117635,621093,84.3,1.138,4096.8,135.336,64
1723117641,626395,85.4,1.255,4518,134.733,64
1723117646,631702,83.8,1.370,4932,132.618,64
1723117651,637013,83.7,1.510,5436,133.458,64
1723117657,642318,83.7,1.627,5857.2,136.82,64
1723117662,647623,83.8,1.743,6274.8,140.412,64
1723117667,652926,84.2,1.884,6782.4,194.611,64
1723117673,658234,84.5,2.001,7203.6,236.771,64
1723117678,663540,84.3,2.119,7628.4,236.172,64
1723117683,668850,86.0,2.260,8136,236.342,64
1723117689,674165,86.3,2.377,8557.2,236.519,64
1723117694,679465,85.0,2.495,8982,235.786,64
1723117699,684782,84.2,2.612,9403.2,237.917,64
1723117704,690080,84.5,2.753,9910.8,235.92,64
1723117710,695387,84.5,2.871,10335.6,237.525,64
1723117715,700697,84.5,2.988,10756.8,235.135,64
1723117720,706033,84.3,3.129,11264.4,232.774,64
1723117726,711347,84.5,3.247,11689.2,230.969,64
1723117731,716646,86.3,3.364,12110.4,231.368,64
1723117736,721948,84.5,3.506,12621.6,233.567,64
1723117742,727245,84.7,3.623,13042.8,238.479,64
1723117747,732551,84.3,3.740,13464,236.319,64
1723117752,737876,84.2,3.881,13971.6,237.747,64
1723117758,743185,84.5,3.998,14392.8,235.772,64
1723117763,748485,84.4,4.116,14817.6,237.119,64
1723117768,753795,84.2,4.234,15242.4,236.319,64
1723117774,759098,84.7,4.375,15750,237.955,64
1723117779,764408,86.4,4.493,16174.8,237.111,64
1723117784,769710,84.8,4.610,16596,237.925,64
1723117789,775015,85.0,4.751,17103.6,236.918,64
1723117795,780320,84.4,4.868,17524.8,235.357,64
1723117800,785628,84.4,4.986,17949.6,230.227,64
1723117805,790933,84.0,5.127,18457.2,232.146,64
1723117811,796233,83.9,5.243,18874.8,231.953,64
1723117816,801543,84.2,5.360,19296,234.514,64
1723117821,806844,85.6,5.477,19717.2,234.921,64
1723117827,812159,85.6,5.618,20224.8,237.14,64
1723117832,817460,84.2,5.734,20642.4,237.126,64
1723117837,822760,83.8,5.851,21063.6,235.564,64
1723117842,828074,84.0,5.991,21567.6,235.608,64
1723117848,833384,84.0,6.108,21988.8,239.768,64
1723117853,838683,83.6,6.225,22410,236.556,64
1723117858,844010,84.0,6.365,22914,236.527,64
1723117864,849321,84.1,6.482,23335.2,236.371,64
1723117869,854618,85.7,6.599,23756.4,236.342,64
1723117874,859927,83.8,6.739,24260.4,237.747,64
1723117880,865234,84.4,6.855,24678,233.766,64
1723117885,870535,83.9,6.972,25099.2,234.322,64
1723117890,875851,83.7,7.112,25603.2,231.133,64
1723117896,881159,83.9,7.229,26024.4,230.605,64
1723117901,886467,83.9,7.346,26445.6,231.354,64
1723117906,891765,83.6,7.462,26863.2,229.556,64
1723117911,897078,83.7,7.602,27367.2,231.14,64
1723117917,902483,85.2,7.719,27788.4,235.683,64
1723117922,907784,84.0,7.835,28206,236.512,64
1723117927,913086,84.0,7.975,28710,237.548,64
1723117933,918387,83.5,8.092,29131.2,236.764,64
1723117938,923697,83.4,8.209,29552.4,237.133,64
1723117943,928993,83.6,8.349,30056.4,236.512,64
1723117949,934304,83.5,8.466,30477.6,237.311,64
1723117954,939609,83.6,8.583,30898.8,236.918,64
1723117959,944910,85.2,8.722,31399.2,238.08,64
1723117965,950222,85.4,8.839,31820.4,233.745,64
1723117970,955526,83.9,8.956,32241.6,232.538,64
1723117975,960834,83.6,9.072,32659.2,232.324,64
1723117981,966146,83.3,9.212,33163.2,232.931,64
1723117986,971460,83.5,9.329,33584.4,233.795,64
1723117991,976772,83.5,9.446,34005.6,237.525,64
1723117996,982080,83.5,9.586,34509.6,235.016,64
1723118002,987378,83.3,9.702,34927.2,236.334,64
1723118007,992681,85.2,9.819,35348.4,238.088,64
1723118012,997988,85.4,9.959,35852.4,235.757,64
1723118018,1003296,83.8,10.075,36270,236.527,64
1723118023,1008599,83.3,10.192,36691.2,235.75,64
1723118028,1013912,83.3,10.332,37195.2,237.725,64
1723118034,1019217,83.4,10.449,37616.4,236.719,64
1723118039,1024516,83.5,10.565,38034,237.296,64
1723118044,1029818,83.6,10.682,38455.2,234.115,64
1723118050,1035120,83.4,10.821,38955.6,230.984,64
1723118055,1040424,85.4,10.938,39376.8,231.183,64
1723118060,1045727,83.8,11.054,39794.4,233.93,64
1723118065,1051024,83.6,11.194,40298.4,235.35,64
1723118071,1056330,83.1,11.311,40719.6,236.926,64
1723118076,1061641,83.4,11.427,41137.2,234.987,64
1723118081,1066938,83.5,11.567,41641.2,236.208,64
1723118087,1072233,83.5,11.684,42062.4,239.516,64
1723118092,1077530,83.3,11.801,42483.6,236.978,64
1723118097,1082830,85.2,11.917,42901.2,236.134,64
1723118103,1088147,85.3,12.056,43401.6,235.224,64
1723118108,1093466,83.8,12.172,43819.2,237.296,64
1723118113,1098780,83.3,12.289,44240.4,218.774,64
1723118118,1104077,82.8,12.428,44740.8,135.622,64
1723118124,1109380,83.5,12.544,45158.4,136.618,64
1723118129,1114684,82.8,0.116,417.6,133.5,64
1723118134,1119988,82.6,0.255,918,133.837,64
1723118140,1125283,82.9,0.370,1332,134.84,64
1723118145,1130584,84.6,0.486,1749.6,132.626,64
1723118150,1135885,83.0,0.624,2246.4,133.454,64
1723118156,1141188,82.7,0.739,2660.4,134.428,64
1723118161,1146498,82.7,0.855,3078,136.812,64
1723118166,1151814,82.6,0.970,3492,138.636,64
1723118172,1157126,82.8,1.109,3992.4,139.864,64
1723118177,1162439,82.3,1.225,4410,141.547,64
1723118182,1167735,82.6,1.340,4824,136.846,64
1723118187,1173048,82.7,1.478,5320.8,137.611,64
1723118193,1178351,84.7,1.594,5738.4,137.624,64
1723118198,1183648,83.2,1.710,6156,143.425,64
1723118203,1188959,83.4,1.849,6656.4,216.458,64
1723118209,1194262,84.9,1.968,7084.8,435.02,64
1723118214,1199568,84.8,2.086,7509.6,437.721,64
1723118219,1204880,84.7,2.228,8020.8,434.179,64
1723118225,1210180,84.9,2.347,8449.2,432.489,64
1723118230,1215485,85.2,2.466,8877.6,430.783,64
1723118235,1220789,86.8,2.584,9302.4,431.396,64
1723118241,1226118,87.1,2.728,9820.8,429.345,64
