DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723114939,1204890,84.5,11.113,40006.8,228.75,64
1723114945,1210198,84.6,0.093,334.8,279.59,64
1723114950,1215505,84.6,0.211,759.6,424.988,64
1723114955,1220805,84.6,0.353,1270.8,427.559,64
1723114961,1226120,84.4,0.471,1695.6,428.944,64
1723114966,1231422,84.7,0.589,2120.4,431.396,64
1723114971,1236724,86.0,0.708,2548.8,427.639,64
1723114977,1242024,86.0,0.850,3060,428.385,64
1723114982,1247325,85.7,0.967,3481.2,426.493,64
1723114987,1252638,84.5,1.086,3909.6,428.212,64
1723114992,1257934,84.8,1.227,4417.2,428.944,64
1723114998,1263237,84.8,1.346,4845.6,428.625,64
1723115003,1268537,84.8,1.464,5270.4,428.012,64
1723115008,1273833,84.6,1.606,5781.6,428.225,64
1723115014,1279137,84.8,1.725,6210,425.535,64
1723115019,1284443,86.1,1.843,6634.8,423.989,64
1723115024,1289750,86.0,1.986,7149.6,423.043,64
1723115030,1295047,85.7,2.104,7574.4,427.506,64
1723115035,1300358,84.7,2.222,7999.2,427.399,64
1723115040,1305653,84.9,2.340,8424,428.572,64
1723115046,1310954,84.9,2.483,8938.8,427.253,64
1723115051,1316283,84.8,2.601,9363.6,428.812,64
1723115056,1321589,84.5,2.720,9792,427.626,64
1723115061,1326885,84.9,2.862,10303.2,429.371,64
1723115067,1332199,86.1,2.980,10728,427.812,64
1723115072,1337497,85.9,3.098,11152.8,428.225,64
1723115077,1342794,84.6,3.240,11664,429.517,64
1723115083,1348102,85.0,3.359,12092.4,428.225,64
1723115088,1353406,84.9,3.477,12517.2,428.744,64
1723115093,1358715,84.9,3.596,12945.6,425.002,64
1723115099,1364016,84.7,3.738,13456.8,424.509,64
1723115104,1369319,84.8,3.856,13881.6,423.19,64
1723115109,1374622,86.2,3.975,14310,426.174,64
1723115114,1379921,85.9,4.117,14821.2,428.944,64
1723115120,1385222,85.7,4.235,15246,429.29,64
1723115125,1390517,84.7,4.353,15670.8,429.236,64
1723115130,1395823,84.8,4.495,16182,429.663,64
1723115136,1401130,84.9,4.613,16606.8,427.839,64
1723115141,1406447,84.6,4.732,17035.2,428.598,64
1723115146,1411741,84.5,4.874,17546.4,428.385,64
1723115152,1417051,84.8,4.992,17971.2,430.276,64
1723115157,1422361,86.0,5.111,18399.6,428.385,64
1723115162,1427680,85.8,5.229,18824.4,429.131,64
1723115168,1432981,85.8,5.371,19335.6,424.442,64
1723115173,1438279,84.8,5.488,19756.8,424.922,64
1723115178,1443583,84.7,5.607,20185.2,422.777,64
1723115183,1448895,84.5,5.749,20696.4,426.534,64
1723115189,1454200,84.6,5.867,21121.2,427.892,64
1723115194,1459509,84.7,5.985,21546,429.117,64
1723115199,1464802,86.1,6.127,22057.2,428.785,64
1723115205,1470100,85.7,6.246,22485.6,432.98,64
1723115210,1475410,85.5,6.364,22910.4,428.358,64
1723115215,1480728,84.7,6.481,23331.6,429.131,64
1723115221,1486021,84.7,6.623,23842.8,429.809,64
1723115226,1491329,84.6,6.741,24267.6,429.104,64
1723115231,1496634,84.4,6.860,24696,429.331,64
1723115236,1501943,84.7,7.001,25203.6,428.345,64
1723115242,1507241,84.7,7.120,25632,425.134,64
1723115247,1512539,86.0,7.238,26056.8,425.721,64
1723115252,1517852,85.6,7.380,26568,423.776,64
1723115258,1523162,85.7,7.497,26989.2,423.724,64
1723115263,1528458,84.6,7.615,27414,425.601,64
1723115268,1533759,84.7,7.757,27925.2,428.278,64
1723115274,1539062,84.5,7.875,28350,429.104,64
1723115279,1544357,84.4,7.993,28774.8,428.172,64
1723115284,1549655,84.7,8.111,29199.6,428.598,64
1723115290,1554958,84.7,8.253,29710.8,429.663,64
1723115295,1560268,85.9,8.371,30135.6,429.716,64
1723115300,1565571,85.3,8.489,30560.4,429.304,64
1723115305,1570864,85.6,8.631,31071.6,428.172,64
1723115311,1576159,84.6,8.748,31492.8,427.386,64
1723115316,1581478,84.6,8.867,31921.2,429.411,64
1723115321,1586793,84.4,9.008,32428.8,427.825,64
1723115327,1592096,84.6,9.126,32853.6,425.881,64
1723115332,1597405,84.5,9.244,33278.4,423.736,64
1723115337,1602717,85.9,9.362,33703.2,424.788,64
1723115343,1608021,85.6,9.504,34214.4,427.146,64
1723115348,1613317,85.4,9.621,34635.6,429.503,64
1723115353,1618629,84.6,9.739,35060.4,428.598,64
