DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723113869,134806,83.9,3.167,11401.2,105.113,64
1723113871,136111,83.6,3.190,11484,101.131,64
1723113872,137419,85.0,3.213,11566.8,101.147,64
1723113873,138718,84.6,3.260,11736,134.966,64
1723113875,140016,83.5,3.283,11818.8,101.147,64
1723113876,141314,83.6,3.306,11901.6,101.147,64
1723113877,142613,83.6,3.329,11984.4,101.162,64
1723113879,143919,84.8,3.377,12157.2,135.959,64
1723113880,145214,83.6,3.400,12240,101.21,64
1723113881,146523,83.6,3.423,12322.8,102.138,64
1723113882,147828,83.2,3.469,12488.4,101.147,64
1723113884,149125,85.1,3.493,12574.8,135.938,64
1723113885,150426,84.9,3.517,12661.2,101.147,64
1723113886,151728,83.6,3.563,12826.8,104.122,64
1723113888,153025,83.5,3.586,12909.6,102.138,64
1723113889,154340,83.5,3.610,12996,128.932,64
1723113890,155640,85.3,3.633,13078.8,102.17,64
1723113892,156941,83.4,3.680,13248,101.1,64
1723113893,158246,83.6,3.703,13330.8,101.147,64
1723113894,159554,83.6,3.726,13413.6,118.022,64
1723113895,160856,84.7,3.773,13582.8,101.147,64
1723113897,162154,84.6,3.796,13665.6,104.057,64
1723113898,163463,83.6,3.820,13752,101.084,64
1723113899,164773,83.5,3.866,13917.6,110.071,64
1723113901,166080,83.9,3.889,14000.4,104.122,64
1723113902,167378,84.9,3.913,14086.8,99.2096,64
1723113903,168678,84.5,3.936,14169.6,100.186,64
1723113905,169974,83.5,3.982,14335.2,101.131,64
1723113906,171274,83.9,4.006,14421.6,106.121,64
1723113907,172588,83.5,4.029,14504.4,101.178,64
1723113908,173893,84.3,4.076,14673.6,102.138,64
1723113910,175204,83.5,4.099,14756.4,100.202,64
1723113911,176502,84.0,4.123,14842.8,122.963,64
1723113912,177811,83.1,4.169,15008.4,100.186,64
1723113914,179108,84.9,4.193,15094.8,99.225,64
1723113915,180401,84.5,4.216,15177.6,101.147,64
1723113916,181707,83.6,4.239,15260.4,127.98,64
1723113918,183006,83.5,4.285,15426,102.154,64
1723113919,184319,83.5,4.309,15512.4,100.17,64
1723113920,185622,84.9,4.332,15595.2,99.1942,64
1723113922,186932,83.5,4.379,15764.4,134.966,64
1723113923,188234,83.4,4.402,15847.2,101.162,64
1723113924,189534,83.5,4.425,15930,101.147,64
1723113925,190839,84.6,4.472,16099.2,102.154,64
1723113927,192139,84.8,4.495,16182,136.93,64
1723113928,193442,83.5,4.519,16268.4,100.202,64
1723113929,194751,83.5,4.565,16434,101.131,64
1723113931,196049,83.4,4.588,16516.8,98.263,64
1723113932,197349,85.1,4.612,16603.2,138.807,64
1723113933,198665,84.5,4.635,16686,98.2323,64
1723113935,199983,83.4,4.681,16851.6,101.178,64
1723113936,201286,83.4,4.705,16938,101.178,64
1723113937,202590,83.4,4.728,17020.8,138.872,64
1723113938,203900,84.2,4.775,17190,101.147,64
1723113940,205203,83.5,4.798,17272.8,100.155,64
1723113941,206505,83.4,4.821,17355.6,104.122,64
1723113942,207806,83.4,4.868,17524.8,137.88,64
1723113944,209116,84.9,4.891,17607.6,102.107,64
1723113945,210420,84.4,4.914,17690.4,102.122,64
1723113946,211720,83.4,4.961,17859.6,103.066,64
1723113948,213027,83.6,4.984,17942.4,135.896,64
1723113949,214331,83.4,5.007,18025.2,100.155,64
1723113950,215630,84.8,5.031,18111.6,101.131,64
1723113952,216935,83.2,5.077,18277.2,105.08,64
1723113953,218246,83.4,5.100,18360,136.867,64
1723113954,219548,83.6,5.124,18446.4,101.162,64
1723113955,220852,84.4,5.170,18612,101.162,64
1723113957,222154,84.2,5.194,18698.4,102.138,64
1723113958,223454,83.1,5.217,18781.2,139.798,64
1723113959,224752,83.6,5.263,18946.8,101.131,64
1723113961,226061,82.7,5.286,19029.6,100.202,64
1723113962,227367,84.2,5.309,19112.4,105.08,64
