DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723114530,68255,83.5,1.584,5702.4,199.38,64
1723114531,69565,83.5,1.606,5781.6,238.984,64
1723114532,70871,84.9,1.654,5954.4,201.302,64
1723114534,72192,83.4,1.677,6037.2,200.341,64
1723114535,73491,83.4,1.700,6120,203.316,64
1723114536,74793,83.4,1.723,6202.8,241.884,64
1723114538,76109,84.4,1.770,6372,201.27,64
1723114539,77411,84.6,1.793,6454.8,200.341,64
1723114540,78713,83.5,1.817,6541.2,200.403,64
1723114541,80020,83.4,1.863,6706.8,234.061,64
1723114543,81324,83.5,1.886,6789.6,200.279,64
1723114544,82634,84.6,1.909,6872.4,200.31,64
1723114545,83949,83.1,1.956,7041.6,203.253,64
1723114547,85298,83.5,1.979,7124.4,223.221,64
1723114548,86600,83.7,2.003,7210.8,198.45,64
1723114549,87922,83.3,2.049,7376.4,201.27,64
1723114551,89220,84.5,2.073,7462.8,201.302,64
1723114552,90539,83.3,2.095,7542,222.195,64
1723114553,91854,83.8,2.142,7711.2,201.855,64
1723114555,93166,83.3,2.165,7794,200.31,64
1723114556,94472,84.5,2.189,7880.4,205.268,64
1723114557,95790,84.5,2.212,7963.2,215.117,64
1723114559,97097,83.3,2.258,8128.8,201.208,64
1723114560,98408,83.4,2.281,8211.6,201.364,64
1723114561,99706,83.4,2.305,8298,201.302,64
1723114562,101018,84.3,2.352,8467.2,205.332,64
1723114564,102334,83.7,2.375,8550,197.519,64
1723114565,103636,83.3,2.398,8632.8,201.302,64
1723114566,104950,83.1,2.444,8798.4,205.3,64
1723114568,106260,84.6,2.468,8884.8,197.549,64
1723114569,107561,84.8,2.491,8967.6,203.505,64
1723114570,108862,83.3,2.537,9133.2,205.268,64
1723114572,110164,83.3,2.561,9219.6,202.324,64
1723114573,111463,83.3,2.584,9302.4,201.302,64
1723114574,112771,84.9,2.607,9385.2,216.276,64
1723114576,114072,83.2,2.654,9554.4,197.549,64
1723114577,115375,83.3,2.677,9637.2,201.332,64
1723114578,116707,83.3,2.700,9720,200.341,64
1723114579,118008,84.6,2.746,9885.6,225.135,64
1723114581,119310,84.5,2.770,9972,200.31,64
1723114582,120616,83.3,2.793,10054.8,201.302,64
1723114583,121931,83.3,2.840,10224,201.332,64
1723114585,123230,83.7,2.863,10306.8,235.972,64
1723114586,124543,84.5,2.886,10389.6,201.332,64
1723114587,125870,84.6,2.933,10558.8,202.356,64
1723114589,127177,83.3,2.956,10641.6,197.488,64
1723114590,128502,83.7,2.979,10724.4,238.14,64
1723114591,129834,83.4,3.002,10807.2,202.293,64
1723114593,131144,84.3,3.049,10976.4,200.403,64
1723114594,132457,83.3,3.072,11059.2,200.372,64
1723114595,133766,83.4,3.096,11145.6,241.004,64
1723114597,135071,83.3,3.142,11311.2,204.308,64
1723114598,136379,84.5,3.165,11394,200.403,64
1723114599,137676,84.5,3.189,11480.4,202.324,64
1723114600,138980,83.5,3.235,11646,239.094,64
1723114602,140281,83.3,3.258,11728.8,198.481,64
1723114603,141598,83.3,3.281,11811.6,200.31,64
1723114604,142897,84.5,3.328,11980.8,197.457,64
1723114606,144206,83.6,3.351,12063.6,236.118,64
1723114607,145517,83.3,3.374,12146.4,204.276,64
1723114608,146818,83.4,3.420,12312,201.27,64
1723114610,148131,84.5,3.444,12398.4,201.27,64
1723114611,149433,84.8,3.467,12481.2,236.082,64
1723114612,150733,83.5,3.491,12567.6,202.262,64
1723114614,152041,83.2,3.537,12733.2,200,64
1723114615,153348,83.3,3.560,12816,201.27,64
1723114616,154660,84.5,3.584,12902.4,233.323,64
1723114617,155961,83.0,3.630,13068,203.316,64
1723114619,157277,83.3,3.653,13150.8,201.27,64
1723114620,158578,83.3,3.676,13233.6,202.356,64
1723114621,159879,83.3,3.723,13402.8,237.184,64
1723114623,161177,84.5,3.747,13489.2,197.519,64
1723114624,162483,83.3,3.770,13572,201.364,64
1723114625,163788,83.3,3.793,13654.8,200.372,64
1723114627,165144,83.5,3.839,13820.4,238.102,64
1723114628,166443,84.5,3.863,13906.8,203.284,64
1723114629,167749,84.4,3.886,13989.6,200.372,64
1723114631,169047,83.1,3.932,14155.2,203.284,64
1723114632,170349,83.3,3.955,14238,240.012,64
1723114633,171651,83.6,3.978,14320.8,198.388,64
1723114634,172959,84.2,4.025,14490,200.279,64
1723114636,174260,83.3,4.049,14576.4,197.457,64
1723114637,175564,83.3,4.072,14659.2,233.106,64
1723114638,176867,83.6,4.118,14824.8,200.341,64
1723114640,178168,84.5,4.141,14907.6,201.332,64
1723114641,179477,84.4,4.165,14994,202.168,64
1723114642,180776,83.3,4.188,15076.8,224.213,64
1723114644,182088,83.1,4.234,15242.4,200.341,64
1723114645,183402,83.2,4.257,15325.2,201.332,64
1723114646,184720,84.5,4.281,15411.6,201.302,64
1723114647,186024,83.1,4.327,15577.2,215.418,64
1723114649,187328,83.7,4.351,15663.6,203.253,64
1723114650,188625,83.4,4.374,15746.4,201.364,64
1723114651,189922,83.1,4.421,15915.6,201.364,64
1723114653,191225,84.5,4.443,15994.8,204.371,64
1723114654,192524,83.6,4.467,16081.2,201.332,64
1723114655,193833,83.3,4.513,16246.8,202.262,64
1723114657,195171,83.2,4.536,16329.6,202.262,64
1723114658,196483,84.5,4.560,16416,204.308,64
1723114659,197783,84.8,4.583,16498.8,206.388,64
1723114661,199098,83.1,4.629,16664.4,200.31,64
1723114662,200404,83.2,4.652,16747.2,202.293,64
1723114663,201709,83.2,4.676,16833.6,200.403,64
1723114665,203027,84.5,4.723,17002.8,214.259,64
1723114666,204329,83.3,4.745,17082,200.31,64
1723114667,205630,83.3,4.769,17168.4,200.217,64
1723114668,206933,82.9,4.815,17334,204.15,64
1723114670,208234,84.9,4.838,17416.8,224.213,64
1723114671,209531,84.5,4.862,17503.2,201.332,64
1723114672,210832,83.3,4.908,17668.8,200.403,64
1723114674,212141,83.1,4.931,17751.6,199.969,64
1723114675,213441,83.7,4.954,17834.4,236.082,64
1723114676,214746,84.4,4.978,17920.8,202.324,64
1723114678,216053,83.1,5.024,18086.4,200.372,64
1723114679,217359,83.2,5.048,18172.8,204.308,64
1723114680,218653,83.3,5.070,18252,238.102,64
1723114681,219952,84.2,5.117,18421.2,202.356,64
1723114683,221279,84.4,5.141,18507.6,200.341,64
1723114684,222591,83.3,5.164,18590.4,200.372,64
1723114685,223900,83.2,5.210,18756,237.074,64
1723114687,225198,83.3,5.233,18838.8,201.302,64
1723114688,226500,84.4,5.256,18921.6,198.45,64
1723114689,227814,84.4,5.280,19008,203.19,64
1723114691,229120,83.5,5.326,19173.6,240.124,64
1723114692,230437,83.4,5.350,19260,200.341,64
1723114693,231740,83.2,5.372,19339.2,201.302,64
1723114695,233048,84.3,5.419,19508.4,197.519,64
1723114696,234366,83.4,5.442,19591.2,241.004,64
1723114697,235676,83.4,5.466,19677.6,200.341,64
1723114698,236981,83.0,5.512,19843.2,200.372,64
1723114700,238292,84.5,5.535,19926,200.31,64
1723114701,239607,84.4,5.559,20012.4,240.087,64
1723114702,240908,83.5,5.605,20178,201.177,64
1723114704,242212,83.2,5.628,20260.8,201.27,64
1723114705,243515,83.2,5.651,20343.6,201.27,64
1723114706,244822,84.3,5.674,20426.4,236.228,64
1723114708,246123,83.1,5.721,20595.6,200.372,64
1723114709,247419,83.2,5.744,20678.4,202.356,64
1723114710,248716,83.3,5.767,20761.2,201.395,64
1723114712,250029,84.5,5.814,20930.4,236.191,64
1723114713,251331,84.5,5.838,21016.8,201.302,64
1723114714,252633,83.3,5.860,21096,200.31,64
1723114715,253938,82.9,5.907,21265.2,200.341,64
1723114717,255241,83.2,5.930,21348,239.901,64
1723114718,256563,84.7,5.953,21430.8,201.302,64
1723114719,257881,84.4,6.000,21600,204.276,64
1723114721,259178,83.1,6.023,21682.8,200.341,64
1723114722,260481,83.2,6.046,21765.6,244.169,64
1723114723,261789,83.7,6.069,21848.4,200.372,64
1723114725,263098,84.4,6.116,22017.6,201.27,64
1723114726,264406,83.2,6.139,22100.4,202.293,64
1723114727,265714,83.1,6.162,22183.2,221.237,64
1723114729,267026,83.0,6.209,22352.4,201.332,64
1723114730,268329,84.4,6.232,22435.2,204.308,64
1723114731,269641,84.3,6.255,22518,202.293,64
1723114732,270949,82.9,6.301,22683.6,216.076,64
1723114734,272261,83.6,6.325,22770,199.444,64
1723114735,273567,83.2,6.348,22852.8,200.341,64
1723114736,274869,84.4,6.395,23022,202.293,64
1723114738,276288,83.2,6.418,23104.8,198.511,64
1723114739,277603,83.4,6.441,23187.6,200.372,64
1723114740,278905,83.1,6.487,23353.2,203.348,64
1723114742,280209,84.3,6.511,23439.6,202.324,64
1723114743,281519,84.4,6.534,23522.4,201.208,64
1723114744,282825,83.6,6.580,23688,203.537,64
1723114746,284134,83.1,6.603,23770.8,200.31,64
1723114747,285438,83.1,6.626,23853.6,202.293,64
1723114748,286740,84.3,6.650,23940,200.372,64
1723114750,288052,83.4,6.696,24105.6,217.201,64
1723114751,289354,83.2,6.719,24188.4,206.324,64
1723114752,290662,83.2,6.742,24271.2,200.403,64
1723114753,291958,84.0,6.789,24440.4,200.372,64
1723114755,293258,84.7,6.813,24526.8,230.095,64
1723114756,294556,83.2,6.835,24606,201.395,64
1723114757,295867,83.1,6.882,24775.2,201.332,64
1723114759,297174,83.2,6.905,24858,202.262,64
1723114760,298477,84.7,6.928,24940.8,238.102,64
1723114761,299783,84.5,6.952,25027.2,203.253,64
1723114763,301093,83.1,6.998,25192.8,200.372,64
1723114764,302403,83.2,7.021,25275.6,200.372,64
1723114765,303711,83.4,7.045,25362,240.124,64
1723114766,305011,84.3,7.091,25527.6,202.293,64
1723114768,306311,83.2,7.114,25610.4,200.341,64
1723114769,307619,83.1,7.137,25693.2,200.31,64
1723114770,308919,83.2,7.184,25862.4,235.309,64
1723114772,310227,84.5,7.207,25945.2,203.222,64
1723114773,311531,84.4,7.230,26028,198.419,64
1723114774,312829,83.2,7.276,26193.6,201.302,64
1723114776,314128,83.4,7.300,26280,238.984,64
1723114777,315428,83.2,7.323,26362.8,202.293,64
1723114778,316741,84.5,7.346,26445.6,200.372,64
1723114780,318037,83.1,7.393,26614.8,197.549,64
1723114781,319349,83.4,7.416,26697.6,238.213,64
1723114782,320651,83.4,7.439,26780.4,197.488,64
1723114783,321955,84.1,7.486,26949.6,200.403,64
1723114785,323262,84.4,7.509,27032.4,200.403,64
1723114786,324567,83.2,7.532,27115.2,238.14,64
1723114787,325872,83.6,7.578,27280.8,201.332,64
1723114789,327176,83.2,7.601,27363.6,201.332,64
1723114790,328473,84.4,7.625,27450,201.332,64
1723114791,329782,84.4,7.648,27532.8,242.033,64
1723114793,331085,83.1,7.695,27702,200.403,64
1723114794,332405,83.2,7.718,27784.8,200,64
1723114795,333714,83.2,7.741,27867.6,200.372,64
1723114796,335010,84.5,7.788,28036.8,238.066,64
1723114798,336312,83.2,7.811,28119.6,197.519,64
1723114799,337628,83.2,7.834,28202.4,200.341,64
1723114800,338942,82.9,7.880,28368,200.372,64
1723114802,340272,84.3,7.903,28450.8,235.163,64
1723114803,341591,84.8,7.927,28537.2,202.262,64
1723114804,342889,83.2,7.973,28702.8,200.372,64
1723114806,344193,83.2,7.996,28785.6,200.403,64
1723114807,345508,83.3,8.019,28868.4,229.068,64
1723114808,346817,84.8,8.043,28954.8,200.341,64
1723114810,348113,83.1,8.089,29120.4,202.262,64
1723114811,349425,83.2,8.113,29206.8,205.236,64
1723114812,350730,83.4,8.135,29286,220.279,64
1723114814,352029,84.3,8.182,29455.2,197.519,64
1723114815,353332,84.4,8.206,29541.6,200.372,64
1723114816,354638,83.2,8.229,29624.4,201.332,64
1723114817,355937,83.0,8.275,29790,207.251,64
1723114819,357234,83.5,8.298,29872.8,201.364,64
1723114820,358537,84.4,8.321,29955.6,202.324,64
1723114821,359843,84.5,8.368,30124.8,201.332,64
1723114823,361142,83.3,8.391,30207.6,200.372,64
1723114824,362440,83.6,8.415,30294,213.3,64
1723114825,363747,83.3,8.437,30373.2,198.419,64
1723114827,365060,84.2,8.485,30546,202.293,64
1723114828,366360,83.2,8.507,30625.2,201.27,64
1723114829,367672,83.6,8.531,30711.6,220.348,64
1723114830,368978,83.0,8.577,30877.2,200.372,64
1723114832,370278,84.4,8.600,30960,200.372,64
1723114833,371573,84.5,8.624,31046.4,198.542,64
1723114834,372872,83.3,8.670,31212,231.229,64
1723114836,374182,83.3,8.693,31294.8,202.293,64
1723114837,375498,83.2,8.716,31377.6,201.364,64
1723114838,376800,84.5,8.740,31464,202.293,64
1723114840,378118,83.5,8.787,31633.2,238.984,64
1723114841,379426,83.4,8.809,31712.4,201.302,64
1723114842,380754,83.3,8.833,31798.8,205.236,64
1723114844,382065,84.3,8.879,31964.4,201.332,64
1723114845,383369,84.9,8.903,32050.8,238.102,64
1723114846,384667,83.4,8.926,32133.6,200.372,64
1723114847,385974,83.1,8.972,32299.2,200.341,64
1723114849,387269,83.2,8.995,32382,201.332,64
1723114850,388570,84.5,9.019,32468.4,233.287,64
1723114851,389869,84.7,9.065,32634,198.481,64
1723114853,391167,83.2,9.089,32720.4,203.316,64
1723114854,392484,83.3,9.111,32799.6,200.959,64
1723114855,393790,83.3,9.135,32886,240.012,64
1723114857,395098,84.4,9.182,33055.2,201.302,64
1723114858,396410,83.3,9.205,33138,200.372,64
1723114859,397714,83.3,9.228,33220.8,197.519,64
1723114860,399023,83.5,9.274,33386.4,237.11,64
1723114862,400322,84.4,9.298,33472.8,210.161,64
1723114863,401622,84.6,9.321,33555.6,204.34,64
1723114864,402917,83.3,9.368,33724.8,200.341,64
1723114866,404229,83.5,9.391,33807.6,236.155,64
1723114867,405525,83.6,9.414,33890.4,200.403,64
1723114868,406820,84.5,9.461,34059.6,199.442,64
1723114870,408115,83.3,9.484,34142.4,197.519,64
1723114871,409413,83.4,9.507,34225.2,241.079,64
1723114872,410712,83.7,9.530,34308,202.262,64
1723114873,412021,84.3,9.577,34477.2,204.276,64
1723114875,413321,84.5,9.600,34560,201.302,64
1723114876,414634,83.5,9.623,34642.8,237.074,64
1723114877,415956,83.1,9.670,34812,200.372,64
1723114879,417260,83.3,9.693,34894.8,200.279,64
1723114880,418560,84.4,9.716,34977.6,200.372,64
1723114881,419857,84.5,9.763,35146.8,226.303,64
1723114883,421171,83.4,9.786,35229.6,200.372,64
1723114884,422474,83.3,9.809,35312.4,200.496,64
1723114885,423784,83.3,9.832,35395.2,200.248,64
1723114887,425096,84.4,9.880,35568,223.117,64
1723114888,426405,83.8,9.902,35647.2,202.293,64
1723114889,427728,83.4,9.926,35733.6,201.302,64
1723114891,429034,83.2,9.972,35899.2,201.27,64
1723114892,430334,84.5,9.995,35982,215.117,64
1723114893,431636,85.0,10.019,36068.4,200.341,64
1723114894,432939,83.1,10.065,36234,201.364,64
1723114896,434233,83.3,10.088,36316.8,197.519,64
1723114897,435539,83.3,10.112,36403.2,201.302,64
1723114898,436839,84.8,10.158,36568.8,198.511,64
1723114900,438140,83.3,10.182,36655.2,200.403,64
1723114901,439439,83.4,10.205,36738,197.519,64
1723114902,440745,83.4,10.228,36820.8,199.411,64
1723114904,442059,84.7,10.275,36990,216.243,64
1723114905,443365,84.8,10.298,37072.8,201.239,64
1723114906,444664,83.5,10.321,37155.6,202.293,64
1723114907,445995,83.2,10.367,37321.2,200.372,64
1723114909,447302,83.8,10.391,37407.6,218.26,64
1723114910,448621,84.6,10.414,37490.4,200.372,64
1723114911,449933,84.6,10.461,37659.6,199.442,64
1723114913,451249,83.5,10.484,37742.4,201.332,64
1723114914,452558,83.8,10.507,37825.2,229.632,64
1723114915,453859,83.5,10.554,37994.4,200.372,64
1723114917,455152,84.6,10.578,38080.8,201.332,64
1723114918,456450,83.4,10.601,38163.6,201.302,64
1723114919,457751,83.5,10.624,38246.4,235.272,64
1723114921,459054,83.3,10.670,38412,199.411,64
1723114922,460352,84.6,10.694,38498.4,202.262,64
1723114923,461658,84.6,10.717,38581.2,200.341,64
1723114924,462958,83.5,10.764,38750.4,240.892,64
1723114926,464263,83.5,10.786,38829.6,200.372,64
1723114927,465570,83.4,10.810,38916,200.372,64
1723114928,466871,84.6,10.857,39085.2,197.519,64
1723114930,468171,83.8,10.880,39168,234.28,64
1723114931,469473,83.5,10.903,39250.8,202.293,64
1723114932,470770,83.5,10.926,39333.6,201.332,64
1723114934,472073,84.4,10.973,39502.8,198.481,64
1723114935,473379,84.9,10.997,39589.2,236.265,64
1723114936,474680,83.6,11.020,39672,201.332,64
1723114937,475990,83.2,11.066,39837.6,197.488,64
1723114939,477293,83.6,11.089,39920.4,197.519,64
1723114940,478591,84.5,11.113,40006.8,188.44,64
