DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723114993,52391,84.8,1.227,4417.2,437.514,64
1723114994,53688,86.2,1.252,4507.2,400.744,64
1723114995,54989,84.6,1.299,4676.4,397.022,64
1723114997,56320,84.8,1.322,4759.2,396.092,64
1723114998,57625,84.8,1.346,4845.6,432.822,64
1723114999,58922,85.6,1.393,5014.8,400.744,64
1723115001,60219,86.0,1.417,5101.2,399.814,64
1723115002,61559,84.8,1.441,5187.6,400.744,64
1723115003,62866,84.8,1.488,5356.8,438.166,64
1723115005,64163,84.8,1.511,5439.6,400.682,64
1723115006,65460,85.9,1.535,5526,403.72,64
1723115007,66763,86.1,1.559,5612.4,401.798,64
1723115009,68059,84.8,1.606,5781.6,426.6,64
1723115010,69379,85.2,1.630,5868,395.16,64
1723115011,70677,84.8,1.654,5954.4,399.752,64
1723115012,71976,86.0,1.701,6123.6,400.682,64
1723115014,73277,84.8,1.725,6210,412.647,64
1723115015,74574,85.2,1.749,6296.4,401.549,64
1723115016,75870,84.9,1.796,6465.6,403.72,64
1723115018,77173,85.9,1.819,6548.4,401.736,64
1723115019,78471,86.1,1.843,6634.8,397.891,64
1723115020,79768,85.3,1.867,6721.2,401.798,64
1723115022,81067,84.8,1.914,6890.4,395.16,64
1723115023,82363,84.9,1.938,6976.8,401.674,64
1723115024,83671,86.0,1.961,7059.6,400.682,64
1723115025,84966,85.0,2.009,7232.4,415.623,64
1723115027,86268,84.9,2.033,7318.8,404.524,64
1723115028,87576,84.9,2.056,7401.6,396.03,64
1723115029,88876,84.9,2.104,7574.4,401.674,64
1723115031,90174,86.4,2.128,7660.8,427.526,64
1723115032,91470,84.9,2.151,7743.6,400.744,64
1723115033,92766,85.0,2.175,7830,399.814,64
1723115035,94065,84.7,2.222,7999.2,398.884,64
1723115036,95361,86.3,2.246,8085.6,437.514,64
1723115037,96652,86.3,2.270,8172,403.657,64
1723115038,97957,84.5,2.317,8341.2,400.682,64
1723115040,99251,84.9,2.340,8424,400.682,64
1723115041,100549,85.0,2.364,8510.4,440.422,64
1723115042,101854,86.1,2.412,8683.2,396.03,64
1723115044,103165,84.9,2.435,8766,399.752,64
1723115045,104465,84.9,2.459,8852.4,400.744,64
1723115046,105761,84.9,2.483,8938.8,434.605,64
1723115048,107067,85.9,2.530,9108,403.782,64
1723115049,108368,86.1,2.554,9194.4,400.62,64
1723115050,109671,84.8,2.578,9280.8,399.938,64
1723115051,110978,85.1,2.625,9450,441.414,64
1723115053,112278,84.8,2.648,9532.8,395.969,64
1723115054,113585,86.0,2.672,9619.2,395.16,64
1723115055,114888,84.5,2.720,9792,399.69,64
1723115057,116253,85.1,2.743,9874.8,435.732,64
1723115058,117559,85.0,2.767,9961.2,401.736,64
1723115059,118893,85.6,2.814,10130.4,395.16,64
1723115061,120204,86.2,2.838,10216.8,400.682,64
1723115062,121525,84.9,2.862,10303.2,437.446,64
1723115063,122824,85.2,2.909,10472.4,400.62,64
1723115065,124120,84.8,2.932,10555.2,399.876,64
1723115066,125416,85.9,2.956,10641.6,400.682,64
1723115067,126713,86.1,2.980,10728,434.605,64
1723115069,128023,84.7,3.027,10897.2,400.682,64
1723115070,129345,84.9,3.051,10983.6,398.884,64
1723115071,130647,84.8,3.074,11066.4,399.814,64
1723115072,131942,86.3,3.122,11239.2,435.665,64
1723115074,133242,84.9,3.146,11325.6,399.876,64
1723115075,134563,84.9,3.169,11408.4,400.744,64
1723115076,135887,84.9,3.217,11581.2,400.744,64
1723115078,137207,86.1,3.240,11664,443.26,64
1723115079,138505,86.4,3.264,11750.4,401.736,64
1723115080,139811,84.9,3.312,11923.2,400.744,64
1723115082,141114,84.7,3.335,12006,400.744,64
1723115083,142422,85.0,3.359,12092.4,434.403,64
1723115084,143729,86.3,3.382,12175.2,400.682,64
1723115086,145030,84.7,3.430,12348,395.16,64
1723115087,146336,84.9,3.454,12434.4,400.744,64
1723115088,147646,84.9,3.477,12517.2,426.534,64
1723115089,148944,85.7,3.524,12686.4,399.628,64
1723115091,150249,86.2,3.549,12776.4,400.62,64
1723115092,151544,84.9,3.572,12859.2,400.682,64
1723115093,152851,84.9,3.619,13028.4,413.511,64
1723115095,154152,85.1,3.643,13114.8,400.682,64
1723115096,155454,85.9,3.667,13201.2,401.674,64
1723115097,156758,86.2,3.691,13287.6,398.945,64
1723115099,158058,84.7,3.738,13456.8,398.138,64
1723115100,159361,85.2,3.761,13539.6,395.283,64
1723115101,160655,85.0,3.785,13626,399.628,64
1723115102,161950,86.0,3.833,13798.8,401.549,64
1723115104,163251,84.8,3.856,13881.6,400.744,64
1723115105,164547,85.2,3.880,13968,413.703,64
1723115106,165846,84.8,3.927,14137.2,401.549,64
1723115108,167141,85.9,3.951,14223.6,400.682,64
1723115109,168453,86.2,3.975,14310,402.728,64
1723115110,169755,85.1,3.998,14392.8,429.577,64
1723115112,171052,84.7,4.046,14565.6,400.744,64
1723115113,172350,84.8,4.069,14648.4,399.69,64
1723115114,173645,85.9,4.093,14734.8,399.814,64
1723115115,174942,85.0,4.141,14907.6,434.739,64
1723115117,176269,84.8,4.164,14990.4,400.682,64
1723115118,177575,84.8,4.188,15076.8,396.03,64
1723115119,178870,84.8,4.235,15246,403.72,64
1723115121,180163,86.4,4.259,15332.4,435.597,64
1723115122,181458,84.8,4.283,15418.8,401.674,64
1723115123,182759,84.8,4.306,15501.6,396.03,64
1723115125,184067,84.7,4.353,15670.8,399.752,64
1723115126,185362,86.1,4.377,15757.2,431.896,64
1723115127,186655,86.2,4.401,15843.6,399.752,64
1723115128,187960,84.6,4.448,16012.8,399.628,64
1723115130,189260,84.8,4.471,16095.6,400.62,64
1723115131,190555,84.9,4.495,16182,437.514,64
1723115132,191867,86.1,4.543,16354.8,400.682,64
1723115134,193180,84.9,4.566,16437.6,400.682,64
1723115135,194486,84.9,4.590,16524,399.69,64
1723115136,195785,84.9,4.637,16693.2,437.649,64
1723115138,197079,85.8,4.661,16779.6,400.682,64
1723115139,198382,86.1,4.685,16866,395.16,64
1723115140,199694,84.8,4.708,16948.8,401.549,64
1723115142,201004,85.0,4.755,17118,436.724,64
1723115143,202303,84.8,4.779,17204.4,399.814,64
1723115144,203611,85.9,4.803,17290.8,399.814,64
1723115145,204930,84.5,4.850,17460,399.814,64
1723115147,206232,84.9,4.874,17546.4,438.302,64
1723115148,207552,85.1,4.897,17629.2,401.612,64
1723115149,208859,84.8,4.945,17802,404.712,64
1723115151,210183,86.0,4.969,17888.4,400.744,64
1723115152,211497,84.8,4.992,17971.2,436.386,64
1723115153,212800,85.1,5.039,18140.4,400.744,64
1723115155,214101,84.7,5.063,18226.8,396.092,64
1723115156,215410,85.8,5.087,18313.2,399.814,64
1723115157,216714,86.0,5.111,18399.6,435.732,64
1723115159,218011,84.6,5.158,18568.8,398.822,64
1723115160,219311,84.8,5.181,18651.6,404.649,64
1723115161,220609,84.8,5.205,18738,400.682,64
1723115162,221912,86.0,5.252,18907.2,420.909,64
1723115164,223219,84.9,5.276,18993.6,400.744,64
1723115165,224521,84.7,5.300,19080,395.16,64
1723115166,225834,84.8,5.346,19245.6,400.744,64
1723115168,227142,85.8,5.371,19335.6,413.703,64
1723115169,228433,86.5,5.394,19418.4,400.682,64
1723115170,229732,84.8,5.418,19504.8,407.624,64
1723115172,231029,84.7,5.465,19674,399.814,64
1723115173,232326,84.8,5.488,19756.8,395.037,64
1723115174,233628,86.1,5.513,19846.8,401.612,64
1723115175,234930,84.5,5.560,20016,400.682,64
1723115177,236233,84.7,5.583,20098.8,400.806,64
1723115178,237539,84.7,5.607,20185.2,400.744,64
1723115179,238847,85.0,5.654,20354.4,406.081,64
1723115181,240156,86.0,5.678,20440.8,403.72,64
1723115182,241460,84.8,5.702,20527.2,400.682,64
1723115183,242779,84.7,5.726,20613.6,400.682,64
1723115185,244082,85.0,5.773,20782.8,416.809,64
1723115186,245388,85.8,5.796,20865.6,401.612,64
1723115187,246688,86.0,5.820,20952,399.814,64
1723115188,247986,84.6,5.867,21121.2,400.682,64
1723115190,249294,85.0,5.891,21207.6,433.343,64
1723115191,250592,84.8,5.914,21290.4,403.782,64
1723115192,251886,85.8,5.962,21463.2,398.945,64
1723115194,253179,84.7,5.985,21546,400.806,64
1723115195,254482,85.0,6.009,21632.4,432.888,64
1723115196,255826,84.8,6.056,21801.6,399.814,64
1723115198,257128,85.7,6.080,21888,401.674,64
1723115199,258444,86.1,6.104,21974.4,400.744,64
1723115200,259751,84.7,6.127,22057.2,439.361,64
1723115202,261077,84.7,6.175,22230,403.469,64
1723115203,262380,84.7,6.198,22312.8,412.711,64
1723115204,263693,85.8,6.222,22399.2,400.744,64
1723115206,265001,84.8,6.269,22568.4,438.438,64
1723115207,266314,84.8,6.293,22654.8,400.806,64
1723115208,267613,84.7,6.316,22737.6,400.806,64
1723115209,268911,85.5,6.364,22910.4,399.814,64
1723115211,270230,86.4,6.387,22993.2,438.71,64
1723115212,271536,84.7,6.411,23079.6,399.752,64
1723115213,272841,84.7,6.458,23248.8,400.806,64
1723115215,274138,84.7,6.481,23331.6,399.814,64
1723115216,275437,85.8,6.506,23421.6,434.874,64
1723115217,276739,86.2,6.529,23504.4,400.806,64
1723115219,278032,84.5,6.576,23673.6,396.092,64
1723115220,279330,84.7,6.600,23760,401.798,64
1723115221,280626,84.7,6.623,23842.8,442.268,64
1723115222,281933,85.8,6.671,24015.6,401.674,64
1723115224,283237,84.7,6.694,24098.4,401.674,64
1723115225,284534,84.5,6.718,24184.8,400.744,64
1723115226,285831,84.6,6.765,24354,433.814,64
1723115228,287143,85.6,6.789,24440.4,399.814,64
1723115229,288443,86.0,6.813,24526.8,400.744,64
1723115230,289744,84.7,6.836,24609.6,402.728,64
1723115232,291048,84.7,6.883,24778.8,439.634,64
1723115233,292356,84.8,6.907,24865.2,400.744,64
1723115234,293653,85.6,6.930,24948,401.674,64
1723115235,294958,84.5,6.978,25120.8,400.806,64
1723115237,296262,84.7,7.001,25203.6,429.843,64
1723115238,297561,85.0,7.025,25290,400.744,64
1723115239,298853,84.7,7.072,25459.2,400.744,64
1723115241,300154,86.0,7.096,25545.6,399.814,64
1723115242,301465,84.7,7.120,25632,422.566,64
1723115243,302760,84.9,7.143,25714.8,399.814,64
1723115245,304059,84.6,7.190,25884,399.69,64
1723115246,305369,85.7,7.214,25970.4,396.092,64
1723115247,306704,86.0,7.238,26056.8,405.214,64
1723115249,308006,84.5,7.285,26226,399.876,64
1723115250,309306,84.6,7.308,26308.8,400.62,64
1723115251,310605,84.6,7.332,26395.2,401.736,64
1723115252,311907,85.7,7.380,26568,408.68,64
1723115254,313214,84.9,7.403,26650.8,400.806,64
1723115255,314513,84.6,7.427,26737.2,400.806,64
1723115256,315819,84.7,7.474,26906.4,399.814,64
1723115258,317131,85.7,7.497,26989.2,395.16,64
1723115259,318436,86.2,7.521,27075.6,410.727,64
1723115260,319731,84.7,7.545,27162,399.814,64
1723115262,321023,84.6,7.591,27327.6,401.736,64
1723115263,322323,84.6,7.615,27414,404.837,64
1723115264,323625,86.0,7.639,27500.4,423.558,64
1723115265,324926,84.4,7.686,27669.6,400.806,64
1723115267,326225,84.7,7.710,27756,401.674,64
1723115268,327534,84.7,7.733,27838.8,399.876,64
1723115269,328832,84.7,7.781,28011.6,428.851,64
1723115271,330133,85.9,7.805,28098,399.876,64
1723115272,331439,84.7,7.828,28180.8,400.806,64
1723115273,332736,84.7,7.852,28267.2,396.092,64
1723115275,334036,84.7,7.898,28432.8,438.37,64
1723115276,335336,85.7,7.923,28522.8,400.866,64
1723115277,336645,86.1,7.946,28605.6,401.612,64
1723115278,337952,84.4,7.993,28774.8,400.682,64
1723115280,339255,85.0,8.017,28861.2,432.888,64
1723115281,340562,84.6,8.040,28944,400.806,64
1723115282,341865,85.6,8.088,29116.8,403.72,64
1723115284,343174,84.7,8.111,29199.6,399.752,64
1723115285,344489,84.8,8.135,29286,438.37,64
1723115286,345792,84.7,8.182,29455.2,395.221,64
1723115288,347091,85.6,8.206,29541.6,399.938,64
1723115289,348386,85.9,8.230,29628,400.744,64
1723115290,349682,84.7,8.253,29710.8,438.642,64
1723115291,350989,84.4,8.300,29880,400.806,64
1723115293,352296,84.6,8.324,29966.4,399.132,64
1723115294,353595,85.7,8.347,30049.2,401.612,64
1723115295,354899,84.7,8.395,30222,437.581,64
1723115297,356207,84.6,8.418,30304.8,396.153,64
1723115298,357512,84.6,8.442,30391.2,399.752,64
1723115299,358826,84.6,8.489,30560.4,399.876,64
1723115301,360122,86.1,8.513,30646.8,439.361,64
1723115302,361418,84.7,8.537,30733.2,399.814,64
1723115303,362714,84.7,8.560,30816,398.2,64
1723115305,364022,84.4,8.607,30985.2,400.744,64
1723115306,365323,85.6,8.631,31071.6,438.37,64
1723115307,366625,86.3,8.654,31154.4,400.744,64
1723115308,367920,84.3,8.701,31323.6,400.682,64
1723115310,369226,84.6,8.725,31410,400.744,64
1723115311,370531,84.6,8.748,31492.8,433.747,64
1723115312,371839,85.9,8.796,31665.6,400.682,64
1723115314,373144,84.6,8.820,31752,402.79,64
1723115315,374448,84.6,8.843,31834.8,400.682,64
1723115316,375765,84.6,8.867,31921.2,432.352,64
1723115318,377064,85.5,8.914,32090.4,400.682,64
1723115319,378370,86.0,8.938,32176.8,400.744,64
1723115320,379666,84.5,8.961,32259.6,400.682,64
1723115321,380976,84.4,9.008,32428.8,419.591,64
1723115323,382279,84.9,9.032,32515.2,401.674,64
1723115324,383582,85.5,9.055,32598,400.186,64
1723115325,384879,85.9,9.103,32770.8,400.744,64
1723115327,386181,84.6,9.126,32853.6,400.248,64
1723115328,387480,84.9,9.150,32940,399.876,64
1723115329,388786,84.5,9.197,33109.2,399.814,64
1723115331,390077,85.9,9.221,33195.6,400.682,64
1723115332,391376,84.5,9.244,33278.4,400.744,64
1723115333,392673,84.9,9.268,33364.8,409.735,64
1723115334,393985,84.3,9.315,33534,403.72,64
1723115336,395287,85.5,9.339,33620.4,400.744,64
1723115337,396606,85.9,9.362,33703.2,400.806,64
1723115338,397907,84.6,9.409,33872.4,417.801,64
1723115340,399206,84.6,9.433,33958.8,400.744,64
1723115341,400506,84.5,9.456,34041.6,400.682,64
1723115342,401807,85.5,9.504,34214.4,399.628,64
1723115344,403108,84.8,9.527,34297.2,432.486,64
1723115345,404416,84.5,9.551,34383.6,399.814,64
1723115346,405717,84.5,9.574,34466.4,401.674,64
1723115348,407017,85.4,9.621,34635.6,400.806,64
1723115349,408319,86.2,9.646,34725.6,435.665,64
1723115350,409621,84.5,9.669,34808.4,399.193,64
1723115351,410943,84.3,9.716,34977.6,400.806,64
1723115353,412240,84.6,9.739,35060.4,400.806,64
1723115354,413541,85.7,9.763,35146.8,247.032,64
