DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723118374,249950,85.9,5.906,21261.6,450.481,64
1723118375,251255,86.3,5.929,21344.4,402.79,64
1723118376,252556,85.5,5.977,21517.2,401.487,64
1723118378,253857,85.8,6.000,21600,399.628,64
1723118379,255167,87.4,6.025,21690,436.589,64
1723118380,256468,86.5,6.072,21859.2,403.845,64
1723118382,257777,85.5,6.096,21945.6,401.487,64
1723118383,259097,85.6,6.120,22032,399.752,64
1723118384,260401,85.9,6.144,22118.4,434.807,64
1723118385,261695,85.8,6.192,22291.2,415.494,64
1723118387,263005,85.7,6.216,22377.6,397.207,64
1723118388,264320,85.6,6.239,22460.4,399.752,64
1723118389,265620,85.8,6.287,22633.2,426.534,64
1723118391,266920,88.0,6.312,22723.2,419.656,64
1723118392,268219,85.8,6.335,22806,400.744,64
1723118393,269521,85.6,6.383,22978.8,400.744,64
1723118395,270819,85.5,6.407,23065.2,414.76,64
1723118396,272136,86.6,6.430,23148,436.589,64
1723118397,273446,87.6,6.455,23238,395.16,64
1723118399,274752,85.4,6.503,23410.8,400.62,64
1723118400,276054,85.6,6.526,23493.6,406.632,64
1723118401,277356,86.0,6.550,23580,439.157,64
1723118402,278682,87.3,6.598,23752.8,399.752,64
1723118404,279992,85.8,6.622,23839.2,400.682,64
1723118405,281314,85.6,6.646,23925.6,399.752,64
1723118406,282624,85.8,6.693,24094.8,450.008,64
1723118408,283939,85.8,6.717,24181.2,400.557,64
1723118409,285254,87.4,6.742,24271.2,399.69,64
1723118410,286552,85.8,6.789,24440.4,403.532,64
1723118412,287851,86.3,6.813,24526.8,448.496,64
1723118413,289163,85.6,6.837,24613.2,398.945,64
1723118414,290477,85.9,6.885,24786,401.674,64
1723118416,291781,85.7,6.909,24872.4,399.69,64
1723118417,293082,86.3,6.933,24958.8,456.576,64
1723118418,294388,85.8,6.956,25041.6,399.752,64
1723118419,295699,85.8,7.004,25214.4,399.752,64
1723118421,297021,87.5,7.029,25304.4,400.62,64
1723118422,298339,86.1,7.052,25387.2,463.596,64
1723118423,299639,85.4,7.100,25560,400.495,64
1723118425,300937,85.6,7.124,25646.4,400.557,64
1723118426,302238,85.9,7.148,25732.8,404.586,64
1723118427,303543,87.4,7.196,25905.6,474.221,64
1723118429,304855,85.6,7.220,25992,399.752,64
1723118430,306156,85.5,7.243,26074.8,401.674,64
1723118431,307457,85.4,7.267,26161.2,396.03,64
1723118433,308760,87.5,7.315,26334,474.368,64
1723118434,310067,85.2,7.339,26420.4,399.628,64
1723118435,311371,85.1,7.362,26503.2,399.628,64
1723118436,312683,84.9,7.410,26676,402.541,64
1723118438,313992,85.7,7.433,26758.8,471.537,64
1723118439,315289,87.3,7.457,26845.2,401.487,64
1723118440,316595,84.8,7.505,27018,399.628,64
1723118442,317898,85.1,7.528,27100.8,396.899,64
1723118443,319212,85.0,7.552,27187.2,474.294,64
1723118444,320524,86.0,7.600,27360,400.557,64
1723118446,321831,85.2,7.624,27446.4,399.628,64
1723118447,323137,85.1,7.647,27529.2,405.389,64
1723118448,324447,85.0,7.671,27615.6,473.449,64
1723118450,325749,85.2,7.718,27784.8,399.628,64
1723118451,327068,87.0,7.742,27871.2,399.752,64
1723118452,328374,85.3,7.766,27957.6,399.443,64
1723118453,329691,85.2,7.813,28126.8,463.596,64
1723118455,330997,85.4,7.837,28213.2,401.798,64
1723118456,332300,85.4,7.861,28299.6,400.62,64
1723118457,333641,85.1,7.909,28472.4,403.657,64
1723118459,334985,85.2,7.932,28555.2,464.228,64
1723118460,336311,85.6,7.956,28641.6,395.037,64
1723118461,337618,85.1,8.003,28810.8,401.487,64
1723118463,338921,87.0,8.027,28897.2,400.682,64
1723118464,340226,85.1,8.051,28983.6,457.781,64
1723118465,341534,85.7,8.098,29152.8,399.566,64
1723118467,342833,85.0,8.122,29239.2,400.742,64
1723118468,344142,85.4,8.146,29325.6,402.79,64
1723118469,345450,87.0,8.170,29412,452.255,64
1723118471,346754,85.2,8.217,29581.2,403.657,64
1723118472,348059,85.0,8.241,29667.6,400.62,64
1723118473,349379,84.9,8.265,29754,400.682,64
1723118474,350678,86.9,8.312,29923.2,441.55,64
1723118476,351981,85.6,8.336,30009.6,400.62,64
1723118477,353286,85.1,8.360,30096,399.752,64
1723118478,354593,85.0,8.407,30265.2,399.69,64
1723118480,355900,85.2,8.431,30351.6,427.526,64
1723118481,357204,87.5,8.455,30438,410.536,64
1723118482,358504,85.2,8.502,30607.2,400.62,64
1723118484,359803,85.0,8.526,30693.6,395.037,64
1723118485,361113,85.0,8.550,30780,418.469,64
1723118486,362412,85.9,8.573,30862.8,426.336,64
1723118488,363723,85.2,8.621,31035.6,403.657,64
1723118489,365028,85.1,8.645,31122,399.566,64
1723118490,366332,85.1,8.668,31204.8,408.616,64
1723118491,367644,85.5,8.716,31377.6,436.251,64
1723118493,368951,86.9,8.740,31464,399.628,64
1723118494,370263,85.2,8.764,31550.4,399.752,64
1723118495,371564,84.9,8.811,31719.6,399.628,64
1723118497,372868,85.7,8.834,31802.4,435.868,64
1723118498,374167,85.3,8.858,31888.8,402.79,64
1723118499,375467,87.0,8.906,32061.6,395.283,64
1723118501,376777,84.9,8.929,32144.4,399.628,64
1723118502,378088,85.6,8.953,32230.8,454.097,64
1723118503,379389,85.0,8.977,32317.2,400.62,64
1723118504,380701,86.7,9.024,32486.4,399.566,64
1723118506,382002,85.1,9.048,32572.8,399.752,64
1723118507,383305,85.4,9.072,32659.2,461.324,64
1723118508,384604,84.8,9.119,32828.4,398.945,64
1723118510,385906,85.2,9.143,32914.8,394.976,64
1723118511,387212,86.7,9.167,33001.2,402.416,64
1723118512,388512,85.2,9.214,33170.4,474.992,64
1723118514,389813,85.0,9.238,33256.8,399.628,64
1723118515,391109,85.0,9.262,33343.2,400.557,64
1723118516,392414,85.1,9.285,33426,401.549,64
1723118518,393774,85.7,9.333,33598.8,466.791,64
1723118519,395072,85.0,9.357,33685.2,404.524,64
1723118520,396377,84.9,9.380,33768,400.62,64
1723118521,397677,85.0,9.427,33937.2,402.478,64
1723118523,398980,87.3,9.452,34027.2,476.975,64
1723118524,400281,85.4,9.475,34110,399.752,64
1723118525,401577,84.7,9.522,34279.2,400.557,64
1723118527,402885,85.0,9.546,34365.6,399.876,64
1723118528,404187,85.4,9.570,34452,469.843,64
1723118529,405485,87.4,9.618,34624.8,402.666,64
1723118531,406788,85.0,9.642,34711.2,398.077,64
1723118532,408087,85.1,9.665,34794,400.557,64
1723118533,409390,84.9,9.689,34880.4,473.376,64
1723118534,410701,86.7,9.737,35053.2,399.628,64
1723118536,412020,85.2,9.760,35136,399.566,64
1723118537,413323,84.8,9.784,35222.4,401.612,64
1723118538,414627,85.3,9.831,35391.6,467.349,64
1723118540,415928,85.4,9.855,35478,400.682,64
1723118541,417228,86.7,9.879,35564.4,400.744,64
1723118542,418536,85.0,9.926,35733.6,400.557,64
1723118544,419837,85.1,9.949,35816.4,450.186,64
1723118545,421141,85.3,9.973,35902.8,399.69,64
1723118546,422460,85.2,9.997,35989.2,399.628,64
1723118548,423770,85.1,10.044,36158.4,400.744,64
1723118549,425114,84.9,10.068,36244.8,444.665,64
1723118550,426414,85.6,10.092,36331.2,399.628,64
1723118552,427718,85.2,10.139,36500.4,401.612,64
1723118553,429016,87.0,10.163,36586.8,399.628,64
1723118554,430326,85.1,10.187,36673.2,434.47,64
1723118555,431636,84.9,10.234,36842.4,399.69,64
1723118557,432947,85.2,10.258,36928.8,396.03,64
1723118558,434261,85.3,10.281,37011.6,400.557,64
1723118559,435569,86.7,10.330,37188,438.573,64
1723118561,436875,85.3,10.353,37270.8,407.624,64
1723118562,438188,84.9,10.376,37353.6,400.682,64
1723118563,439492,85.2,10.424,37526.4,400.744,64
1723118565,440803,86.8,10.448,37612.8,429.577,64
1723118566,442117,85.9,10.472,37699.2,416.486,64
1723118567,443415,85.0,10.496,37785.6,411.719,64
1723118569,444715,84.8,10.543,37954.8,399.876,64
1723118570,446050,85.3,10.566,38037.6,426.534,64
1723118571,447350,87.6,10.591,38127.6,425.411,64
1723118572,448666,84.7,10.638,38296.8,400.557,64
1723118574,449973,85.0,10.661,38379.6,399.752,64
1723118575,451271,85.0,10.685,38466,418.599,64
1723118576,452570,86.9,10.733,38638.8,432.419,64
1723118578,453910,85.1,10.756,38721.6,399.69,64
1723118579,455219,84.9,10.780,38808,400.682,64
1723118580,456530,85.0,10.828,38980.8,414.502,64
1723118582,457862,85.8,10.851,39063.6,436.657,64
1723118583,459165,86.9,10.875,39150,399.752,64
1723118584,460464,85.2,10.899,39236.4,399.814,64
1723118586,461775,84.7,10.946,39405.6,400.806,64
1723118587,463084,85.7,10.970,39492,437.556,64
1723118588,464384,85.2,10.993,39574.8,399.628,64
1723118589,465692,85.0,11.041,39747.6,400.557,64
1723118591,467016,85.1,11.065,39834,406.57,64
1723118592,468343,85.4,11.088,39916.8,448.287,64
1723118593,469678,84.9,11.136,40089.6,399.69,64
1723118595,470988,86.8,11.160,40176,400.62,64
1723118596,472299,85.1,11.183,40258.8,401.612,64
1723118597,473597,85.3,11.231,40431.6,444.596,64
1723118599,474938,84.9,11.254,40514.4,399.69,64
1723118600,476250,85.1,11.278,40600.8,399.69,64
1723118601,477568,86.7,11.326,40773.6,400.682,64
1723118603,478867,85.7,11.349,40856.4,446.65,64
1723118604,480168,84.9,11.373,40942.8,399.628,64
1723118605,481470,84.9,11.420,41112,399.814,64
1723118607,482773,86.8,11.444,41198.4,401.674,64
1723118608,484072,85.6,11.468,41284.8,461.467,64
1723118609,485376,85.2,11.492,41371.2,400.557,64
1723118610,486677,84.8,11.539,41540.4,403.657,64
1723118612,487984,85.2,11.563,41626.8,400.62,64
1723118613,489298,87.2,11.587,41713.2,475.836,64
1723118614,490599,84.6,11.634,41882.4,399.566,64
1723118616,491899,84.9,11.658,41968.8,399.814,64
1723118617,493210,84.9,11.681,42051.6,399.876,64
1723118618,494508,85.1,11.729,42224.4,475.434,64
1723118620,495805,85.1,11.753,42310.8,399.752,64
1723118621,497109,84.9,11.776,42393.6,398.945,64
1723118622,498428,84.8,11.800,42480,399.628,64
1723118624,499727,85.6,11.847,42649.2,474.148,64
1723118625,501033,86.9,11.871,42735.6,395.221,64
1723118626,502335,85.1,11.895,42822,400.682,64
1723118627,503629,84.7,11.942,42991.2,399.752,64
1723118629,504937,85.2,11.965,43074,472.53,64
1723118630,506239,85.7,11.990,43164,399.752,64
1723118631,507553,86.8,12.038,43336.8,403.595,64
1723118633,508864,84.9,12.061,43419.6,400.495,64
1723118634,510166,85.1,12.084,43502.4,468.486,64
1723118635,511477,85.6,12.132,43675.2,399.814,64
1723118637,512776,86.8,12.156,43761.6,400.62,64
1723118638,514080,85.1,12.180,43848,399.505,64
1723118639,515391,84.9,12.203,43930.8,460.474,64
1723118640,516689,84.8,12.250,44100,400.682,64
1723118642,517998,85.2,12.274,44186.4,404.461,64
1723118643,519296,86.9,12.298,44272.8,400.682,64
1723118644,520604,85.0,12.345,44442,445.519,64
1723118646,521906,85.3,12.369,44528.4,401.612,64
1723118647,523211,84.8,12.392,44611.2,399.135,64
1723118648,524518,85.2,12.440,44784,399.628,64
1723118650,525822,85.4,12.464,44870.4,434.605,64
1723118651,527134,85.5,12.488,44956.8,430.569,64
1723118652,528444,85.2,12.511,45039.6,403.595,64
1723118654,529761,85.0,12.558,45208.8,399.69,64
1723118655,531073,86.8,12.582,45295.2,438.506,64
1723118656,532387,85.8,12.606,45381.6,408.743,64
1723118657,533688,84.8,12.653,45550.8,400.62,64
1723118659,535030,84.9,12.677,45637.2,399.876,64
1723118660,536333,85.1,12.701,45723.6,433.882,64
1723118661,537641,85.3,12.749,45896.4,397.706,64
1723118663,538941,84.3,12.772,45979.2,305.423,64
1723118664,540247,84.3,12.795,46062,299.566,64
1723118665,541542,84.1,12.843,46234.8,343.265,64
1723118667,542843,86.5,12.866,46317.6,325.256,64
1723118668,544160,84.3,12.890,46404,301.457,64
1723118669,545456,84.0,12.913,46486.8,200.31,64
1723118671,546764,83.4,12.959,46652.4,214.359,64
1723118672,548067,84.4,12.983,46738.8,230.202,64
1723118673,549372,85.1,13.006,46821.6,98.263,64
1723118674,550665,82.6,13.053,46990.8,102.122,64
1723118676,551969,82.9,13.075,47070,107.113,64
1723118677,553272,83.3,13.099,47156.4,138.807,64
1723118678,554576,84.7,13.145,47322,100.108,64
1723118680,555885,83.3,13.168,47404.8,101.1,64
1723118681,557188,83.0,13.191,47487.6,100.202,64
1723118682,558509,83.1,13.238,47656.8,149.899,64
1723118684,559840,83.9,13.261,47739.6,100.093,64
