DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723120545,90701,83.7,2.126,7653.6,100.17,64
1723120547,91997,83.2,2.150,7740,104.122,64
1723120548,93301,83.1,2.172,7819.2,101.131,64
1723120549,94598,83.3,2.219,7988.4,115.047,64
1723120551,95894,86.8,2.243,8074.8,420.182,64
1723120552,97196,84.7,2.267,8161.2,102.091,64
1723120553,98495,82.9,2.289,8240.4,100.155,64
1723120554,99794,83.3,2.336,8409.6,130.794,64
1723120556,101118,82.9,2.358,8488.8,98.2323,64
1723120557,102516,88.4,2.383,8578.8,5498.48,64
1723120559,104173,91.4,2.436,8769.6,1843.88,64
1723120561,106011,108.7,2.499,8996.4,5871.89,64
1723120563,107827,115.2,2.564,9230.4,6043.94,64
1723120564,109557,117.3,2.596,9345.6,5877.73,64
1723120566,111278,116.1,2.661,9579.6,5997.23,64
1723120568,113067,117.1,2.727,9817.2,6282.27,64
1723120570,115101,119.9,2.794,10058.4,6398.07,64
1723120572,117003,119.4,2.859,10292.4,6294.36,64
1723120574,119001,119.4,2.925,10530,6368.75,64
1723120576,120906,121.3,2.992,10771.2,6317.86,64
1723120577,122686,119.1,3.026,10893.6,6253.55,64
1723120579,124558,119.8,3.092,11131.2,6301.49,64
1723120581,126339,121.5,3.159,11372.4,6324.38,64
1723120583,128159,119.6,3.226,11613.6,6322.92,64
1723120585,129999,119.2,3.292,11851.2,6369.17,64
1723120587,131808,120.1,3.359,12092.4,6312.3,64
1723120589,133989,120.8,3.427,12337.2,6399.03,64
1723120591,136099,120.3,3.493,12574.8,6359.4,64
1723120593,138270,122.2,3.561,12819.6,6399.04,64
1723120595,140450,120.4,3.627,13057.2,6395.17,64
1723120597,142393,120.1,3.695,13302,6286.8,64
1723120599,144448,121.6,3.761,13539.6,6303.42,64
1723120601,146572,120.6,3.829,13784.4,6397.13,64
1723120603,148403,120.0,3.896,14025.6,6267.26,64
1723120605,150223,121.6,3.963,14266.8,6270.67,64
1723120607,152138,121.1,4.030,14508,6217.94,64
1723120609,154177,120.7,4.097,14749.2,6340.1,64
1723120611,156549,122.5,4.164,14990.4,6400,64
1723120614,158917,120.8,4.232,15235.2,6400,64
1723120616,160939,120.3,4.332,15595.2,6200.93,64
1723120618,163048,121.9,4.400,15840,6300.47,64
1723120620,165054,121.1,4.467,16081.2,6376.57,64
1723120622,167218,120.7,4.534,16322.4,6400,64
1723120624,169456,121.8,4.602,16567.2,6400,64
1723120626,171205,120.8,4.669,16808.4,6383.4,64
1723120628,173232,121.0,4.736,17049.6,6351.69,64
1723120630,175258,121.7,4.804,17294.4,6377.98,64
1723120632,177305,120.8,4.871,17535.6,6342.03,64
1723120634,179393,121.0,4.938,17776.8,6359.99,64
1723120636,181678,121.8,5.006,18021.6,6400,64
1723120638,183640,121.3,5.074,18266.4,6400,64
1723120640,185350,120.5,5.141,18507.6,6273.61,64
1723120642,187159,121.2,5.208,18748.8,6254.73,64
1723120644,189109,121.2,5.276,18993.6,6301.49,64
1723120646,191176,121.1,5.343,19234.8,6378.95,64
1723120648,192936,122.9,5.411,19479.6,6301.49,64
1723120650,194853,121.1,5.478,19720.8,6343.42,64
1723120651,196678,121.3,5.512,19843.2,6339.92,64
1723120654,198771,122.8,5.580,20088,6301.48,64
1723120655,200694,120.9,5.647,20329.2,6301.47,64
1723120657,202647,121.2,5.714,20570.4,6284.54,64
1723120660,204711,122.6,5.782,20815.2,6300.46,64
1723120662,206879,120.8,5.883,21178.8,6302.43,64
1723120664,208873,121.4,5.950,21420,6332.01,64
1723120666,210888,122.7,5.985,21546,6302.44,64
1723120668,212925,120.5,6.085,21906,6281.72,64
1723120670,214913,121.2,6.153,22150.8,6382.6,64
1723120672,217020,123.0,6.221,22395.6,6371.98,64
1723120674,218978,121.1,6.288,22636.8,6314.77,64
1723120676,221387,121.5,6.356,22881.6,6308.42,64
1723120678,223530,121.8,6.423,23122.8,6322.48,64
1723120680,225428,121.0,6.491,23367.6,6311.44,64
1723120682,227521,120.9,6.558,23608.8,6326.82,64
1723120685,229739,122.4,6.626,23853.6,6400,64
1723120687,232019,121.1,6.727,24217.2,6310.87,64
1723120689,234201,120.6,6.795,24462,6395.3,64
1723120691,236173,122.1,6.863,24706.8,6302.46,64
1723120693,238111,121.4,6.930,24948,6373.66,64
1723120695,239803,120.9,6.998,25192.8,6228.88,64
1723120696,241498,121.3,7.031,25311.6,6186.18,64
1723120698,243267,121.0,7.099,25556.4,6297.54,64
1723120700,245102,121.4,7.166,25797.6,6268.99,64
1723120701,246792,122.8,7.234,26042.4,6216.75,64
1723120704,248970,121.0,7.267,26161.2,6212.93,64
1723120706,251141,121.3,7.368,26524.8,6286.81,64
1723120708,253352,121.7,7.436,26769.6,6356.52,64
1723120710,255246,121.4,7.504,27014.4,6338.52,64
1723120712,257261,121.1,7.571,27255.6,6316.9,64
1723120714,259247,122.2,7.639,27500.4,6310.21,64
1723120716,261263,121.5,7.707,27745.2,6365.86,64
1723120718,263322,121.3,7.774,27986.4,6331.39,64
1723120720,265435,122.3,7.843,28234.8,6326.78,64
1723120722,267521,120.9,7.910,28476,6255.48,64
1723120724,269664,121.6,7.978,28720.8,6400,64
1723120726,271361,122.2,8.046,28965.6,6318.05,64
1723120728,273099,121.5,8.113,29206.8,6336.6,64
1723120730,275020,121.5,8.181,29451.6,6281.31,64
1723120732,277221,123.1,8.249,29696.4,6381.64,64
1723120734,279270,121.9,8.316,29937.6,6400,64
1723120736,281379,121.3,8.384,30182.4,6328.51,64
1723120738,283288,121.3,8.452,30427.2,6183.48,64
1723120740,285138,121.2,8.519,30668.4,6301.48,64
1723120742,287410,120.8,8.587,30913.2,6303.4,64
1723120745,289688,122.4,8.655,31158,6363.03,64
1723120747,292030,121.9,8.757,31525.2,6400,64
1723120749,294202,121.9,8.825,31770,6399.03,64
1723120751,296431,121.8,8.893,32014.8,6400,64
1723120754,298730,122.0,8.960,32256,6399.06,64
1723120756,301090,123.5,9.063,32626.8,6400,64
1723120758,303349,121.9,9.130,32868,6400,64
1723120760,305289,121.9,9.198,33112.8,6393.22,64
1723120762,307381,122.7,9.266,33357.6,6379.51,64
1723120764,309622,121.9,9.334,33602.4,6400,64
1723120766,311519,121.2,9.402,33847.2,6246.28,64
1723120768,313339,122.0,9.470,34092,6258.68,64
1723120770,315283,121.4,9.538,34336.8,6302.48,64
1723120772,317359,121.6,9.605,34578,6316.26,64
1723120774,319320,122.3,9.673,34822.8,6301.49,64
1723120776,321045,121.4,9.741,35067.6,6293.58,64
1723120778,323089,121.7,9.808,35308.8,6273.99,64
1723120780,325331,122.5,9.876,35553.6,6373.45,64
1723120782,327409,121.8,9.944,35798.4,6400,64
1723120784,329617,121.6,10.012,36043.2,6317.08,64
1723120787,331819,122.9,10.114,36410.4,6400,64
1723120789,333914,121.9,10.182,36655.2,6351.69,64
1723120791,336086,122.1,10.250,36900,6378.41,64
1723120793,338159,122.7,10.318,37144.8,6359.6,64
1723120795,340171,122.2,10.386,37389.6,6396.13,64
1723120797,342123,121.7,10.454,37634.4,6136.36,64
1723120799,343824,122.5,10.521,37875.6,6183.08,64
1723120801,345901,121.6,10.589,38120.4,6305.4,64
1723120803,347939,121.7,10.657,38365.2,6355.55,64
1723120805,349901,122.4,10.725,38610,6301.45,64
1723120807,351810,121.7,10.792,38851.2,6336.23,64
1723120808,353669,121.7,10.826,38973.6,6301.51,64
1723120810,355530,122.6,10.894,39218.4,6301.51,64
1723120812,357359,121.5,10.962,39463.2,6285.7,64
1723120814,359508,121.8,11.030,39708,6346.87,64
1723120817,361838,122.9,11.098,39952.8,6400,64
1723120819,364090,122.1,11.200,40320,6400,64
1723120821,366648,123.8,11.269,40568.4,6400,64
1723120824,368909,122.1,11.370,40932,6400,64
1723120826,371159,122.2,11.438,41176.8,6400,64
1723120828,373353,123.0,11.507,41425.2,6400,64
1723120831,375669,122.1,11.575,41670,6400,64
1723120833,377930,122.2,11.677,42037.2,6400,64
1723120835,380182,123.1,11.745,42282,6392.42,64
1723120837,382480,122.2,11.813,42526.8,6400,64
1723120840,384789,123.6,11.882,42775.2,6370.33,64
1723120842,387181,122.2,11.983,43138.8,6400,64
1723120844,389463,121.8,12.051,43383.6,6382.94,64
1723120846,391445,122.8,12.120,43632,6303.49,64
1723120848,393374,121.8,12.188,43876.8,6303.45,64
1723120850,395398,122.1,12.255,44118,6368.11,64
1723120852,397362,122.6,12.324,44366.4,6304.45,64
1723120854,399510,121.6,12.392,44611.2,6302.43,64
1723120857,401721,122.1,12.459,44852.4,6384.54,64
1723120859,403939,123.1,12.562,45223.2,6400,64
1723120861,406154,122.1,12.630,45468,6308.35,64
1723120863,408235,122.1,12.698,45712.8,6308.26,64
1723120865,409963,122.8,12.766,45957.6,6198.04,64
1723120866,411671,121.6,12.799,46076.4,6209.86,64
1723120868,413330,121.3,12.867,46321.2,6251.79,64
1723120870,415239,121.9,12.935,46566,6202.98,64
1723120872,417320,121.6,13.003,46810.8,6287.89,64
1723120874,418994,121.7,13.070,47052,6274.6,64
1723120876,420818,123.4,13.105,47178,6300.53,64
1723120878,422713,121.7,13.173,47422.8,6307.23,64
1723120880,424879,122.2,13.274,47786.4,6400,64
1723120882,427040,123.6,13.343,48034.8,6385.64,64
1723120884,429300,122.4,13.411,48279.6,6400,64
1723120886,431350,122.2,13.479,48524.4,6324.15,64
1723120888,433087,122.2,13.547,48769.2,6202.92,64
1723120890,434934,121.0,13.614,49010.4,6301.34,64
1723120892,437029,122.1,13.682,49255.2,6371.71,64
1723120894,439269,123.9,13.751,49503.6,6400,64
1723120896,441572,122.2,13.819,49748.4,6400,64
1723120899,443879,122.1,13.921,50115.6,6355.87,64
1723120901,446102,123.3,13.990,50364,6400,64
1723120903,448300,122.3,14.058,50608.8,6400,64
1723120906,450704,124.1,14.126,50853.6,6400,64
1723120908,452949,122.3,14.228,51220.8,6400,64
1723120910,455257,122.5,14.296,51465.6,6400,64
1723120912,457549,123.1,14.365,51714,6400,64
1723120915,459761,122.0,14.433,51958.8,6365.22,64
1723120917,462021,122.5,14.535,52326,6400,64
1723120919,464263,123.4,14.603,52570.8,6400,64
1723120921,466488,122.2,14.672,52819.2,6391.39,64
1723120923,468529,124.0,14.740,53064,6400,64
1723120925,470392,121.5,14.808,53308.8,6225.93,64
1723120927,472260,121.7,14.875,53550,6276.84,64
1723120929,474254,123.5,14.944,53798.4,6316.91,64
1723120931,476162,121.9,15.012,54043.2,6296.55,64
1723120933,478078,122.4,15.080,54288,6305.42,64
1723120935,479959,122.2,15.148,54532.8,6342.02,64
1723120937,481828,122.4,15.216,54777.6,6317.82,64
1723120938,483701,122.2,15.250,54900,6302.46,64
1723120940,485635,122.1,15.318,55144.8,6302.5,64
1723120942,487446,123.3,15.386,55389.6,6351.25,64
1723120944,489643,122.1,15.454,55634.4,6342.99,64
1723120947,491779,122.3,15.522,55879.2,6383.58,64
1723120949,493857,123.4,15.625,56250,6324.1,64
1723120950,495668,122.1,15.659,56372.4,6301.49,64
1723120952,497564,122.2,15.727,56617.2,6301.49,64
1723120954,499300,122.5,15.795,56862,6206.96,64
1723120956,501025,121.2,15.863,57106.8,6154.11,64
1723120958,502927,121.8,15.930,57348,6281.57,64
1723120959,504789,123.8,15.999,57596.4,6367.16,64
1723120962,506863,122.3,16.033,57718.8,6302.46,64
1723120964,509050,122.2,16.135,58086,6333.95,64
1723120966,511151,123.6,16.203,58330.8,6400,64
1723120968,513139,122.2,16.272,58579.2,6260.45,64
1723120970,515337,122.3,16.339,58820.4,6368.72,64
1723120972,517558,123.2,16.408,59068.8,6374.88,64
1723120975,519749,122.5,16.476,59313.6,6400,64
1723120977,521990,122.6,16.578,59680.8,6400,64
1723120979,524328,123.5,16.647,59929.2,6400,64
1723120981,526590,122.4,16.715,60174,6400,64
1723120984,528858,125.2,16.784,60422.4,6400,64
1723120986,531019,123.4,16.887,60793.2,6400,64
1723120988,533211,123.1,16.955,61038,6400,64
1723120990,535499,124.0,17.024,61286.4,6400,64
1723120992,537508,122.6,17.093,61534.8,6302.43,64
1723120994,539591,122.4,17.161,61779.6,6300.48,64
1723120997,541929,123.5,17.263,62146.8,6300.46,64
1723120999,544290,123.0,17.332,62395.2,6300.44,64
1723121001,546362,124.0,17.400,62640,6280.35,64
1723121003,548370,122.6,17.469,62888.4,6333.66,64
1723121005,550559,122.9,17.537,63133.2,6400,64
1723121008,552808,124.6,17.606,63381.6,6400,64
1723121010,554990,123.1,17.708,63748.8,6400,64
1723121012,556925,123.0,17.777,63997.2,6375.38,64
1723121013,558691,124.5,17.811,64119.6,6302.48,64
1723121016,560780,122.7,17.880,64368,6354.14,64
1723121018,563030,123.1,17.983,64738.8,6400,64
1723121020,565350,124.0,18.052,64987.2,6400,64
1723121022,567620,123.0,18.120,65232,6395.21,64
1723121025,569824,123.2,18.223,65602.8,6400,64
1723121027,571931,123.6,18.291,65847.6,6399.05,64
1723121029,574309,123.1,18.360,66096,6400,64
1723121031,576569,124.5,18.429,66344.4,6400,64
1723121034,578919,123.0,18.497,66589.2,6382.6,64
1723121036,581248,123.1,18.600,66960,6399.05,64
1723121038,583472,123.8,18.669,67208.4,6400,64
1723121041,585820,122.7,18.737,67453.2,6400,64
1723121042,587757,122.4,18.839,67820.4,6300.48,64
1723121044,589604,123.3,18.874,67946.4,6292.76,64
1723121046,591430,122.4,18.942,68191.2,6291.66,64
1723121048,593272,122.6,19.010,68436,6316.91,64
1723121050,595091,124.5,19.079,68684.4,6302.46,64
1723121052,596931,122.8,19.147,68929.2,6302.46,64
1723121054,598807,123.0,19.181,69051.6,6347.78,64
1723121056,600839,123.7,19.284,69422.4,6290.8,64
1723121058,602788,122.0,19.351,69663.6,6300.48,64
1723121060,604891,122.5,19.419,69908.4,6301.38,64
1723121062,607080,124.1,19.488,70156.8,6379.9,64
1723121064,609382,122.8,19.556,70401.6,6400,64
1723121066,611550,122.9,19.625,70650,6400,64
1723121069,613779,123.7,19.694,70898.4,6400,64
1723121071,616000,123.0,19.796,71265.6,6400,64
1723121073,618017,123.0,19.865,71514,6354.64,64
1723121075,619821,123.5,19.933,71758.8,6301.51,64
1723121076,621791,122.5,20.001,72003.6,6302.48,64
1723121078,623536,122.6,20.035,72126,6314.43,64
1723121080,625375,123.2,20.104,72374.4,6300.48,64
1723121082,627409,122.2,20.172,72619.2,6303.46,64
1723121084,629579,122.6,20.240,72864,6332.68,64
1723121086,631662,123.7,20.309,73112.4,6371.29,64
1723121088,633398,122.6,20.377,73357.2,6325.12,64
1723121090,635641,122.9,20.445,73602,6395.17,64
1723121092,637662,123.7,20.514,73850.4,6358.62,64
1723121094,639454,122.4,20.582,74095.2,6302.46,64
1723121096,641342,122.3,20.650,74340,6302.37,64
1723121098,643104,123.3,20.719,74588.4,6301.49,64
1723121100,644902,122.7,20.787,74833.2,6301.49,64
1723121102,646797,122.9,20.855,75078,6356.66,64
1723121103,648548,124.1,20.890,75204,6300.51,64
1723121105,650366,122.5,20.958,75448.8,6312.31,64
1723121107,652229,122.7,21.026,75693.6,6371.14,64
1723121109,653989,122.9,21.095,75942,6302.48,64
1723121110,655775,123.6,21.163,76186.8,6302.48,64
1723121112,657499,122.5,21.197,76309.2,6333.34,64
1723121114,659390,122.0,21.265,76554,6201.02,64
1723121116,661351,123.0,21.334,76802.4,6302.48,64
1723121118,663261,122.2,21.401,77043.6,6302.46,64
1723121120,664988,122.6,21.469,77288.4,6268.95,64
1723121121,666677,123.8,21.504,77414.4,6147.34,64
1723121123,668359,121.4,21.572,77659.2,6100.54,64
1723121125,670048,120.9,21.639,77900.4,6046.82,64
1723121126,671717,119.8,21.672,78019.2,5698.94,64
1723121128,673395,120.0,21.739,78260.4,5699.83,64
1723121130,675042,116.6,21.804,78494.4,5279.48,64
1723121131,676756,115.8,21.868,78724.8,4998.54,64
1723121133,678457,116.2,21.901,78843.6,4893.18,64
1723121135,680121,113.3,21.964,79070.4,4740.37,64
1723121136,681655,113.3,21.996,79185.6,4533.5,64
1723121138,683252,110.2,22.057,79405.2,4125.29,64
1723121140,684912,111.5,22.119,79628.4,4095.48,64
1723121141,686480,109.0,22.149,79736.4,3907.36,64
1723121143,688039,107.4,22.209,79952.4,3700.4,64
1723121144,689601,106.8,22.239,80060.4,3448.29,64
1723121146,691250,105.9,22.298,80272.8,3300.28,64
1723121147,692747,105.4,22.356,80481.6,3327.6,64
1723121149,694248,104.3,22.385,80586,3081.33,64
1723121150,695663,102.9,22.442,80791.2,2700.44,64
1723121152,697133,101.1,22.471,80895.6,2433.51,64
1723121153,698564,99.8,22.498,80992.8,2114.15,64
1723121155,700015,97.1,22.553,81190.8,1997.02,64
1723121156,701459,97.3,22.579,81284.4,1971.29,64
1723121157,702802,96.8,22.634,81482.4,1800.5,64
1723121159,704177,95.0,22.660,81576,1574.94,64
1723121160,705483,94.0,22.686,81669.6,1372.06,64
1723121161,706802,92.0,22.738,81856.8,1208.19,64
1723121163,708100,92.6,22.763,81946.8,903.379,64
1723121164,709415,90.4,22.788,82036.8,657.555,64
1723121165,710722,86.8,22.837,82213.2,410.664,64
1723121167,712025,85.6,22.861,82299.6,197.396,64
1723121168,713342,85.4,22.885,82386,209.235,64
1723121169,714646,86.9,22.933,82558.8,101.131,64
1723121171,715941,84.7,22.956,82641.6,107.063,64
1723121172,717257,84.9,22.979,82724.4,101.147,64
1723121173,718580,86.0,23.027,82897.2,113.028,64
1723121175,719898,87.5,23.051,82983.6,100.108,64
1723121176,721230,86.8,23.075,83070,102.028,64
1723121177,722552,86.0,23.123,83242.8,100.031,64
