DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723118819,134814,87.5,3.190,11484,833.747,64
1723118821,136115,87.8,3.215,11574,808.806,64
1723118822,137423,87.7,3.239,11660.4,800.621,64
1723118823,138730,89.3,3.288,11836.8,792.051,64
1723118825,140035,87.4,3.312,11923.2,827.533,64
1723118826,141344,88.2,3.337,12013.2,823.309,64
1723118827,142646,87.6,3.361,12099.6,797.523,64
1723118828,143950,89.2,3.410,12276,799.629,64
1723118830,145262,87.8,3.435,12366,818.605,64
1723118831,146572,88.1,3.459,12452.4,827.533,64
1723118832,147889,87.2,3.507,12625.2,791.93,64
1723118834,149191,87.6,3.532,12715.2,800.493,64
1723118835,150498,89.3,3.557,12805.2,812.019,64
1723118836,151808,88.1,3.605,12978,837.587,64
1723118838,153109,87.5,3.630,13068,799.379,64
1723118839,154422,87.6,3.654,13154.4,799.878,64
1723118840,155762,87.9,3.703,13330.8,799.507,64
1723118842,157074,88.4,3.728,13420.8,834.003,64
1723118843,158388,87.5,3.752,13507.2,798.637,64
1723118844,159697,87.4,3.777,13597.2,799.507,64
1723118846,161000,87.7,3.825,13770,797.645,64
1723118847,162310,90.0,3.850,13860,844.928,64
1723118848,163604,87.7,3.874,13946.4,799.629,64
1723118849,164917,87.3,3.923,14122.8,799.507,64
1723118851,166219,87.6,3.947,14209.2,798.637,64
1723118852,167524,88.1,3.972,14299.2,853.466,64
1723118853,168823,87.5,4.021,14475.6,798.637,64
1723118855,170149,87.5,4.046,14565.6,799.507,64
1723118856,171453,87.5,4.070,14652,801.363,64
1723118857,172764,87.7,4.119,14828.4,859.168,64
1723118859,174074,89.4,4.143,14914.8,799.507,64
1723118860,175392,87.8,4.168,15004.8,798.637,64
1723118861,176690,87.6,4.192,15091.2,791.802,64
1723118863,178000,88.1,4.240,15264,879.578,64
1723118864,179318,87.7,4.265,15354,800.493,64
1723118865,180614,89.4,4.290,15444,799.507,64
1723118866,181922,87.3,4.339,15620.4,802.854,64
