DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723111267,120451,83.1,2.805,10098,101.116,64
1723111268,121751,84.9,2.828,10180.8,100.155,64
1723111269,123060,83.2,2.852,10267.2,140.856,64
1723111271,124359,82.9,2.898,10432.8,103.146,64
1723111272,125677,83.1,2.921,10515.6,101.1,64
1723111273,126986,83.2,2.944,10598.4,101.116,64
1723111275,128302,83.3,2.991,10767.6,134.925,64
1723111276,129621,82.9,3.014,10850.4,99.1942,64
1723111277,130928,83.1,3.037,10933.2,101.147,64
1723111278,132235,82.9,3.083,11098.8,101.053,64
1723111280,133545,85.2,3.106,11181.6,138.829,64
1723111281,134853,83.3,3.130,11268,100.202,64
1723111282,136161,82.9,3.176,11433.6,99.1942,64
1723111284,137468,82.8,3.199,11516.4,101.147,64
1723111285,138763,83.2,3.222,11599.2,137.88,64
1723111286,140071,85.0,3.245,11682,101.178,64
1723111288,141372,82.8,3.291,11847.6,100.17,64
1723111289,142677,83.0,3.314,11930.4,102.17,64
1723111290,143975,82.9,3.338,12016.8,138.85,64
1723111291,145283,84.6,3.384,12182.4,102.138,64
1723111293,146582,83.3,3.407,12265.2,99.2096,64
1723111294,147889,83.0,3.430,12348,99.2096,64
1723111295,149208,83.0,3.476,12513.6,139.864,64
1723111297,150525,83.2,3.500,12600,102.075,64
1723111298,151839,84.8,3.523,12682.8,101.021,64
1723111299,153145,83.3,3.569,12848.4,102.186,64
1723111301,154451,83.0,3.592,12931.2,138.893,64
1723111302,155757,83.1,3.615,13014,100.202,64
1723111303,157067,83.2,3.639,13100.4,101.178,64
1723111305,158360,83.0,3.685,13266,101.147,64
1723111306,159672,82.9,3.708,13348.8,133.974,64
1723111307,160970,83.3,3.731,13431.6,99.2096,64
1723111308,162264,82.9,3.777,13597.2,101.147,64
1723111310,163563,84.8,3.801,13683.6,104.106,64
1723111311,164863,83.2,3.824,13766.4,123.02,64
1723111312,166159,83.3,3.870,13932,99.1789,64
1723111314,167460,82.9,3.893,14014.8,102.122,64
1723111315,168759,83.1,3.916,14097.6,101.131,64
1723111316,170077,84.8,3.940,14184,112.072,64
1723111318,171407,82.9,3.986,14349.6,101.147,64
1723111319,172719,82.9,4.009,14432.4,100.186,64
1723111320,174020,83.0,4.032,14515.2,106.072,64
1723111322,175330,84.7,4.078,14680.8,109.181,64
1723111323,176629,83.7,4.102,14767.2,101.131,64
1723111324,177928,82.9,4.125,14850,101.131,64
1723111325,179234,82.9,4.171,15015.6,101.116,64
1723111327,180540,83.0,4.194,15098.4,101.131,64
1723111328,181852,85.1,4.217,15181.2,108.088,64
1723111329,183154,83.2,4.263,15346.8,101.131,64
1723111331,184447,82.9,4.286,15429.6,107.08,64
1723111332,185751,82.9,4.309,15512.4,101.178,64
1723111333,187051,83.5,4.333,15598.8,120.998,64
1723111335,188349,83.1,4.379,15764.4,101.178,64
1723111336,189665,82.9,4.402,15847.2,102.122,64
1723111337,190965,82.9,4.425,15930,100.186,64
1723111338,192261,83.1,4.471,16095.6,131.846,64
1723111340,193563,84.7,4.495,16182,102.154,64
1723111341,194865,83.1,4.518,16264.8,99.1942,64
1723111342,196165,82.8,4.564,16430.4,101.147,64
1723111344,197467,83.2,4.587,16513.2,134.925,64
1723111345,198766,83.1,4.610,16596,101.162,64
1723111346,200078,84.8,4.633,16678.8,101.178,64
1723111348,201388,82.7,4.680,16848,100.186,64
1723111349,202687,83.2,4.703,16930.8,137.837,64
1723111350,204002,82.8,4.726,17013.6,103.178,64
1723111352,205312,84.6,4.772,17179.2,100.186,64
1723111353,206611,83.2,4.795,17262,100.155,64
1723111354,207917,83.0,4.819,17348.4,132.982,64
1723111355,209282,83.0,4.865,17514,102.154,64
1723111357,210588,83.0,4.888,17596.8,101.116,64
1723111358,211892,84.8,4.911,17679.6,114.869,64
1723111359,213197,83.3,4.957,17845.2,137.859,64
1723111361,214499,82.8,4.980,17928,104.089,64
1723111362,215792,82.9,5.003,18010.8,100.186,64
1723111363,217093,82.9,5.026,18093.6,99.225,64
1723111365,218397,83.3,5.073,18262.8,136.888,64
1723111366,219717,82.9,5.096,18345.6,101.131,64
1723111367,221015,82.9,5.119,18428.4,102.138,64
1723111369,222311,82.8,5.165,18594,100.186,64
1723111370,223607,84.9,5.189,18680.4,138.807,64
1723111371,224923,83.2,5.212,18763.2,104.138,64
1723111372,226224,82.9,5.258,18928.8,100.186,64
1723111374,227518,82.9,5.281,19011.6,101.147,64
1723111375,228821,83.0,5.304,19094.4,138.829,64
1723111376,230117,85.0,5.328,19180.8,101.178,64
1723111378,231422,82.8,5.373,19342.8,101.194,64
1723111379,232723,82.8,5.397,19429.2,98.2176,64
1723111380,234039,82.8,5.419,19508.4,139.82,64
1723111382,235337,84.5,5.466,19677.6,104.17,64
1723111383,236642,83.2,5.489,19760.4,100.17,64
1723111384,237941,82.8,5.512,19843.2,99.1942,64
1723111385,239240,82.8,5.558,20008.8,132.982,64
1723111387,240547,83.2,5.581,20091.6,101.178,64
1723111388,241852,84.7,5.605,20178,101.178,64
1723111389,243161,83.2,5.651,20343.6,98.2176,64
1723111391,244462,82.9,5.674,20426.4,129.924,64
1723111392,245758,83.2,5.697,20509.2,103.21,64
1723111393,247057,83.0,5.720,20592,100.186,64
1723111395,248355,83.0,5.766,20757.6,101.178,64
1723111396,249657,82.8,5.790,20844,114.994,64
1723111397,250959,83.1,5.812,20923.2,100.17,64
1723111398,252256,82.7,5.859,21092.4,101.131,64
1723111400,253559,84.8,5.882,21175.2,100.17,64
1723111401,254871,83.1,5.905,21258,101.162,64
1723111402,256167,83.2,5.951,21423.6,104.089,64
1723111404,257479,82.8,5.974,21506.4,101.162,64
1723111405,258791,82.9,5.997,21589.2,101.178,64
1723111406,260089,84.7,6.021,21675.6,101.162,64
1723111408,261388,83.0,6.067,21841.2,112.072,64
1723111409,262688,82.8,6.090,21924,101.131,64
1723111410,263996,82.8,6.113,22006.8,100.186,64
1723111412,265301,84.5,6.159,22172.4,101.178,64
1723111413,266599,83.6,6.183,22258.8,123,64
1723111414,267937,82.8,6.205,22338,100.155,64
1723111415,269237,82.6,6.252,22507.2,100.14,64
1723111417,270542,83.0,6.274,22586.4,101.147,64
1723111418,271840,85.0,6.298,22672.8,127.027,64
1723111419,273136,83.1,6.344,22838.4,101.162,64
1723111421,274436,82.8,6.367,22921.2,101.147,64
1723111422,275734,82.7,6.390,23004,103.178,64
1723111423,277034,83.1,6.413,23086.8,137.923,64
1723111425,278332,82.9,6.460,23256,101.178,64
1723111426,279625,82.7,6.483,23338.8,99.1942,64
1723111427,280930,82.9,6.506,23421.6,101.162,64
1723111428,282243,82.7,6.552,23587.2,141.716,64
1723111430,283541,84.7,6.575,23670,102.122,64
1723111431,284856,83.2,6.598,23752.8,100.17,64
1723111432,286168,82.8,6.644,23918.4,103.13,64
1723111434,287473,83.1,6.667,24001.2,138.786,64
1723111435,288778,82.9,6.690,24084,101.1,64
1723111436,290083,84.7,6.714,24170.4,100.17,64
1723111438,291388,82.7,6.760,24336,101.1,64
1723111439,292694,82.9,6.783,24418.8,137.859,64
1723111440,293996,83.0,6.806,24501.6,100.17,64
1723111442,295296,84.5,6.853,24670.8,102.17,64
1723111443,296594,83.1,6.876,24753.6,103.146,64
1723111444,297902,82.7,6.899,24836.4,135.896,64
1723111445,299209,83.1,6.945,25002,99.1789,64
1723111447,300513,82.9,6.968,25084.8,101.178,64
1723111448,301820,84.7,6.991,25167.6,101.147,64
1723111449,303123,83.2,7.037,25333.2,140.812,64
1723111451,304429,82.8,7.060,25416,102.186,64
1723111452,305744,82.8,7.083,25498.8,102.091,64
1723111453,307047,82.9,7.106,25581.6,104.154,64
1723111455,308348,83.1,7.153,25750.8,137.901,64
1723111456,309653,82.9,7.176,25833.6,100.17,64
1723111457,310955,82.8,7.199,25916.4,98.1869,64
1723111458,312267,82.7,7.245,26082,101.147,64
1723111460,313575,84.7,7.268,26164.8,135.917,64
1723111461,314933,83.5,7.292,26251.2,100.17,64
1723111462,316234,82.4,7.337,26413.2,101.147,64
1723111464,317535,82.7,7.360,26496,103.146,64
1723111465,318846,82.9,7.384,26582.4,135.812,64
1723111466,320152,85.0,7.430,26748,101.178,64
1723111468,321451,82.7,7.453,26830.8,98.2176,64
1723111469,322754,82.8,7.476,26913.6,101.162,64
1723111470,324062,82.8,7.499,26996.4,123.02,64
1723111472,325358,84.6,7.546,27165.6,99.2096,64
1723111473,326660,83.1,7.569,27248.4,101.147,64
1723111474,327968,82.8,7.591,27327.6,100.17,64
1723111475,329267,82.5,7.638,27496.8,112.089,64
1723111477,330566,83.2,7.660,27576,101.147,64
1723111478,331870,84.6,7.684,27662.4,100.217,64
1723111479,333166,83.1,7.730,27828,102.107,64
1723111481,334479,82.6,7.753,27910.8,101.147,64
1723111482,335782,83.1,7.776,27993.6,102.17,64
1723111483,337074,82.8,7.799,28076.4,102.202,64
1723111485,338373,82.9,7.846,28245.6,98.2176,64
1723111486,339676,82.7,7.868,28324.8,99.2096,64
1723111487,340987,83.1,7.892,28411.2,115.083,64
1723111488,342285,82.7,7.937,28573.2,101.178,64
1723111490,343611,84.6,7.961,28659.6,101.147,64
1723111491,344913,83.2,7.984,28742.4,100.186,64
1723111492,346220,82.7,8.030,28908,123.039,64
1723111494,347523,82.8,8.053,28990.8,105.113,64
1723111495,348825,82.8,8.076,29073.6,98.263,64
1723111496,350136,84.6,8.122,29239.2,101.147,64
