DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723111498,287,83.2,0.000,0,386.974,64
1723111499,1594,83.2,0.023,82.8,101.1,64
1723111500,2919,82.8,0.069,248.4,107.263,64
1723111502,4213,85.0,0.093,334.8,109.232,64
1723111503,5535,83.7,0.116,417.6,130.146,64
1723111504,6845,83.0,0.162,583.2,103.162,64
1723111506,8155,82.9,0.185,666,169.438,64
1723111507,9454,83.4,0.208,748.8,201.208,64
1723111508,10757,85.3,0.232,835.2,232.998,64
1723111510,12058,83.1,0.278,1000.8,201.302,64
1723111511,13357,83.3,0.301,1083.6,203.253,64
1723111512,14654,83.2,0.324,1166.4,200.341,64
1723111513,15952,85.3,0.371,1335.6,238.066,64
1723111515,17255,83.7,0.394,1418.4,204.308,64
1723111516,18548,83.3,0.418,1504.8,201.364,64
1723111517,19856,83.2,0.464,1670.4,200.31,64
1723111519,21221,83.7,0.487,1753.2,236.155,64
1723111520,22523,85.1,0.510,1836,198.45,64
1723111521,23820,83.7,0.557,2005.2,202.23,64
1723111523,25119,83.2,0.580,2088,200.248,64
1723111524,26417,83.6,0.603,2170.8,238.947,64
1723111525,27721,83.5,0.626,2253.6,203.284,64
1723111527,29019,83.5,0.673,2422.8,202.293,64
1723111528,30320,83.3,0.696,2505.6,201.27,64
1723111529,31625,83.2,0.719,2588.4,241.921,64
1723111530,32922,83.5,0.766,2757.6,201.239,64
1723111532,34234,85.3,0.790,2844,202.23,64
1723111533,35533,83.6,0.812,2923.2,201.27,64
1723111534,36903,83.2,0.859,3092.4,236.082,64
1723111536,38200,83.4,0.882,3175.2,200.31,64
1723111537,39498,83.4,0.905,3258,200.341,64
1723111538,40800,85.2,0.929,3344.4,200.928,64
1723111540,42102,83.5,0.975,3510,236.082,64
1723111541,43416,83.2,0.998,3592.8,201.021,64
1723111542,44738,83.4,1.021,3675.6,200.31,64
1723111544,46042,85.0,1.068,3844.8,201.332,64
1723111545,47382,83.6,1.092,3931.2,236.191,64
1723111546,48685,83.6,1.114,4010.4,201.239,64
1723111548,50052,83.1,1.161,4179.6,200.279,64
1723111549,51363,83.5,1.184,4262.4,200.341,64
1723111550,52667,85.3,1.208,4348.8,235.09,64
1723111552,54019,83.1,1.254,4514.4,201.239,64
1723111553,55327,83.4,1.277,4597.2,200.217,64
1723111554,56630,83.3,1.300,4680,201.302,64
1723111555,57930,85.4,1.347,4849.2,240.049,64
1723111557,59238,83.7,1.370,4932,202.23,64
1723111558,60551,83.4,1.394,5018.4,201.208,64
1723111559,61857,83.3,1.440,5184,200.31,64
1723111561,63160,83.5,1.463,5266.8,237.148,64
1723111562,64461,85.5,1.487,5353.2,201.177,64
1723111563,65766,83.7,1.510,5436,200.341,64
1723111565,67074,83.2,1.556,5601.6,200.31,64
1723111566,68382,83.4,1.579,5684.4,240.892,64
1723111567,69709,83.9,1.603,5770.8,201.239,64
1723111569,71031,83.5,1.649,5936.4,201.239,64
1723111570,72351,83.4,1.673,6022.8,200.372,64
1723111571,73658,83.4,1.696,6105.6,228.288,64
1723111572,74969,83.2,1.742,6271.2,202.262,64
1723111574,76275,85.2,1.766,6357.6,201.302,64
1723111575,77653,83.7,1.789,6440.4,200.279,64
1723111577,78995,83.3,1.835,6606,232.042,64
1723111578,80293,83.6,1.858,6688.8,201.364,64
1723111579,81613,83.5,1.882,6775.2,201.302,64
1723111580,82923,85.3,1.929,6944.4,200.403,64
1723111582,84252,83.3,1.952,7027.2,225.205,64
1723111583,85558,83.8,1.975,7110,200.279,64
1723111584,86866,83.3,2.021,7275.6,201.239,64
1723111586,88164,85.2,2.045,7362,199.442,64
1723111587,89490,83.7,2.068,7444.8,218.125,64
